ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"CEPAL:11362/5635";"Sustainable human settlements development in Latin America and the Caribbean";"";"This document presents an overview of the regional progress made towards the targets and commitments derived from implementation plans and programmes for the main agreements of the Johannesburg Summit and Agenda 21 regarding human settlements thematic cluster in Latin America and the Caribbean. It has been submitted as part of the preparatory process for the twelfth session of the United Nations Commission on Sustainable Development, held in May 2004. A previous summary of this report was validated by the XII General Assembly of Ministers and Highest Authorities of Housing and Urban Development (MINURVI); held in La Paz, Bolivia, during November 2003.
The report addresses the principal social, economic and environmental issues in the region, as well as the challenges and opportunities for sustainable development in the region, highlighting advances made in the implementation of policies, reforms, programmes and projects in this area.";"Winchester, Lucy";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2005-02-28";"en";"human settlements;sustainable development;urban planning";"Socio-Economic & Institutional Context;Urban Tenure";"419";"Institutional & promotional materials";"http://hdl.handle.net/11362/5635";"http://repositorio.cepal.org/bitstream/11362/5635/1/S053167_en.pdf";"http://repositorio.cepal.org/bitstream/11362/5635/5/S053167_en.pdf.jpg";"";"";"50";"ASENTAMIENTOS HUMANOS;DESARROLLO ECONOMICO;DESARROLLO SOSTENIBLE;DESARROLLO URBANO;EMPLEO;INFRAESTRUCTURA FISICA;PLANIFICACION URBANA;POLITICA DE DESARROLLO;FINANZAS;DEVELOPMENT POLICY;ECONOMIC DEVELOPMENT;EMPLOYMENT;HUMAN SETTLEMENTS;PHYSICAL INFRASTRUCTURE;SUSTAINABLE DEVELOPMENT;URBAN DEVELOPMENT;URBAN PLANNING;FINANCE";""
"CEPAL:11362/5671";"El desarrollo sostenible de los asentamientos humanos en América Latina y el Caribe";"";"La ciudad es una matriz física y simbólica de la modernidad de nuestras sociedades y es en ella donde más se evidencian las tensiones y contradicciones del desarrollo urbano no-sostenible en nuestra región (concentración de la riqueza y de los vínculos con la globalización económica, severas inequidades y exclusiones sociales, contaminación, consumo energético irracional, pobreza urbana, entre muchos otros);.
Sin lugar a dudas, si se pasara revista a los avances, retrocesos, pasivos y capitales actuales a nivel regional en el campo del desarrollo sostenible de las ciudades, veremos que ha habido avances en la región: en particular, en introducir criterios asociados a estas tres dimensiones claves del desarrollo -social, ambiental y económico- en las políticas, programas y proyectos que afectan la urbe. Como también en reconocer políticas, programas y proyectos en las distintas escalas del desarrollo: local, subnacional, nacional, regional y global.
Sin embargo, podemos predecir que encontraremos que no ha habido avances significativos en influir en el tipo de desarrollo en que se observa en nuestras ciudades sea más sostenible.
¿Por qué? Sugerimos que existen ciertas condiciones -o factores- que sistemáticamente fallan en el desarrollo e implementación de políticas que apuntan a esta meta. Uno de estos factores se refiere a la gobernabilidad del sistema, entendiendo ésta como las características de las relaciones entre actores (incluyendo cómo es la gestión urbana y la voluntad política);, y las reglas formales e informales del sistema. Este último incorpora el marco institucional y normativo que gobierna la política.
El otro factor se refiere a la escasez del desarrollo de mecanismos de financiamiento que fortalecen un modelo de desarrollo sostenible urbano. Este trabajo discute las dimensiones sociales, ambientales y económicas del desarrollo sostenible de los asentamientos humanos en la región, enfocando en las actuales limitaciones y oportunidades en este campo, como también en el progreso regional en términos de reformas de políticas, implementación de programas y el desarrollo de proyectos. Se revisa el estado de la urbe en nuestra región desde la perspectiva del desarrollo sostenible, destacando los avances, retrocesos, pasivos y capitales actuales a nivel regional en este campo, para finalizar en una reflexión sobre los puntos críticos a fortalecerse para diseñar e implementar políticas que apuntan a este fin.
En cuanto a las conceptualizaciones y definiciones de desarrollo sostenible, y el desarrollo sostenible de los asentamientos humanos, y cuáles y en qué medida inciden las políticas sobre las modalidades y las dinámicas del desarrollo urbano hay muchos puntos de vista y opiniones. Son las que buscan medir o cuantificar índices o coeficientes de la sostenibilidad urbana (Índice de Bienestar Económico Sostenible, la Huella Ecológica, Flujos de Carbono y flujos de materiales, Environmental Sustainability Index, ONU CDS: indicadores de desempeño, entre otros);, como también aquellos que significan el concepto como una experiencia y buscan observar / medir las percepciones de cambio o ideologías (encuestas de percepciones; la ecología profunda; 'Smart Growth'; Sustainable Urban Livelihoods, entre otros); . Dentro de las comunidades académicas y de definición de políticas, existen profundas divergencias sobre qué es el ""desarrollo urbano sostenible"" y sobre qué hacer para obtenerlo.
No obstante lo anterior, en el concepto de ""desarrollo sostenible urbano"" han entrado a formar parte estable tres dimensiones fundamentales: ambiental, social y económica, y también espacial desde la escala local a la global. Sin lugar a duda, el elemento central de la sostenibilidad es haber reconocido que los costos ambientales de la urbanización no pueden ser transferidos a las generaciones futuras. Se trata del principio ""de la equidad intergeneracional"", del hecho que es necesario garantizar a las generaciones futuras una cantidad de bienes al menos iguales a los que disponemos hoy (capital natural constante);.
La urgencia en adoptar políticas de desarrollo urbano sostenible se impuso en la región , en el cuadro de la fuerte urbanización registrada por todos los países, y las tensiones que ésta ha presentado en la urbe. A esto se ha agregado nuevos problemas a escala global, en particular, el impacto que la urbanización puede tener sobre el calentamiento global, sobre la contaminación transfronteriza, la reducción de la capa de ozono y el consumo de los recursos. En la actualidad se plantea con mayor fuerza que la erradicación de la pobreza, el cambio de los patrones de consumo y producción, la protección de los recursos naturales, como objetivos globales y requerimientos esenciales para el desarrollo sostenible. La aplicación de estos tipos de criterios a la planificación y gestión urbanas, y su integración a las políticas de desarrollo de las ciudades, en general, no se han materializado en la región.";"Winchester, Lucy";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2006-11-30";"es";"human settlements;sustainable development;urban planning";"Socio-Economic & Institutional Context;Urban Tenure";"419";"Institutional & promotional materials";"http://hdl.handle.net/11362/5671";"http://repositorio.cepal.org/bitstream/11362/5671/1/S053167_en.pdf";"http://repositorio.cepal.org/bitstream/11362/5671/5/S053167_en.pdf.jpg";"";"";"52";"ASENTAMIENTOS HUMANOS;DESARROLLO ECONOMICO;DESARROLLO SOSTENIBLE;DESARROLLO URBANO;EMPLEO;INFRAESTRUCTURA FISICA;PLANIFICACION URBANA;POLITICA DE DESARROLLO;DEVELOPMENT POLICY;ECONOMIC DEVELOPMENT;EMPLOYMENT;HUMAN SETTLEMENTS;PHYSICAL INFRASTRUCTURE;SUSTAINABLE DEVELOPMENT;URBAN DEVELOPMENT;URBAN PLANNING";""
"CEPAL:11362/5716";"Indicadores de gestión urbana: los observatorios urbano-territoriales para el desarrollo sostenible: Manizales, Colombia";"Proyecto sobre Estrategias e Instrumentos de Gestión Urbana para el Desarrollo Sostenible en América Latina y el Caribe ITA/99/118";"Resumen Los Observatorios para el Desarrollo Sostenible del Municipio de Manizales en Colombia, hacen parte del Sistema de Monitoreo diseñado por el Municipio como apoyo a la gestión urbana local. A partir de los resultados de indicadores económicos, sociales y ambientales, los ciudadanos podrán evaluar de forma permanente el desempeño de programas y proyectos del Plan de Desarrollo Municipal y participar en su seguimiento y realización. Para ampliar la capacidad de gestión comunitaria que se requiere para el funcionamiento de los Observatorios, diferentes universidades en Manizales vienen desarrollando diversos programas de capacitación con organizaciones comunitarias, gremios e instituciones. Uno de los mayores aportes de este proceso ha sido posibilitar que la información científica y técnica del Municipio, y de las universidades y centros de investigación, se transmita a la comunidad, utilizando medios y códigos de fácil comprensión: los Semáforos Ambientales. En una acción conjunta entre el Municipio de Manizales, la Universidad Nacional de Colombia y el Ministerio del Medio Ambiente de Colombia, en el marco del Proyecto: 'estrategias e Instrumentos de Gestión Urbana para el Desarrollo Sostenible en América Latina y el Caribe', de la CEPAL y la Cooperación Italiana, se pondrán en funcionamiento los Observatorios de la Zona Centro del área urbana de Manizales. Se espera que esta experiencia piloto pueda ampliarse al total de la ciudad y posteriormente replicarse en otros municipios de Colombia y de América Latina y el Caribe.";"Velásquez Barrero, Luz Stella";"Economic Commission for Latin America and the Caribbean;Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2001-01-31";"es";"sustainable development;urban planning";"Socio-Economic & Institutional Context;Urban Tenure";"COL";"Institutional & promotional materials";"http://hdl.handle.net/11362/5716";"http://repositorio.cepal.org/bitstream/11362/5716/1/S01010079_es.pdf";"http://repositorio.cepal.org/bitstream/11362/5716/5/S01010079_es.pdf.jpg";"";"";"50";"DESARROLLO SOSTENIBLE;GESTION AMBIENTAL;GOBIERNO LOCAL;PARTICIPACION COMUNITARIA;PLANIFICACION URBANA;ADMINISTRACION PUBLICA;COMMUNITY PARTICIPATION;ENVIRONMENTAL MANAGEMENT;LOCAL GOVERNMENT;SUSTAINABLE DEVELOPMENT;URBAN PLANNING;PUBLIC ADMINISTRATION";""
"CEPAL:11362/5717";"Gestión urbana: plan de descentralización del municipio de Quilmes: Buenos Aires, Argentina";"Proyecto sobre Estrategias e Instrumentos de Gestión Urbana para el Desarrollo Sostenible en América Latina y el Caribe ITA/99/118";"La desconcentración y descentralización municipal se ha transformado en una necesidad urgente de los gobiernos locales en los países de la región. Sus objetivos son el mejorar la eficacia en la prestación de los servicios municipales, la participación de la población en el diseño, implementación y control de las políticas públicas y la búsqueda de mayores niveles de eficiencia, tanto de la inversión pública como privada. Para este propósito resulta fundamental el conocimiento y propuestas en el área de los servicios municipales y del desarrollo urbano-territorial que dicen relación con la operación, gestión y administración a cargo de los gobiernos locales. Este documento presenta un diagnóstico de los servicios municipales en el caso del Municipio de Quilmes en Argentina. A partir de este análisis, se establecen un conjunto de propuestas de carácter operativo que se vinculan con el área de los recursos humanos y financieros del municipio y que dan origen a un Plan de Descentralización Municipal. La metodología usada para la detección de lo que son los principales desafíos, como asimismo, de las opciones de cambio se constituye en un punto de partida para la implementación de esquemas renovados en materia de gestión urbana en Argentina y los países de la región.";"Reese, Eduardo";"Economic Commission for Latin America and the Caribbean;Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2001-04-30";"es";"decentralization;urban planning";"Urban Tenure";"ARG";"Institutional & promotional materials";"http://hdl.handle.net/11362/5717";"http://repositorio.cepal.org/bitstream/11362/5717/1/S01040360_es.pdf";"http://repositorio.cepal.org/bitstream/11362/5717/5/S01040360_es.pdf.jpg";"";"";"68";"DESCENTRALIZACION;GOBIERNO MUNICIPAL;PARTICIPACION COMUNITARIA;PLANIFICACION URBANA;ADMINISTRACION PUBLICA;DECENTRALIZATION;COMMUNITY PARTICIPATION;MUNICIPAL GOVERNMENT;URBAN PLANNING;PUBLIC ADMINISTRATION";""
"CEPAL:11362/5718";"Gestión urbana y gobierno de áreas metropolitanas";"Proyecto sobre Estrategias e Instrumentos de Gestión Urbana para el Desarrollo Sostenible en América Latina y el Caribe ITA/99/118";"A comienzos de siglo las ciudades y principalmente las áreas metropolitanas se han constituido en unidades complejas de funcionamiento y gestión. Esto ha significado revisar -de manera permanente- las formas y opciones que signifiquen dotar de mejores capacidades a las instancias encargadas de gestionar estas áreas, en el marco de procesos de desarrollo que no pueden desprenderse de la necesidad de contar con una mejor funcionalidad y calidad de vida.
Es en esta perspectiva que se presenta un análisis y propuesta en torno a los diferentes modelos de gobierno de áreas metropolitanas. El énfasis ha sido relevar las formas de abordar el siempre complejo problema de la coordinación de acciones e inversiones en el contexto de marcos normativos y legales que promueven la descentralización, la participación ampliada, el aumento de las libertades ciudadanas y la equidad social.
Como aporte al debate y como parte de los procesos de reforma urbana en marcha en los países de la región se postulan modelos alternativos de carácter supramunicipal o intermunicipal en sus dimensiones operativas y políticas. Común a ellos es la necesidad de articular consensos estratégicos y pactos sociales sobre prioridades y objetivos.";"Rodríguez, Alfredo
Oviedo, Enrique";"Economic Commission for Latin America and the Caribbean;Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2001-05-31";"es";"urban planning";"Urban Tenure";"005;013";"Institutional & promotional materials";"http://hdl.handle.net/11362/5718";"http://repositorio.cepal.org/bitstream/11362/5718/1/S01040367_es.pdf";"http://repositorio.cepal.org/bitstream/11362/5718/5/S01040367_es.pdf.jpg";"";"";"44";"ESTUDIOS DE CASOS;GOBIERNO LOCAL;PLANIFICACION URBANA;ADMINISTRACION PUBLICA;CASE STUDIES;LOCAL GOVERNMENT;URBAN PLANNING;PUBLIC ADMINISTRATION";""
"CEPAL:11362/5719";"Gestión urbana: recuperación del centro de San Salvador, El Salvador: Proyecto Calle Arce";"Proyecto sobre Estrategias e Instrumentos de Gestión Urbana para el Desarrollo Sostenible en América Latina y el Caribe ITA/99/118";"Este trabajo tiene por objetivo plantear una propuesta de gestión urbana innovadora para uno de los proyectos principales de las etapas del 'plan de Rescate del Centro Histórico de San Salvador',actualmente en ejecución por la Municipalidad: la transformación de la Calle Arce en un eje de servicios especializados y espacio de actividades culturales. El Proyecto Calle Arce presenta una de las mejores oportunidades para implementar nuevas formas de gestión del desarrollo urbano en el país, dado su enorme valor urbanístico, económico y social. Por esta razón fue seleccionado para realizar este estudio y formular la propuesta de gestión que se presenta al final del documento y que constituye su contenido principal. Para llegar a esta formulación se realizaron dos investigaciones simultáneas: la primera sobre la estructura de los comercios y servicios existentes a lo largo de la Calle Arce y la identificación de los principales actores presentes; la segunda detalla las características urbanísticas y arquitectónicas del conjunto edificado. Para una justa comprensión de estos componentes se presenta,sintéticamente en el apartado de antecedentes, una somera descripción de los principales procesos socio-económicos y políticos que han conducido a que la Calle Arce tenga los rasgos actuales. Estos antecedentes, junto a los componentes estudiados permiten extraer conclusiones sobre las posibilidades y limitaciones de una transformación de la Calle Arce en el sentido antes descrito. En el anexo se encuentra una síntesis del 'plan de Rescate del Centro Histórico de San Salvador'.";"Barba, Jaime
Córdoba, Alma";"Economic Commission for Latin America and the Caribbean;Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2001-05-31";"es";"urban planning";"Urban Tenure";"SLV";"Institutional & promotional materials";"http://hdl.handle.net/11362/5719";"http://repositorio.cepal.org/bitstream/11362/5719/1/S01050371_es.pdf";"http://repositorio.cepal.org/bitstream/11362/5719/5/S01050371_es.pdf.jpg";"";"";"51";"GOBIERNO LOCAL;PATRIMONIO CULTURAL;PLANIFICACION URBANA;PROTECCION DE BIENES CULTURALES;ADMINISTRACION PUBLICA;CULTURAL HERITAGE;CULTURAL PROPERTY PROTECTION;LOCAL GOVERNMENT;URBAN PLANNING;PUBLIC ADMINISTRATION";""
"CEPAL:11362/5730";"Nuevas experiencias de concertación público-privada: las corporaciones para el desarrollo local: estudio de casos en las comunas de Santiago y Huechuraba, Area Metropolitana de Santiago de Chile";"Proyecto sobre Estrategias e Instrumentos de Gestión Urbana para el Desarrollo Sostenible en América Latina y el Caribe ITA/99/118";"En un intento por optimizar los procesos de planificación y gestión en las distintas esferas sociales, se empiezan a desarrollar, tanto en el debate como en la práctica, diversas instancias de concertación entre el sector público y privado. El siguiente estudio examina este tipo de procesos a nivel de desarrollo local. Esta forma de gestión permite la articulación de distintos intereses, tanto públicos como privados, para así emprender acciones conjuntas y con ello responder de manera más óptima a las demandas de los diferentes actores sociales de una comuna. Se trata de un modo de gestión acorde a las políticas de descentralización y al nuevo rol del Estado, ya no sólo regulador sino además innovador y promotor del desarrollo, y que involucra, por lo tanto, la participación de la ciudadanía como protagonista en el proceso. En el caso de Chile, la institucionalización de estos procesos se ha materializado, en algunos casos, en la formación de Corporaciones para el Desarrollo. A través de estas figuras jurídicas de derecho privado, se han podido canalizar recursos de origen tanto público como privado, así como también involucrar al sector privado en acciones tradicionalmente de dominio público. Desde el sector público participan agentes municipales, por parte del sector privado participan empresarios, representantes comunitarios, universidades, entre otros, generando como resultado alianzas en las cuales cada participante aporta a éstas y se beneficia de las mismas. El desarrollo de este tipo de iniciativas ha generado una mayor disposición para concertar entre sectores que han estado tradicionalmente alejados y que han tendido a actuar independientemente uno del otro. A la vez, se da lugar a nuevos espacios de participación de los ciudadanos en acciones que los afectan directamente y que, en consecuencia, los comprometen en el proceso. De reproducirse estas experiencias y de resultar exitosas, se estaría contribuyendo a generar nuevas formas de relación entre el Estado y la sociedad y, por lo tanto, a fortalecer la legitimidad del sistema democrático. El documento que se presenta a continuación contempla tres partes: • La primera caracteriza las corporaciones de desarrollo dentro del contexto chileno.  • La segunda incluye la descripción de los casos -Santiago y Huechuraba- detallando la evolución de los procesos de concertación y los resultados obtenidos. • En la tercera parte se presentan las lecciones aprendidas y las conclusiones generales.";"Parra, Constanza
Dooner, Cecilia";"Economic Commission for Latin America and the Caribbean;Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2001-08-31";"es";"urban planning";"Urban Tenure";"CHL";"Institutional & promotional materials";"http://hdl.handle.net/11362/5730";"http://repositorio.cepal.org/bitstream/11362/5730/1/S017613_es.pdf";"http://repositorio.cepal.org/bitstream/11362/5730/5/S017613_es.pdf.jpg";"";"";"54";"DESARROLLO URBANO;GOBIERNO LOCAL;PARTICIPACION COMUNITARIA;PLANIFICACION URBANA;SISTEMAS ECONOMICOS;ADMINISTRACION PUBLICA;COMMUNITY PARTICIPATION;ECONOMIC SYSTEMS;LOCAL GOVERNMENT;URBAN DEVELOPMENT;URBAN PLANNING;PUBLIC ADMINISTRATION";""
"CEPAL:11362/5745";"Las líneas de trabajo del programa UIA-CIMES: ciudades intermedias y urbanización mundial";"En: Las nuevas funciones urbanas: gestión para la ciudad sostenible - LC/L.1692-P - 2002 - p. 33-47";"";"Bellet, Carmen
Llop, José M.";"";"";"Economic Commission for Latin America and the Caribbean";"2002-04-30";"es";"urban planning";"Urban Tenure";"001";"Institutional & promotional materials";"http://hdl.handle.net/11362/5745";"http://repositorio.cepal.org/bitstream/11362/5745/1/S02124_es.pdf";"http://repositorio.cepal.org/bitstream/11362/5745/5/S02124_es.pdf.jpg";"";"";"";"CIUDADES;DESARROLLO URBANO;PLANIFICACION URBANA;CITIES;URBAN DEVELOPMENT;URBAN PLANNING";""
"CEPAL:11362/5747";"Un modelo de desarrollo sostenible: Curitiba, Brasil";"En: Las nuevas funciones urbanas: gestión para la ciudad sostenible - LC/L.1692-P - 2002 - p. 71-76";"";"Vallicelli, Liana";"";"";"Economic Commission for Latin America and the Caribbean";"2002-04-30";"es";"sustainable development;urban planning";"Socio-Economic & Institutional Context;Urban Tenure";"BRA";"Institutional & promotional materials";"http://hdl.handle.net/11362/5747";"http://repositorio.cepal.org/bitstream/11362/5747/1/S02124_es.pdf";"http://repositorio.cepal.org/bitstream/11362/5747/5/S02124_es.pdf.jpg";"";"";"";"DESARROLLO SOSTENIBLE;DESARROLLO URBANO;PLANIFICACION URBANA;SUSTAINABLE DEVELOPMENT;URBAN DEVELOPMENT;URBAN PLANNING";""
"CEPAL:11362/5748";"Pobreza y políticas urbano-ambientales en Argentina";"";"Este trabajo busca dar cuenta de las complejidades existentes en la articulación de los diferentes aspectos del ambiente urbano, brindar algunos elementos explicativos sobre las criticas condiciones ambientales urbanas, en especial de los sectores pobres, y por ultimo realizar algunas reflexiones a escala regional sobre políticas para mejorar la realidad urbano-ambiental latinoamericana. Se ha tomado como ejemplo, en este estudio, a Argentina y en particular a la Aglomeración Gran Buenos Aires (AGBA);, por su situación conflictiva en la relación entre la población, las actividades productivas y el medio natural. En ella actúan diversos organismos dedicados a los aspectos urbanos y ambientales.
La problemática del ambiente urbano es una manifestación particular de la relación que en un momento y espacio dados la sociedad establece con la naturaleza, o en otras palabras, de la interacción entre el medio físico y los actores sociales que se asientan y desarrollan sus actividades sobre él. Estas relaciones sociedadnaturaleza se han tratado de manera sectorial. No se han abordado los problemas ambientales en conjunto con los problemas que tradicionalmente eran llamados problemas de las ciudades. Así, los planificadores urbanos incorporan de manera muy débil la dimensión ambiental, tanto en sus análisis como en sus propuestas.
Es  indudable que los principales problemas ambientales-urbanos que afectan a la población argentina, como a la mayoría de la población urbana mundial, son: la falta de sistemas de agua potable que abastezcan con un volumen suficiente y una calidad aceptable a toda la población; la inadecuada provisión de cloacas y sistemas de evacuación de excretas; la dificultad para resolver la recolección y disposición de los residuos sólidos domiciliarios y los efluentes industriales; la contaminación del atmosférica; la contaminación sonora; la contaminación de los cursos de agua que atraviesan las ciudades y la consiguiente contaminación e inutilización de los acuíferos subterráneos; la escasez de espacios verdes; la escasa accesibilidad, producto de la congestión en los centros urbanos y las bajas densidades en la periferia de los mismos, y de la organización del sistema de transporte; el alto grado de hacinamiento y precariedad habitacional.
El análisis de la AGBA permite en el ultimo capitulo reflexionar y realizar algunas propuestas más generales para América Latina, aunque no se desconocen las particularidades nacionales, regionales y locales. Las propuestas se refieren tanto a las acciones a desarrollar en el campo de las políticas normativas y de inversiones, como en el académico, esencial para poder avanzar en el conocimiento de la realidad, como insumo, a su vez para la propuesta de políticas tendientes a una mejora real en las condiciones de vida urbano ambientales de la población.";"Clichevsky, Nora";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2002-04-30";"es";"poverty;urban planning";"Socio-Economic & Institutional Context;Urban Tenure";"ARG";"Institutional & promotional materials";"http://hdl.handle.net/11362/5748";"http://repositorio.cepal.org/bitstream/11362/5748/1/S024234_es.pdf";"http://repositorio.cepal.org/bitstream/11362/5748/5/S024234_es.pdf.jpg";"";"";"76";"PLANIFICACION URBANA;POBREZA;POLITICA AMBIENTAL;REGULACION ECONOMICA;ENVIRONMENTAL POLICY;POVERTY;URBAN PLANNING;ECONOMIC REGULATION";""
"CEPAL:11362/5770";"Servicios públicos urbanos y gestión local en América Latina y el Caribe: problemas, metodologías y políticas";"Proyecto sobre Estrategias e Instrumentos de Gestión Urbana para el Desarrollo Sostenible en América Latina y el Caribe ITA/99/118";"El mejoramiento de la calidad y la cobertura de los servicios públicos se ha transformado en una prioridad que debe considerarse al momento de diseñar las políticas sociales que permitan a los habitantes de América Latina y el Caribe superar la pobreza, elevar su calidad de vida y acceder al desarrollo económico y social.  La gestión de los servicios públicos está asociada a la tarea de redefinir las funciones del Estado y su relación con los bienes e intereses públicos. La falta de equidad, la segregación y el rezago económico siguen siendo temas cruciales, no resueltos totalmente, que afectan las condiciones básicas de vida de importantes sectores de la población en la región.  Desde esta perspectiva, la gestión local juega un papel fundamental en la redefinición de lo público, que reclama el fortalecimiento de la descentralización y la participación social como bases para poder aplicar políticas económicamente eficientes.  Los servicios públicos no sólo se entienden como la oferta de elementos para la satisfacción de ciertas necesidades primordiales de la comunidad, sino que más bien como una amplia gama de instrumentos y medios con los cuales la ciudadanía debe contar para el pleno desarrollo de su potencial humano, social y económico.";"Antúnez, Ivonne
Galilea Ocón, Sergio";"Economic Commission for Latin America and the Caribbean;Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2003-09-30";"es";"sustainable development;urban planning";"Socio-Economic & Institutional Context;Urban Tenure";"419";"Institutional & promotional materials";"http://hdl.handle.net/11362/5770";"http://repositorio.cepal.org/bitstream/11362/5770/1/S039607_es.pdf";"http://repositorio.cepal.org/bitstream/11362/5770/5/S039607_es.pdf.jpg";"";"";"57";"DESARROLLO SOSTENIBLE;DESARROLLO URBANO;GOBIERNO LOCAL;PARTICIPACION COMUNITARIA;PLANIFICACION URBANA;SERVICIOS PUBLICOS;ADMINISTRACION PUBLICA;COMMUNITY PARTICIPATION;LOCAL GOVERNMENT;PUBLIC SERVICES;SUSTAINABLE DEVELOPMENT;URBAN DEVELOPMENT;URBAN PLANNING;PUBLIC ADMINISTRATION";""
"CEPAL:11362/7846";"Propuestas sobre ordenamiento territorial indígena en Colombia";"En: Estudios sociodemográficos de pueblos indígenas - LC/DEM/G.146 - 1994 - p. 505-522";"Seminario Taller sobre Investigación Sociodemográfica Contemporánea de Pueblos Indígenas";"Arango Ochoa, Raúl";"";"";"Economic Commission for Latin America and the Caribbean";"1994-12-31";"es";"indigenous peoples;land tenure;urban planning";"Indigenous & Community Land Rights;Urban Tenure";"COL";"Institutional & promotional materials";"http://hdl.handle.net/11362/7846";"http://repositorio.cepal.org/bitstream/11362/7846/1/S9400165_es.pdf";"http://repositorio.cepal.org/bitstream/11362/7846/5/S9400165_es.pdf.jpg";"";"";"";"PLANIFICACION URBANA;PUEBLOS INDIGENAS;TENENCIA DE LA TIERRA;INDIGENOUS PEOPLES;LAND TENURE;URBAN PLANNING";""
"CEPAL:11362/7847";"Las investigaciones sobre tierras indígenas en Brasil: una evaluación crítica";"En: Estudios sociodemográficos de pueblos indígenas - LC/DEM/G.146 - 1994 - p. 523-538";"Seminario Taller sobre Investigación Sociodemográfica Contemporánea de Pueblos Indígenas";"Oliveira, Joao Pacheco de";"";"";"Economic Commission for Latin America and the Caribbean";"1994-12-31";"es";"indigenous peoples;land tenure";"Indigenous & Community Land Rights";"BRA";"Institutional & promotional materials";"http://hdl.handle.net/11362/7847";"http://repositorio.cepal.org/bitstream/11362/7847/1/S9400165_es.pdf";"http://repositorio.cepal.org/bitstream/11362/7847/5/S9400165_es.pdf.jpg";"";"";"";"PUEBLOS INDIGENAS;TENENCIA DE LA TIERRA;INDIGENOUS PEOPLES;LAND TENURE";""
"CEPAL:11362/7940";"Estructura agraria, crecimiento de la poblacion y migraciones: el caso de la zona central de Chile, 1952-1970";"";"";"Lira, Luis Felipe";"Latin American and Caribbean Demographic Centre";"Latin American and Caribbean Demographic Centre";"Economic Commission for Latin America and the Caribbean";"1976-06-30";"es";"land tenure";"Indigenous & Community Land Rights";"CHL";"Institutional & promotional materials";"http://hdl.handle.net/11362/7940";"http://repositorio.cepal.org/bitstream/11362/7940/1/S7600338_es.pdf";"http://repositorio.cepal.org/bitstream/11362/7940/5/S7600338_es.pdf.jpg";"";"";"90";"EMPLEO;MIGRACION RURAL-URBANA;TENENCIA DE LA TIERRA;EMPLOYMENT;LAND TENURE;RURAL-URBAN MIGRATION";""
"CEPAL:11362/7972";"Estructura agraria y poblacion: analisis del caso chileno; version preliminar";"";"Seminario sobre Interrelaciones entre la Dinámica Demográfica y la Estructura y el Desarrollo Agrícola";"Lira, Luis Felipe";"Latin American and Caribbean Demographic Centre";"Latin American and Caribbean Demographic Centre";"Economic Commission for Latin America and the Caribbean";"1975-04-30";"es";"agrarian reform;agrarian structure;land tenure;rural areas";"Indigenous & Community Land Rights;Socio-Economic & Institutional Context";"CHL";"Institutional & promotional materials";"http://hdl.handle.net/11362/7972";"http://repositorio.cepal.org/bitstream/11362/7972/1/S7500640_es.pdf";"http://repositorio.cepal.org/bitstream/11362/7972/5/S7500640_es.pdf.jpg";"";"";"62";"DISTRIBUCION OCUPACIONAL;ESTRUCTURA AGRARIA;ESTRUCTURA SOCIAL;FAMILIA;MIGRACION INTERNA;REFORMA AGRARIA;TENENCIA DE LA TIERRA;ZONAS RURALES;AGRARIAN REFORM;AGRARIAN STRUCTURE;FAMILY;INTERNAL MIGRATION;LAND TENURE;OCCUPATIONAL COMPOSITION;RURAL AREAS;SOCIAL STRUCTURE";""
