ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"mel:20.500.11766/7050";"Concept of land degradation neutrality";"";"This presentation presented the concept of the ""Land Degradation Neutrality"", held in Zaghouan on 02-03 November 2016. This presentation comes under the introductory session of the training ""Sustainable Land Management Options by Context: Approach and Geospatial tool to support Achieving Land Degradation Neutrality”, held in Zaghouan on 16-17 March 2017. This activity is under the output ""User-friendly, interoperable online tool, containing country-specific, accessible knowledge base of standardized, geo-referenced SLM, to enable stakeholders to query SLM options in different context"" of the GIZ funded project “Impact evaluation of SLM options to achieve land degradation neutrality”.";"Thomas, Richard";"";"CGIAR";"International Center for Agricultural Research in the Dry Areas";"2017-05-16";"en;fr";"land;research";"";"015;TUN";"Training Resources & Tools";"https://hdl.handle.net/20.500.11766/7050";"https://mel.cgiar.org/reporting/download/hash/tJuhwJEz";"https://mel.cgiar.org/graph/getthumbhash/hash/tJuhwJEz/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/7051";"The web-based SLM form";"";"This presentation illustrated the overview of the first session of the workshop ""Systems Tool-aided Participatory Development of Sustainable Land Management Scenarios: 2nd Workshop"", held in Zaghouan on 14-15 March 2017. This presentation comes under the training ""Sustainable Land Management Options by Context: Approach and Geospatial tool to support Achieving Land Degradation Neutrality”, held in Zaghouan on 16-17 March 2017. This activity is under the output ""User-friendly, interoperable online tool, containing country-specific, accessible knowledge base of standardized, geo-referenced SLM, to enable stakeholders to query SLM options in different context"" of the GIZ funded project “Impact evaluation of SLM options to achieve land degradation neutrality”.";"Le, Quang Bao
Zucca, Claudio";"";"CGIAR";"International Center for Agricultural Research in the Dry Areas";"2017-05-16";"en";"land degradation";"Land, Climate Change & Environment";"015;TUN";"Institutional & promotional materials";"https://hdl.handle.net/20.500.11766/7051";"https://mel.cgiar.org/reporting/download/hash/bRJDWnW0";"https://mel.cgiar.org/graph/getthumbhash/hash/bRJDWnW0/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/7056";"Overview analysis work after the first WS by core team (French version)";"";"This presentation illustrated the overview of the first session of the workshop ""Systems Tool-aided Participatory Development of Sustainable Land Management Scenarios: 2nd Workshop"", held in Zaghouan on 14-15 March 2017. This activity is under the output activity  ""User-friendly, interoperable online tool, containing country-specific, accessible knowledge base of standardized, geo-referenced SLM, to enable stakeholders to query SLM options in different context"" of the GIZ funded project “Impact evaluation of SLM options to achieve land degradation neutrality”.";"Le, Quang Bao
Diwediga, Badabate";"";"CGIAR";"International Center for Agricultural Research in the Dry Areas";"2017-03-14";"fr";"sustainable land management";"Land, Climate Change & Environment";"015;TUN";"Institutional & promotional materials";"https://hdl.handle.net/20.500.11766/7056";"https://mel.cgiar.org/reporting/download/hash/fkupCeZY";"https://mel.cgiar.org/graph/getthumbhash/hash/fkupCeZY/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/7057";"Evaluations de l’érosion du sol et de l’impact des pratiques de CES dans le contexte actuel, First session overview (English version)";"";"This presentation illustrated the overview of the first session of the workshop ""Systems Tool-aided Participatory Development of Sustainable Land Management Scenarios: 2nd Workshop"", held in Zaghouan on 14-15 March 2017. This activity is under the output activity  ""User-friendly, interoperable online tool, containing country-specific, accessible knowledge base of standardized, geo-referenced SLM, to enable stakeholders to query SLM options in different context"" of the GIZ funded project “Impact evaluation of SLM options to achieve land degradation neutrality”.";"Le, Quang Bao";"";"CGIAR";"International Center for Agricultural Research in the Dry Areas";"2017-03-14";"en";"land degradation;sustainable land management";"Land, Climate Change & Environment";"015;TUN";"Institutional & promotional materials";"https://hdl.handle.net/20.500.11766/7057";"https://mel.cgiar.org/reporting/download/hash/l97kj6lt";"https://mel.cgiar.org/graph/getthumbhash/hash/l97kj6lt/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/7054";"Introduction of the workshop program:  Systems Tool-aided Participatory Development of Sustainable Land Management Scenarios (French Version)";"";"This presentation introduced the program of the workshop ""Systems Tool-aided Participatory Development of Sustainable Land Management Scenarios: 2nd Workshop"", held in Zaghouan on 14-15 March 2017. This activity is under the output ""User-friendly, interoperable online tool, containing country-specific, accessible knowledge base of standardized, geo-referenced SLM, to enable stakeholders to query SLM options in different context"" of the GIZ funded project “Impact evaluation of SLM options to achieve land degradation neutrality”.";"Le, Quang Bao
Diwediga, Badabate";"";"CGIAR";"International Center for Agricultural Research in the Dry Areas";"2017-03-14";"fr";"land degradation";"Land, Climate Change & Environment";"015;TUN";"Institutional & promotional materials";"https://hdl.handle.net/20.500.11766/7054";"https://mel.cgiar.org/reporting/download/hash/dwAEKjvC";"https://mel.cgiar.org/graph/getthumbhash/hash/dwAEKjvC/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/7055";"Overview analysis work after the first workshop by core team";"";"This presentation illustrated the technical analyses done by the core team after the 1st Workshop in Zaghouan, November 2016. This 1st workshop was the baseline for this workshop,  an activity under the output ""User-friendly, interoperable online tool, containing country-specific, accessible knowledge base of standardized, geo-referenced SLM, to enable stakeholders to query SLM options in different context"" of the GIZ funded project “Impact evaluation of SLM options to achieve land degradation neutrality”.";"Le, Quang Bao";"";"CGIAR";"International Center for Agricultural Research in the Dry Areas";"2017-03-14";"en";"sustainable land management";"Land, Climate Change & Environment";"015;TUN";"Institutional & promotional materials";"https://hdl.handle.net/20.500.11766/7055";"https://mel.cgiar.org/reporting/download/hash/1L9SYOil";"https://mel.cgiar.org/graph/getthumbhash/hash/1L9SYOil/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/7508";"ICARDA Annual Report 2005";"";"The year 2005 was an important milestone in the efforts of ICARDA and its partners in meeting the global challenges of agriculture in dry areas through the application of science. In an assessment of all 15 CGIAR Centers (based on science quality and relevance, impacts, partnerships, and financial and institutional health), conducted by the CGIAR in collaboration with the Science Council and the World Bank, ICARDA was rated outstanding"" - one of only two centers to receive this rating. To maintain - and even exceed - this level of performance, the Center restructured its research portfolio in 2005. Ongoing research projects were carefully reviewed, and consolidated under six Mega-Projects, focusing on core issues: water management, crop improvement, desertification, crop-livestock systems, poverty and livelihoods, and knowledge dissemination. This consolidation, we believe, will optimize synergies, sharpen our poverty focus, and use the Center's collective skills and resources most effectively.
Monitoring and evaluation is a continuous, ongoing process at ICARDA. Three Center-Commissioned External Reviews (CCER) took place during the year, focusing on specific areas: integrated gene management, natural resource management, and human capacity building. While the report on human capacity building had not been finalized at the time of going to press, the other two CCER reports were extremely positive. However, they did identify some opportunities for improvement; the Center has already begun taking the necessary action to respond to the recommendations of those
reports.
Improved varieties remain the backbone of agricultural development efforts. ICARDA's integrated, multi-disciplinary approach to plant breeding continued to pay rich dividends. In 2005, fifteen improved varieties of different crops (wheat, barley, chickpea, faba bean, lentil, forages) were released in countries within and beyond the CWANA (Central and West Asia and North Africa) region.
ICARDA and the United Nations University, Japan, signed an agreement to launch a new South-South partnership to combat desertification. This global network on integrated natural resources management, named 'CWANA-Plus Partnership', will target the vast CWANA region, as well as large parts of China, South Asia, and sub-Saharan Africa. The objectives include sharing expertise and facilities, training developing-country scientists, expanding postgraduate degree programs in integrated land management, and promoting improved practices among small-scale farmers. ICARDA and CIMMYT, with a common interest in wheat improvement research, have long worked closely together. The two centers further strengthened their collaboration by establishing a joint ICARDA/CIMMYT Wheat Improvement Program for the CWANA region at ICARDA. A Director was appointed to lead the program. Also, the two centers, in partnership with national programs, launched a Global Rust Initiative (GRI) in September 2005 in response to a sudden, largescale outbreak of a new strain of wheat stem rust. Several countries in East Africa are affected; smallscale farmers in Kenya have lost as much as half their wheat harvest. The CWANA region stands at risk, so immediate action needs to be taken. The GRI embodies all that the CGIAR System stands for – expertise in strategic research, global partnerships, a focus on resource-poor smallholder farmers, and the ability and commitment to react swiftly to challenges.
Nobel Laureate Dr Norman Borlaug, father of the Green Revolution, visited ICARDA headquarters in May 2005 and addressed the ""CWANA Wheat Meeting"", jointly organized by ICARDA and CIMMYT. The Center suffered a major blow when Dr Robert D. Havener – one of ICARDA's founding fathers and a mentor to many of our scientists – passed away in August 2005. His memory will continue to inspire us.
The achievements of ICARDA and its partners presented in this Annual Report would not have been possible without the strong support of our  onors. We thank them for their trust in ICARDA's work and for their continued support.";"ICARDA, Communication Team";"";"International Center for Agricultural Research in the Dry Areas";"International Center for Agricultural Research in the Dry Areas";"2006-11-15";"en";"development;farming systems;geographical information systems;land use;poverty;rangelands;research;rural development;water management";"Rangelands, Drylands & Pastoralism";"001";"Reports & Research";"https://hdl.handle.net/20.500.11766/7508";"https://mel.cgiar.org/reporting/download/hash/A5a122H4";"https://mel.cgiar.org/graph/getthumbhash/hash/A5a122H4/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/7509";"ICARDA Annual Report 2003";"";"Strong partnerships with national agricultural research systems and other stakeholders constitute the backbone of ICARDA’s research agenda. The outreach programs of the Center play a key role in promoting partnerships in their respective sub-regions and in implementing collaborative research and training programs. To make an assessment of the efficiency and effectiveness of the partnerships, the Board of Trustees of ICARDA commissioned an external review of its outreach programs in 2003. The distinguished Review Panel reaffirmed the success of ICARDA in enabling dry-area countries in the world to become fully involved in, and benefit from its programs. The Panel also noted that the Center is held in high esteem by national scientists, research managers, and policy makers in the Central and West Asia and North Africa (CWANA) region—ICARDA’s eco-geographic mandate area.
Within the context of contributing to the Millennium Development Goals, the Center made a strong case at the World Water Forum, held in Japan, and at the International Conference on the Development of Dry Lands, held in Iran, about the urgent need to address the issue of water shortages that are threatening food security in the dry areas, and proposed actions that could lead to sustainable use of natural resources and help alleviate poverty and hunger. The Center
also actively participated in the project development for Challenge Programs on “Water and Food “ and “Biofortified Crops for Improved Nutrition,” and three of its six projects submitted were approved for funding.
The use of cutting-edge science is becoming more crucial in addressing the daunting global challenges of producing more with less land and water to feed the increasing populations, while protecting the health of the natural resource base. During the year, ICARDA made significant strides in the use of such tools as biotechnology, geographical information systems and expert systems to develop crop varieties that can withstand stressful conditions, and technologies for
improved water conservation and use efficiency.
Conflicts in the CWANA region continued to pose challenges for the Center. During the year, our work to rebuild agriculture in Afghanistan continued with increased emphasis on seed systems and capacity building, while preparations were set in motion to support rebuilding agriculture in Iraq. A collaborative work plan was developed in partnership with senior Iraqi
officials and scientists. Implementation of the plan began during the later part of the year, and is expected to gain momentum in 2004. Our work in the Palestinian territories, mainly through human resource development, providing seeds of improved varieties and assisting in agrobiodiversity conservation using natural resource management practices, continued despite the prevailing difficult situation there.
In presenting this Annual Report to our readers, we would like to extend ICARDA’s grateful thanks to donors for their continued support to the Center’s research and training activities. We also thank our partners throughout the world for their valuable contributions to the collaborative work and achievements reported here.";"ICARDA, Communication Team";"";"International Center for Agricultural Research in the Dry Areas";"International Center for Agricultural Research in the Dry Areas";"2004-08-09";"en";"development;farming systems;geographical information systems;land use;poverty;rangelands;research;rural development;water management";"Rangelands, Drylands & Pastoralism";"001";"Reports & Research";"https://hdl.handle.net/20.500.11766/7509";"https://mel.cgiar.org/reporting/download/hash/debpSQSI";"https://mel.cgiar.org/graph/getthumbhash/hash/debpSQSI/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/7058";"Evaluations de l’érosion du sol et de l’impact des pratiques de CES dans le contexte actuel, Ier Aperçu de la Session";"";"This is the French version of the presentation illustrated the overview of the first session of the workshop ""Systems Tool-aided Participatory Development of Sustainable Land Management Scenarios: 2nd Workshop"". This activity is under the output activity  ""User-friendly, interoperable online tool, containing country-specific, accessible knowledge base of standardized, geo-referenced SLM, to enable stakeholders to query SLM options in different context"" of the GIZ funded project “Impact evaluation of SLM options to achieve land degradation neutrality”.";"Le, Quang Bao
Diwediga, Badabate";"";"CGIAR";"International Center for Agricultural Research in the Dry Areas";"2017-03-14";"fr";"sustainable land management";"Land, Climate Change & Environment";"015;TUN";"Institutional & promotional materials";"https://hdl.handle.net/20.500.11766/7058";"https://mel.cgiar.org/reporting/download/hash/dNQufKyo";"https://mel.cgiar.org/graph/getthumbhash/hash/dNQufKyo/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/7059";"Participatory grid-based erosion evaluation";"";"This presentation explained the participatory grid-based erosion evaluation of soil erosion severity (intensity + extent), aided by printed, gridded Google Map. This presentation comes under the first session “Business-as-usual evaluations of soil erosion, and impacts of SWC practices” of the workshop ""Systems Tool-aided Participatory Development of Sustainable Land Management Scenarios: 2nd Workshop"", held in Zaghouan on 14-15 March 2017. This activity is under the output activity  ""User-friendly, interoperable online tool, containing country-specific, accessible knowledge base of standardized, geo-referenced SLM, to enable stakeholders to query SLM options in different context"" of the GIZ funded project “Impact evaluation of SLM options to achieve land degradation neutrality”.";"Le, Quang Bao
Diwediga, Badabate";"";"CGIAR";"International Center for Agricultural Research in the Dry Areas";"2017-03-14";"en";"sustainable land management";"Land, Climate Change & Environment";"015;TUN";"Institutional & promotional materials";"https://hdl.handle.net/20.500.11766/7059";"https://mel.cgiar.org/reporting/download/hash/I4gWtsbU";"https://mel.cgiar.org/graph/getthumbhash/hash/I4gWtsbU/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/5128";"Experience from WLRC Learning Watersheds: Achievements and Implications";"";"Experience from  Learning Watersheds: Achievements and Implications of the work done by the WLRC.";"Desta, Gizaw";"";"Water and Land Resource Center (WLRC)";"International Center for Agricultural Research in the Dry Areas";"2016-06-22";"en";"agriculture;land";"";"014;ETH";"Institutional & promotional materials";"https://hdl.handle.net/20.500.11766/5128";"https://mel.cgiar.org/reporting/download/hash/RVURuLXe";"https://mel.cgiar.org/graph/getthumbhash/hash/RVURuLXe/fetchthumbs/1/file_type/ppt";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/5129";"Implementing a holistic approach to watershed management";"";"Introduction to the closing workshop on ""Reducing land degradation and farmers’ vulnerability to climate change in the highland dry areas of north-western Ethiopia "". -> a succes story including scope for further reserach";"Zucca, Claudio";"";"International Center for Agricultural Research in the Dry Areas";"International Center for Agricultural Research in the Dry Areas";"2016-06-21";"en";"agriculture;land degradation;land management";"Land, Climate Change & Environment";"014;ETH";"Institutional & promotional materials";"https://hdl.handle.net/20.500.11766/5129";"https://mel.cgiar.org/reporting/download/hash/qs0pD6Yb";"https://mel.cgiar.org/graph/getthumbhash/hash/qs0pD6Yb/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/8076";"Mapping Cropland Abandonment in the Aral Sea Basin with MODIS Time Series";"";"Cropland abandonment is globally widespread and has strong repercussions for regional
food security and the environment. Statistics suggest that one of the hotspots of abandoned cropland
is located in the drylands of the Aral Sea Basin (ASB), which covers parts of post-Soviet Central Asia,
Afghanistan and Iran. To date, the exact spatial and temporal extents of abandoned cropland remain
unclear, which hampers land-use planning. Abandoned land is a potentially valuable resource for
alternative land uses. Here, we mapped the abandoned cropland in the drylands of the ASB with a
time series of the Normalized Difference Vegetation Index (NDVI) from the Moderate Resolution
Imaging Spectroradiometer (MODIS) from 2003–2016. To overcome the restricted ability of a single
classifier to accurately map land-use classes across large areas and agro-environmental gradients,
“stratum-specific” classifiers were calibrated and classification results were fused based on a locally
weighted decision fusion approach. Next, the agro-ecological suitability of abandoned cropland areas
was evaluated. The stratum-specific classification approach yielded an overall accuracy of 0.879,
which was significantly more accurate (p < 0.05) than a “global” classification without stratification,
which had an accuracy of 0.811. In 2016, the classification results showed that 13% (1.15 Mha) of
the observed irrigated cropland in the ASB was idle (abandoned). Cropland abandonment occurred
mostly in the Amudarya and Syrdarya downstream regions and was associated with degraded
land and areas prone to water stress. Despite the almost twofold population growth and increasing
food demand in the ASB area from 1990 to 2016, abandoned cropland was also located in areas
with high suitability for farming. The map of abandoned cropland areas provides a novel basis for
assessing the causes leading to abandoned cropland in the ASB. This contributes to assessing the
suitability of abandoned cropland for food or bioenergy production, carbon storage, or assessing the
environmental trade-offs and social constraints of recultivation.";"Loew, Fabian
Prishchepov, Alexander
Waldner, François
Dubovyk, Olena
Akramkhanov, Akmal
Biradar, Chandrashekhar
Lamers, Johannes";"";"MDPI Online, Open Access Journals";"International Center for Agricultural Research in the Dry Areas";"2018-01-23";"en";"land use";"";"143;KAZ;UZB";"Journal Articles & Books";"https://hdl.handle.net/20.500.11766/8076";"https://mel.cgiar.org/reporting/download/hash/dZvFQhGZ";"https://mel.cgiar.org/graph/getthumbhash/hash/dZvFQhGZ/fetchthumbs/1/file_type/pdf";"CC-BY";"";"";"";""
"mel:20.500.11766/3355";"Report on similarity analysis for outscaling results";"";"GIS-based similarity maps to outscaling field scale research results";"Nangia, Vinay
Sultanov, Murodjon";"";"";"International Center for Agricultural Research in the Dry Areas";"2015-12-01";"en";"agriculture;land use";"";"143;UZB";"Reports & Research";"https://hdl.handle.net/20.500.11766/3355";"https://mel.cgiar.org/reporting/download/hash/YLV0W1GG";"https://mel.cgiar.org/graph/getthumbhash/hash/YLV0W1GG/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/8852";"Impact of Expanding Supplemental Irrigation in the Upper Karkheh River Basin (Iran) on Downstream Flow";"";"The Karkheh River Basin (KRB) of Iran has a semi-arid to arid climate and suffers from low rainfed agricultural productivity. Supplemental irrigation (SI) is recommended in the upper KRB to increase crops yields and water productivity (WP). However, development activities upstream will certainly affect the water quality and quantity ﬂowing to the Karkheh Dam downstream. In this study, suitable areas for SI are basically rainfed and characterized by the presence of arable soils, non-constraining slopes, agricultural land use, and within a distance from, or an elevation difference with, existing irrigation schemes that does not impose uneconomical costs for water conveyance or pumping.
Two methods are examined for targeting suitable lands for SI development. The irrigated areas buffer method and the rivers buffer method. The potential future situation with SI is evaluated by assuming various scenarios at the upstream sub-basins. Current runoff in the upstream KRB is assessed using a surface water balance in a GIS framework. Water demand and new runoff maps were then simulated. A map of potential areas for SI at the upstream sub-basins was prepared using the intersecting layers method within the GIS framework. The results show that 31.4% of the rainfed areas suitable for SI development are located approximately within a 1000 m buffer distance of the irrigated ﬁelds, while the rivers buffer areas cover 46.5% of the suitable rainfed areas. The latter value is assumed to be more realistic for the potential expansion of SI.
Four slope priorities in 53 sub-basins and four precipitation scenarios – normal precipitation conditions, normal conditions with an environmental ﬂow consideration, drought conditions, and drought conditions with an environmental ﬂow consideration – are considered in investigating the upstream-downstream interactions. The SI scenarios include full SI (satisfying any deﬁciency of rainfall), SI for early sowing (100 mm in autumn), and two levels of deﬁcit SI strategies (total 150 mm) involving water that would be conveyed from the rivers considered as buffers.
A FORTRAN program was written to calculate the water allocations for the upstream subbasins. The results indicate that the amount of water allocated to SI in normal seasons could decrease downstream ﬂow by 15%.Under drought conditions the reduction may amount to 10% of the current ﬂow, if all the potentially suitable areas for SI are developed. Furthermore, for an assessment of the effect of developing SI at the upper Karkheh subbasins on the water quality of the Karkheh River and the Karkheh Dam, a simpliﬁed Water and Salinity Basin Model (WSBM) was developed. The model was calibrated and used to analyze current and past water extractions.
Despite the simplicity of the model, the observed and simulated stream ﬂows and salinity are similar, proving that the model could be used for scenario analyses. The ﬁrst scenario was setup to analyze the effect of a single SI of 75 mm in the autumn for about 140,000 ha of rainfed areas. This scenario has no signiﬁcant effect on the water quality of the Karkheh Dam. The results of a second scenario, deﬁned to evaluate the effect of a single SI of 75 mm in the spring for about 200,000 ha of rainfed lands, shows negligible effects compared to the annual ﬂows of the river.
The third scenario, a combination of the ﬁrst and second scenarios, produced similar results that indicate a 3.9% increase in water salinity. The last scenario consisted of two SI, each of 75mm, in the spring at the heading and milky stages. In this scenario the water salinity of the river increased from 0.8 to 1.2d S/m, but the Karkheh Dam water salinity increases by 4.1%.";"Hessari, Behzad
Akbari, Mehdi
Abbasi, Fariborz
Oweis, Theib
Bruggeman, Adriana";"";"International Center for Agricultural Research in the Dry Areas";"International Center for Agricultural Research in the Dry Areas";"2012-07-17";"en";"land use";"";"034;IRN";"Reports & Research";"https://hdl.handle.net/20.500.11766/8852";"https://mel.cgiar.org/reporting/download/hash/SOT1XIKI";"https://mel.cgiar.org/graph/getthumbhash/hash/SOT1XIKI/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/5711";"Livelihood type-specific behaviours regarding household choices in land use and management practices";"";"This report focuses on the analysis of livelihood type-specific behaviors regarding household
choices in land use and management practices. This is a contribution to the overarching
framework of “Integrated Systems Analysis and Modeling in Aral Sea Region” activity within
Dryland System CRP. The report is based on further analysis of baseline data collected within
“Innovation Platform” activity, surveyed and reported in 2015 (Rudenko 2015). Preliminary
analysis of household survey data including description of the study area and the content of
the questionnaire was presented in the report of Niyazmetov et al. (2016). Insights from this
analysis contributed to formulation and drafting of a journal manuscript (Report 2, draft
prepared in journal paper format) entitled Agricultural livelihood types and type-specific
drivers of production diversification: an evidence from Karauzyak, Karakalpakstan,
Uzbekistan.";"Akramkhanov, Akmal
Le, Quang Bao
Akbarov, Adkham";"";"CGIAR";"International Center for Agricultural Research in the Dry Areas";"2016-11-30";"en";"land use";"";"143;UZB";"Reports & Research";"https://hdl.handle.net/20.500.11766/5711";"https://mel.cgiar.org/reporting/download/hash/caPIZf6X";"https://mel.cgiar.org/graph/getthumbhash/hash/caPIZf6X/fetchthumbs/1/file_type/pdf";"CC-BY-NC-ND";"";"";"";""
"mel:20.500.11766/4880";"ELD Initiative: User Guide_A 6+1 step approach to assess the economics of land management";"";"ELD Initiative: User Guide_A 6+1 step approach to assess the economics of land management";"Favretto, Nicola
Quillerou, Emmanuelle
Etter, Hannes
Stewart, Naomi";"";"Economics of Land Degradation Initiative";"International Center for Agricultural Research in the Dry Areas";"2015-10-15";"en";"desertification;land degradation";"Land, Climate Change & Environment";"001";"Conference Papers & Reports";"https://hdl.handle.net/20.500.11766/4880";"https://mel.cgiar.org/reporting/download/hash/CZD67766";"https://mel.cgiar.org/graph/getthumbhash/hash/CZD67766/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
"mel:20.500.11766/4881";"Economics of Land Degradation Initiative: Report for policy and decision makers_ Reaping economic and environmental benefits from sustainable land management";"";"This report provides evidence of how increasingly
scarce resources can be conserved, and also
presents tools for policy-/decision-makers to
promote and secure future wealth and human wellbeing
through sustainable land management. It
emphasises taking long-term benefits into account
and focuses on practical solutions, as well as the
context in which sustainable land management
occurs. The report aims to ensure the returns of
sustainable land management (e.g., economic
growth, food security, sustainable livelihoods and
reduced conflict over natural resources) are realised
through the use of robust economic valuation
methodologies. The report also highlights that
sustainable land management provides additional
benefits at the national level through obligations
under other multilateral environmental
agreements, such as the UN Convention to Combat
Desertification (UNCCD), e.g., through achieving
land degradation neutrality, the UNFCCC, and the
Convention on Biological Diversity (CBD).";"Noel, Stacey
Mikulcak, Friederike
Etter, Hannes
Stewart, Naomi";"";"ELD Initiative and Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH";"International Center for Agricultural Research in the Dry Areas";"2015-06-15";"en";"land management";"";"001";"Conference Papers & Reports";"https://hdl.handle.net/20.500.11766/4881";"https://mel.cgiar.org/reporting/download/hash/JIOY4YLL";"https://mel.cgiar.org/graph/getthumbhash/hash/JIOY4YLL/fetchthumbs/1/file_type/pdf";"CC-BY-NC";"";"";"";""
