ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
handle:10986/25092;Sustainable Urban Transport for Kyiv;Towards a Sustainable and Competitive City Built Upon the Legacy System and Innovations;This report presents the scope and findings of the Economic Sector Work on Sustainable Urban Transport for the City of Kyiv, financed jointly by the Energy Sector Management Assistance Program (ESMAP) and the Korea Green Growth Trust Fund (KGGTF). The analysis consists of a rigorous evidence-based review of the strengths and weaknesses of Kyiv’s public transport system and a proposed plan improve its network and operational efficiency. It directly addresses the City Administration’s aim to develop practically-focused proposals for optimizing Kyiv’s public transport networks so as to improve their operational and environmental efficiency, minimize costs for operators, and maximize connectivity. These proposals also take into account the future land use plan for the city. The analytical work, requested by KSCA, aimed to support Kyiv City Administration (KCA) in improving the mobility conditions in Kyiv though practically-focused recommendations on public transport service optimization and reorganization. The proposed optimization plans and reforms aim to tackling the operational and capacity deficiencies that are routinely experienced on the local public transport networks during peak hours. The analytical work benefited from a solid partnership with KCA and other stakeholders and aim to reflect a common view on the proposed measures and their implementation. This report summarizes the analyses, findings and recommendations that emerged from the assessment and optimization plans. The remaining of this report is organized as follows: Chapter 2 presents the assessment of the current mobility conditions in Kyiv. It presents the results of an evidence based and data driven assessment of the demand and supply for public transport and the results of a benchmarking analysis comparing key variables among cities with comparable characteristics. Chapter 3 presents the optimization plans. It includes the principles applied during the optimization process and the resulting scenarios as well as their estimated impacts on users’ mobility, suppliers’ operations and the environment.Chapter 4 discusses key aspects of a sustainable transport roadmap. The chapter discusses issues related to the implementation of the optimization plans as well as broader aspects related to the overall improvement of the mobility conditions such as priority investments, traffic management and control, parking and integrated planning.;;World Bank Group;World Bank Group;World Bank Group;2016-06-27;en;;;;"150;143;UKR";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25092;https://openknowledge.worldbank.org/bitstream/10986/25092/1/Sustainable0ur0stem0and0innovations.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25092/Sustainable0ur0stem0and0innovations.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/25098;The Big Switch in Latin America;Restoring Growth through Trade;This report, produced by the Office of the Chief Economist for Latin America and the Caribbean (LAC) of the World Bank, examines LAC’s challenges as the global economy settles to an equilibrium with lower growth and lower commodity prices. Chapter 1 gives an overview of the world economy and how it affects LAC’s short and medium-term prospects. It argues that LAC suffered an external shock that shaped growth in recent years, and that the current global context is likely here to stay. Many LAC countries experienced significant depreciations which in principle should help adjust to the new equilibrium. The extent to which these depreciations facilitate a soft landing, however, depends on a number of factors. Chapter 2 explores the response of LAC’s trade to the recent depreciations and the role it could play in facilitating a recovery. It examines if there are early signs of an export recovery and whether the region’s increased dependence on commodity exports could hinder LAC’s recovery.;"de la Torre, Augusto
Lederman, Daniel
Ize, Alain
Bennett, Federico R.
Sasson, Martin";;World Bank Group;World Bank Group;2016-10-05;en;;;;"013;029;419;005";"Reports & Research;Journal Articles & Books";http://hdl.handle.net/10986/25098;https://openknowledge.worldbank.org/bitstream/10986/25098/6/9781464809934.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25098/9781464809934.pdf.jpg?sequence=3&isAllowed=y;CC-BY;World Bank ;
handle:10986/25102;Big Data Innovation Challenge;Pioneering Approaches to Data-Driven Development;Big data can sound remote and lacking a human dimension, with few obvious links to development and impacting the lives of the poor. Concepts such as anti-poverty targeting, market access or rural electrification seem far more relevant – and easier to grasp. And yet some of today’s most groundbreaking initiatives in these areas rely on big data. This publication profiles these and more, showing how data on an unprecedented scale has the potential to improve lives in unprecedented ways. The featured case stories illustrate the diverse range of big data applications in development. For the World Bank, with twin goals of ending extreme poverty and boosting shared prosperity, big data is big news – and this is just the beginning. The Big Data program brings togetherdata scientists, social scientists and sector specialists in a work program with two main objectives: To accelerate organizational capabilities in big data analytics for use in research and operations – to help the World Bank Group (WBG) better work towards ending extreme poverty and boosting shared prosperity. To position WBG as a leader in the use of big data solutions in development. The program aims to scale early pilots into projects that solve significant development challenges, and to establish best practices for using big data analytics to steer evidence-driven development. Launched in September 2014, the Big Data Innovation Challenge has been key in encouraging big data approaches. Exceeding all expectations, it attracted 131 innovative proposals and awarded 14 with funding and expertise to enable big data analytics in their projects. The winning initiatives cover an exciting range, from using satellite imagery to improve poverty mapping, to mining social media data to understand political sentiment, or cellphone data to increase the use of banking services. Others promote traffic flows or accountable road building, anticipate crop yields, predict violent crime and promote registration of land rights. This publication profiles 16 extraordinary initiatives from the Challenge winning teams and finalists. The case stories examine the application of big data analytics and how it can help achieve project goals.;;World Bank Group;World Bank Group;World Bank Group;2016-12-31;en;property rights;;"Land Policy & Legislation;Access to Land & Tenure Security";;"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25102;https://openknowledge.worldbank.org/bitstream/10986/25102/4/107751-REVISED-PUBLIC-BigData-Publication-e-version-FINAL.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25102/107751-REVISED-PUBLIC-BigData-Publication-e-version-FINAL.pdf.jpg?sequence=5&isAllowed=y;CC-BY;World Bank ;
handle:10986/25123;Minimizing Ecological Damage from Road Improvement in Tropical Forests;;A spatial econometric model is used to link road upgrading to forest clearing and biodiversity loss in the moist tropical forests of Bolivia, Cameroon, and Myanmar. Using 250-meter cells, the model estimates the relationship between the rate of forest clearing in a cell and its distance to the urban market, with explicit attention given to road quality and simultaneity, terrain elevation and slope, the agricultural opportunity value of the land, and its legal protection status. Forest clearing is found to be most responsive to the distance to the nearest urban market, especially with secondary roads with lower typical speeds. Using the estimated forest-clearing response elasticities and a composite biodiversity indicator, an index of expected biodiversity loss from upgrading secondary roads to primary status is computed in each cell. The results identify areas in the three countries where high expected biodiversity losses may warrant additional protection as road upgrading continues. In addition, the results provide ecological risk ratings for individual road corridors that can inform environmentally sensitive infrastructure investment programs.;"Dasgupta, Susmita
Wheeler, David";;World Bank Group;World Bank Group;2016-09-30;en;;;;"002;030;009;419";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25123;https://openknowledge.worldbank.org/bitstream/10986/25123/1/Minimizing0eco00in0tropical0forests.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25123/Minimizing0eco00in0tropical0forests.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/25140;Attracting Investment in Bangladesh—Sectoral Analyses;A Diagnostic Trade Integration Study;"This is volume 3 of a three-volume publication on Bangladesh’s trade prospects. Bangladesh’s ambition is to build on its very solid growth and poverty reduction achievements, and accelerate growth to become a middle income country by 2021, and share prosperity more widely amongst its citizens. This includes one of its greatest development challenges: to provide gainful employment to the over 2 million people that will join the labor force each year over the next decade. Moreover, only 54.1 million of its 94 million working age people are employed. Bangladesh needs to use its labor endowment even more intensively to increase growth and, in turn, to absorb the incoming labor. The Diagnostic Trade Integration Study identifies the following actions centered around four pillars to sustain and accelerate export growth: (1) breaking into new markets through a) better trade logistics to reduce delivery lags ; as world markets become more competitive and newer products demand shorter lead times, to generate new sources of competitiveness and thereby enable market diversification; and b) better exploitation of regional trading opportunities in nearby growing and dynamic markets, especially East and South Asia; (2) breaking into new products through a) more neutral and rational trade policy and taxation and bonded warehouse schemes; b) concerted efforts to spur domestic investment and attract foreign direct investment, to contribute to export promotion and diversification, including by easing the energy and land constraints; and c) strategic development and promotion of services trade; (3) improving worker and consumer welfare by a) improving skills and literacy; b) implementing labor and work safety guidelines; and c) making safety nets more effective in dealing with trade shocks; and (4) building a supportive environment, including a) sustaining sound macroeconomic fundamentals; and b) strengthening the institutional capacity for strategic policy making aimed at the objective of international competitiveness to help bring focus and coherence to the government’s reform efforts. This third volume provides in-depth analysis of eight different manufacturing and services sectors of the Bangladeshi economy, which help to illustrate the thematic analysis of volume 2 and ground it in sector experiences. Besides pointing to cross-cutting themes, the analysis also highlights some specific issues and actions that could help relieve constraints to faster export growth in these sectors.";"Kathuria, Sanjay
Mezghenni Malouche, Mariem";;World Bank Group;World Bank Group;2016-10-13;en;;;;"BGD;034";"Reports & Research;Journal Articles & Books";http://hdl.handle.net/10986/25140;https://openknowledge.worldbank.org/bitstream/10986/25140/2/9781464809248.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25140/9781464809248.pdf.jpg?sequence=3&isAllowed=y;CC-BY;World Bank ;
handle:10986/25171;Greenhouse Gas Mitigation Opportunities in Agricultural Landscapes;A Practitioner’s Guide to Agricultural and Land Resources Management;Agriculture, and the patterns of land-use change that are associated with it, have a significant ecological footprint, including the effects it has on climate change, accounting for about one-quarter of anthropogenic greenhouse gas (GHG) emissions globally. Yet agriculture is also the only economic sector in which opportunities are present to mitigate climate change, mainly by removing substantial volumes of carbon from the atmosphere and sequestering them in soils and plant tissues. This report synthesizes information on the many areas in which agricultural GHG emissions can be reduced. Its focus is on mitigation, though many if not most of the measures described address adaptation and resilience as well. The three pillars of CSA serve two purposes in this respect, which is highly appropriate because we can never take our eyes off the imperative of increasing productivity and employing agriculture as an instrument for economic development. The report highlights the pattern of emissions in agricultural landscapes and the primary sources of these emissions. Thereafter, it reviews mitigation opportunities in croplands, pastures, livestock, soil management, biofuels, and elsewhere, followed by case studies that illustrate practical examples. These practical lessons are useful in contributing to the knowledge base of good practices. The report then turns to the factors that constrain or enable the uptake of climate-smart solutions, such as those depicted in the case studies, and discusses ways to overcome the constraints and elements of enabling environments in which mitigation alternatives become widely embraced. The final exercise feeding into the report is a review of Nationally Determined Contributions (NDCs)—an outline of country- level strategies to address climate change. This also presents recommendations for prioritizing World Bank (Bank) mitigation engagement in each region. Approaches to filling mitigation financing and knowledge gaps in country programs, boost the Bank’s mitigation investment portfolio, and create a cohesive strategy for implementing mitigation technologies and practices are discussed.;"Braimoh, Ademola K.
Hou, Xiaoyue
Heumesser, Christine
Zhao, Yuxuan";;World Bank Group;World Bank Group;2016-07-31;en;"land use;deforestation";"Land, Climate change & Environment;Forest Tenure";Land Use, Management & Investment;;"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25171;https://openknowledge.worldbank.org/bitstream/10986/25171/4/106605.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25171/106605.pdf.jpg?sequence=5&isAllowed=y;CC-BY;World Bank ;
handle:10986/25177;Do They Do As They Say?;Stated versus Revealed Preferences and Take Up in an Incentives for Conservation Program;Use of conditional cash transfers has become widespread in development policy given their success in boosting health and education outcomes. Recently, conditional cash transfers are being used to promote pro-environmental behavior. While many of these Payments for Environment Services (PES) programs have been successful, it has been hypothesized that those with less favorable outcomes have been subject to low additionality, whereby landholders already conserving their land self-select into the program. Insights from the behavioral economics literature suggest that an external incentive, such as PES, has the potential to crowd in or crowd out individual behavior differentially across the initial distribution of intrinsic motivations (Frey, 1992). Thus, to increase the impact of PES, program administrators might gain from a better understanding of both the pre-existing motivations and existing baseline conservation behavior of potential participants. This paper contributes to the literature by disentangling and measuring intrinsic motivations, specifically: Pro-Environment, Pro-Social, Pro-Government, and Social Norms. Controlling for observable opportunity costs, we use these latent motivations to analyze behavioral determinants of take up for a conservation program in São Paulo, Brazil. The payments are an incentive to comply with the Brazil Forest Code. We find that Pro-Social and Pro-Environment landholders are both more likely to be conserving private land not under legal protection before the program is introduced, whereas only Pro-Social landholders are already conserving land under legal protection. With respect to enrollment in the PES program, we find Pro-Social landholders are less likely to enroll while Pro-Environment landholders are more likely to enroll. Thus we expect some level of additionality from the PES program. We discuss these findings in light of the theoretical framework on Self-Determination Theory (SDT).;"De Martino, Samantha
Kondylis, Florence
Pagiola, Stefano
Zwager, Astrid";;World Bank Group;World Bank Group;2016-06-30;en;;;;"419;BRA";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25177;https://openknowledge.worldbank.org/bitstream/10986/25177/4/108523.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25177/108523.pdf.jpg?sequence=5&isAllowed=y;CC-BY;World Bank ;
handle:10986/25178;Exploratory Assessment of Factors that Influence Quality of Local Irrigation Water Governance in Uzbekistan;;"Agriculture in Uzbekistan is almost entirely dependent on irrigation. However, despite reforms to institutional arrangements, much of Uzbekistan’s irrigation is reportedly caught in a vicious cycle of inadequate operation and maintenance, low cost recovery, and agricultural productivity that is often moderate or low; in addition, many farmers earn low incomes (World Bank, 2013).Few incentives exist to save water because farmers do not see the direct cost of water provision.This study was undertaken with the aim of contributing to better irrigation water management in Central Asia, beginning in Uzbekistan. It identifies factors and conditions that positively affect the performance of local irrigation water management institutions. The analytical framework for this assessment is formed by the eight design principles for the management of common-pool resources developed by Ostrom (1990). These design principles are in essence factors that are associated with successful collective action in governing common-pool resources such as irrigation water, forests, and fishing areas. By determining why these principles are met in some cases and not in others, and what factors are behind this variation, the author can identify measures that promote these factors/conditions in irrigation schemes. This study was undertaken with the aim of contributing to better irrigation water management in Central Asia, beginning in Uzbekistan. It identifies factors and conditions that positively affect the performance of local irrigation water–management institutions. The study also prepared an associated diagnostic tool that will help design measures and program interventions to strengthen these institutions in ongoing or future irrigation operations. Lastly, the work intends to contribute to an exchange of good practices and knowledge sharing among relevant stakeholders across the Central Asia region.";"Swinkels, Rob
Romanova, Ekaterina
Kochkin, Evgeny";;World Bank Group;World Bank Group;2016-06-30;en;land use;;Land Use, Management & Investment;"150;143;UZB";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25178;https://openknowledge.worldbank.org/bitstream/10986/25178/1/Exploratory0as0rnance0in0Uzbekistan.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25178/Exploratory0as0rnance0in0Uzbekistan.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/25188;Investing in Africa’s Agriculture;Solidifying Foundation for Sustainable and Inclusive Development;Agriculture has been essentially the backbone of economic growth for centuries. The sector has provided employment for the majority of the world population for generations, and has served as a powerful force in transforming of economies towards an industry- and service- based. In many countries, through both productivity increases and farm land expansion, agriculture contributed to the transformation by releasing labor force for the other parts of the economy, providing food security, keeping wage down by providing low cost food, and generating foreign exchange. All these contributions are essential for broader social and economic development (Bruce and Mellor, 1961). In the 21st century, agriculture remains a fundamental instrument for sustainable development and poverty reduction. WDR 2008, Agriculture for Development, convincingly demonstrates the need to increase investment in agriculture and improve the effectiveness of such investment in order to enhance the sector’s role in overall growth, poverty reduction, and environmental sustainability. As an economic activity, agriculture can be a source of growth for the national economy and a provider of investment opportunities for the private sector. Robust empirical evidence from many countries consistently shows that agriculture is several times more efficient in reducing poverty than other sectors, given majority of the world’s poor living in rural area and relying on the sector as a major income source (World Bank, 2008). Agriculture can also be a major provider of environmental services, through sequestering carbon, managing watersheds, and preserving biodiversity. Therefore, agriculture offers great promise in today’s world for growth, poverty reduction, and environmental sustainability. China’s successful development in the past three decades exemplifies the powerful role the agricultural sector can play in a country’s social and economic transformation.;"Li, Guo
Wang, Wei";;World Bank Group;World Bank Group;2016-12-31;en;"agriculture;sustainable development;land reform";Socio-Economic & Institutional Context;;"002;202;CHN";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25188;https://openknowledge.worldbank.org/bitstream/10986/25188/4/108109.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25188/108109.pdf.jpg?sequence=5&isAllowed=y;CC-BY;World Bank ;
handle:10986/25225;Botswana Mining Investment and Governance Review;;The Botswana Mining Investment and Governance Review (MInGov) collects and shares information on mining sector governance, its attractiveness to investors and how its activities affect national development. It reviews sector performance from the perspective of three main stakeholder groups – government, investors in the mining value chain and civil society – and identifies gaps between declared and actual government policy and practice. The reviews findings are: Performance across the minerals value chain is better in the latter stages related to investment, accumulation, and expenditure of mineral revenue. The mining policy and legal framework are largely sound. The environmental protection legislation is quite current and mostly based on ‘good practice’ except for access to Environmental Impact Assessments. Land use issues, including resettlement and compensation, require a more inclusive process and stronger legislated framework. A local content policy for the mining industry should be developed with mining sector participation to ensure that both the needs of government and industry are met. Institutions are for the most part staffed with trained, qualified people although sometimes there are not sufficient numbers of staff with the required experience. The top shared priority by all three stakeholder groups is Sector Management and Intragovernmental Coordination. MInGov’s methodology focuses on the status of governance and investment conditions in the mining sector from the perspective of stakeholders, and as reportedin primary and secondary sources.;;World Bank Group;World Bank Group;World Bank Group;2016-08-31;en;;;;"002;BWA";"Reports & Research;Training Resources & Tools";http://hdl.handle.net/10986/25225;https://openknowledge.worldbank.org/bitstream/10986/25225/8/109316.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25225/109316.pdf.jpg?sequence=7&isAllowed=y;CC-BY;World Bank ;
handle:10986/25328;Indigenous Peoples;;The Inspection Panel was created in 1993 by the Board of Executive Directors of the World Bank to receive complaints submitted by people suffering harm allegedly caused by World Bank projects. This experience provides important lessons for both the Bank and for the global development community at large. The Panel therefore launched this series of publications to draw the main emerging lessons from its caseload. While Panel cases tend to highlight challenging projects where things went wrong and are not necessarily reflective of the Bank’s entire portfolio, the lessons nonetheless are important. This exercise is intended to help build the institutional knowledge base, enhance accountability, foster better results in project outcomes, and, ultimately, contribute to more effective development with shared prosperity for all. The series is organized around the most recurrent issues in Panel investigations. This report, the second in the series, covers Panel cases that focused on Indigenous Peoples’ issues. Currently, there are approximately 370 million self-identified Indigenous Peoples in some 90 countries worldwide. They are among the world’s most vulnerable, marginalized, and disadvantaged groups. According to the World Bank, while Indigenous Peoples own, occupy, or use a quarter of the world’s surface area, they safeguard 80 percent of its remaining biodiversity, and some of the most biologically important lands and waters are intact as a result of Indigenous Peoples’ stewardship. Their knowledge and expertise on how to adapt, mitigate, and reduce risks from climate change and natural disasters are considered vital. Adequately responding to these challenges requires considering Indigenous Peoples as fundamental stakeholders and important partners in the development process. The Bank has undertaken several reviews and evaluations of its Indigenous Peoples Policy since 1982.The Inspection Panel’s mandate covers projects financed by the International Bank for Reconstruction and Development (IBRD) and the International Development Association (IDA). The Compliance Advisor Ombudsman handles complaints related to projects financed by the International Finance Corporation and the Multilateral Investment Guarantee Agency. In this report, the World Bank (or Bank) refers to IBRD and IDA only.;The Inspecton Panel;;World Bank Group;World Bank Group;2016-10-31;en;;;;"KEN;ETH;COD;NPL";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25328;https://openknowledge.worldbank.org/bitstream/10986/25328/3/109710.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25328/109710.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/25368;Smallholders’ Land Access in Sub-Saharan Africa;A New Landscape?;While scholars long recognized the importance of land markets as a key driver of rural non-farm development and transformation in rural areas, evidence on the extent of their operation and the nature of participants remains limited. We use household data from 6 countries to show that there is great potential for such markets to increase productivity and equalize factor ratios. While rental markets transfer land to land-poor and labor-rich producers, their operation and thus impact may be constrained by policy restrictions. Their functioning may also be constrained by ill-defined or insecure rights that may arise from failure to fully compensate existing rights in cases of expropriation, a failure to implement more broadly land policies or to do so in a gender sensitive manner. Methodological and substantive conclusions are derived.;"Deininger, Klaus
Savastano, Sara
Xia, Fang";;Elsevier;World Bank Group;2016-10-15;en;"rural development;land rights;land tenure;expropriation";;"Land Policy & Legislation;Access to Land & Tenure Security";"202;NGA;UGA;TZA;002;ETH;NER;MWI";"Reports & Research;Journal Articles & Books";http://hdl.handle.net/10986/25368;;https://openknowledge.worldbank.org/bitstream/handle/10986/25368/j.foodpol.2016.09.012.pdf.jpg?sequence=3&isAllowed=n;CC-BY-NC-ND;World Bank ;
handle:10986/25372;Evaluating Multi-Sensor Nighttime Earth Observation Data for Identification of Mixed vs. Residential Use in Urban Areas;;This paper introduces a novel top-down approach to geospatially identify and distinguish areas of mixed use from predominantly residential areas within urban agglomerations. Under the framework of the World Bank’s Central American Country Disaster Risk Profiles (CDRP) initiative, a disaggregated property stock exposure model has been developed as one of the key elements for disaster risk and loss estimation. Global spatial datasets are therefore used consistently to ensure wide-scale applicability and transferability. Residential and mixed use areas need to be identified in order to spatially link accordingly compiled property stock information. In the presented study, multi-sensor nighttime Earth Observation data and derivative products are evaluated as proxies to identify areas of peak human activity. Intense artificial night lighting in that context is associated with a high likelihood of commercial and/or industrial presence. Areas of low light intensity, in turn, can be considered more likely residential. Iterative intensity thresholding is tested for Cuenca City, Ecuador, in order to best match a given reference situation based on cadastral land use data. The results and findings are considered highly relevant for the CDRP initiative, but more generally underline the relevance of remote sensing data for top-down modeling approaches at a wide spatial scale.;"Aubrecht, Christoph
León Torres, José Antonio";;Molecular Diversity Preservation International;World Bank Group;2016-02-04;en;"urban areas;urbanization";Urban Tenure;;;Journal Articles & Books;http://hdl.handle.net/10986/25372;https://openknowledge.worldbank.org/bitstream/10986/25372/1/remotesensing-08-00114.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25372/remotesensing-08-00114.pdf.jpg?sequence=3&isAllowed=y;CC-BY;World Bank ;
handle:10986/25373;How Much of the Labor in African Agriculture Is Provided by Women?;;The contribution of women to labor in African agriculture is regularly quoted in the range of 60–80%. Using individual, plot-level labor input data from nationally representative household surveys across six Sub-Saharan African countries, this study estimates the average female labor share in crop production at 40%. It is slightly above 50% in Malawi, Tanzania, and Uganda, and substantially lower in Nigeria (37%), Ethiopia (29%), and Niger (24%). There are no systematic differences across crops and activities, but female labor shares tend to be higher in households where women own a larger share of the land and when they are more educated. Controlling for the gender and knowledge profile of the respondents does not meaningfully change the predicted female labor shares. The findings question prevailing assertions regarding substantial gains in aggregate crop output as a result of increasing female agricultural productivity.;"Palacios-Lopez, Amparo
Christiaensen, Luc
Kilic, Talip";;Elsevier;World Bank Group;2016-10-15;en;agriculture;;;"202;NGA;UGA;TZA;002;ETH;NER;MWI";"Reports & Research;Journal Articles & Books";http://hdl.handle.net/10986/25373;;https://openknowledge.worldbank.org/bitstream/handle/10986/25373/j.foodpol.2016.09.017.pdf.jpg?sequence=3&isAllowed=n;CC-BY-NC-ND;World Bank ;
handle:10986/25375;Ten Messages About Youth Employment in South East Europe;;"Today, nearly half of youth in the six South East European countries (SEE6) are not in the labor market, and one quarter is inactive—not in employment, education, or training. These poor outcomes partly reflect a difficult recovery in SEE6 from the 2008 global financial crisis, which sent already high youth unemployment soaring to new heights. This paper presents 10 evidence-based messages on the youth employment challenges in SEE6. The 10 messages demonstrate that many factors disproportionately affect jobless youth. Often young people bear the brunt of the structural and cyclical vulnerabilities that are embedded in the functioning of labor markets in the region. But the challenges faced by cyclically unemployed and structurally jobless young people in SEE6 differ, and so do the policy responses to address them. For the former, it is vital to keep youth engaged in the labor market during recessions and build their human capital while the labor market recovers. For the latter, the policy agenda is deeper; it is necessary to address the disincentives to work and hire youth embedded in exclusionary labor regulations and labor taxation; equip new labor entrants with the skills the market needs; and improve their access to productive inputs, such as land, finance, and professional connections. Policy measures to combat joblessness could often have much more importance for youth than other age groups. But the SEE6 policy agenda to address youth unemployment and inactivity is not an isolated agenda; it is an agenda for higher overall employment with specific elements for youth. Therefore, measures promoting overall job creation should be complemented, not replaced, by measures focused on youth.";;World Bank Group;World Bank Group;World Bank Group;2016-11-30;en;;;;"151;150;143";"Reports & Research;Training Resources & Tools";http://hdl.handle.net/10986/25375;https://openknowledge.worldbank.org/bitstream/10986/25375/1/110291-youthunemployment.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25375/110291-youthunemployment.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
handle:10986/25415;Indonesia Market Study;Movable Assets-Based Financing to Micro, Small, and Medium Enterprises;The report aims to assess the current market for movable assets based lending with respect to micro, small and medium enterprises (MSMEs) in Indonesia. The sections of the report highlight the addressable demand for MSMEs and the current supply provided by various formal sources of financing in Indonesia. Traditionally, financial institutions have preferred lending against fixed asset collateral only. Using that as a starting point, the report seeks to identify the current challenges in lending against movable assets. It further extends the need for a greater financial infrastructure that can facilitate the ability of lenders to evaluate risks in movable assets based lending. This report delves into the lending challenges faced by MSMEs as well as the challenges that restrict greater supply of credit by financial institutions. It draws on data and insights based on discussions with over 70 financial institutions in Indonesia, and an understanding of the credit requirements of MSMEs – based on over 850 sample cases for quantitative data. These findings were further examined through in-depth qualitative discussions with 34 MSMEs spread across multiple regions in Indonesia. As the Indonesian economy follows a traditional model of providing credit based on fixed collateral, such as land and buildings, the study focuses on: (i) understanding the current credit demand that can be potentially addressed by movable assets to complement the traditional model, and (ii) the challenges that need to be addressed to facilitate the ensuing movable assets based lending.;;International Finance Cooperation;International Finance Corporation;World Bank Group;2014-09-30;en;;;;"IDN;030;009";"Reports & Research;Training Resources & Tools";http://hdl.handle.net/10986/25415;https://openknowledge.worldbank.org/bitstream/10986/25415/1/109548-WP-Indonesia-Market-Study-Movable-Assets-based-Financing-to-MSMEs-PUBLIC.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25415/109548-WP-Indonesia-Market-Study-Movable-Assets-based-Financing-to-MSMEs-PUBLIC.pdf.jpg?sequence=4&isAllowed=y;CC-BY-NC-ND;International Finance Corporation ;
handle:10986/25448;Intra-Household Dynamics and the Design of Social Protection Programs;The Case of Polygamous Households in North Burkina Faso;A recent overview of World Bank social safety net programs and gender highlighted the need for greater consideration of intra-household dynamics in the design of social protection programs (Bardasi 2014). During program design, decisions have to be made about who to target, how much and how often to give cash transfers, and what measures should accompany cash transfers. These decisions become even more complex in the context of polygamous households. The conclusions above are meant to illustrate important links between intra-household dynamics and the design of cash transfer programs. As a preliminary study, this research did not capture the actual effects of cash transfers. It is important to remember that money received from the government in the form of a regular cash transfer may be treated differently than income from other sources. Additional research is planned that will measure differences in the use of cash transfers depending on the social protection program design.;"Guilbert, Nathalie
Pierotti, Rachael";;World Bank Group;World Bank Group;2016-03-31;en;"land;women;research";Land & Gender;;"002;BFA";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25448;https://openknowledge.worldbank.org/bitstream/10986/25448/1/103851-BRI-Burkina-Faso-ASP-Brief-Final-PUBLIC-EN.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25448/103851-BRI-Burkina-Faso-ASP-Brief-Final-PUBLIC-EN.pdf.jpg?sequence=5&isAllowed=y;CC-BY;World Bank ;
handle:10986/25451;Female Entrepreneurs Who Succeed in Male-Dominated Sectors in Ethiopia;;In developing countries, female entrepreneurs have low returns. Yet, the few women who cross over into traditionally male-dominated sectors double their profits. So why don't more women cross over? When parents and husbands support them, women are more likely to cross over. When they lack information on the earnings potential in male-dominated sectors, they are less likely to. This suggests a path to promote women entrepreneurs crossing over. The challenges Ethiopian women face in getting jobs and earning income come from a range of sources. Women start from a more difficult situation than men --without easy access to finance, land, training, education and effective business networks. The share of women in Ethiopia without education is almost twice that of men, which in turn limits women entrepreneurs' ability to grow their businesses. Reducing gender inequalities in education and the labor market could increase annual GDP growth in Ethiopia by around 1.9 percentage points.;"Alibhai, Salman
Buehren, Niklas
Papineni, Sreelakshmi";;World Bank Group;World Bank Group;2015-10-31;en;"youth;land;women";Land & Gender;;"002;ETH";"Reports & Research;Policy Papers & Briefs";http://hdl.handle.net/10986/25451;https://openknowledge.worldbank.org/bitstream/10986/25451/1/100247-BRI-Series-Box393225B-Female-Entrepreneurs-Who-Succeed-in-Male-Dominated-Sectors-in-Ethiopia.pdf;https://openknowledge.worldbank.org/bitstream/handle/10986/25451/100247-BRI-Series-Box393225B-Female-Entrepreneurs-Who-Succeed-in-Male-Dominated-Sectors-in-Ethiopia.pdf.jpg?sequence=4&isAllowed=y;CC-BY;World Bank ;
