ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"IDRC:10625/30574";"Land negotiations and tenure relationships : accessing land for urban and peri-urban agriculture in Sub-Saharan Africa";"";"";"Flynn-Dapaah, K.";"International Development Research Centre";"International Development Research Centre";"International Development Research Centre";"2002-12-31";"en";"customary law;land tenure;land use;urban areas";"Indigenous & Community Land Rights;Land, Climate Change & Environment;Urban Tenure";"202";"Reports & Research";"http://hdl.handle.net/10625/30574";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/30574/1/117787.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/30574/3/117787.pdf.jpg";"";"";"";"LAND TENURE;LAND USE;URBAN AGRICULTURE;URBAN AREAS;SUBURBAN AREAS;AFRICA SOUTH OF SAHARA;POLICY MAKING;SOCIAL ASPECTS;CUSTOMARY LAW;KINSHIP;ACCESS TO RESOURCES";""
"IDRC:10625/45515";"Women's gains from the implementation of succession law in Uganda : voices from Wakiso and Mpigi districts; final report";"";"The marginalization of women with regard to property ownership has hampered efforts for poverty alleviation and the improvement of livelihoods. In Uganda, current institutionalization of land reform necessitates inquiry, to determine whether women’s status has changed under new provisions. The Succession Act makes some helpful provisions but also presents loopholes, which can be exploited by illegitimate claimants. This study documents women’s experiences and fears, which are often a result of ignorance of their rights along with difficulties in language and communication skills; these combine to form a complex barrier in the processing of claims.";"Uganda Media Women’s Association (UMWA)";"Uganda Land Alliance";"International Land Coalition";"International Development Research Centre";"2010-12-31";"en";"land ownership;women";"Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"UGA";"Reports & Research";"http://hdl.handle.net/10625/45515";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/45515/1/131968.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/45515/3/131968.pdf.jpg";"";"";"";"WOMEN;UGANDA;SECURE ACCESS TO LAND;ACTION RESEARCH;FINAL REPORTS;SUCCESSION LAW;INHERITANCE AND SUCCESSION;GENDER EQUALITY;LAND OWNERSHIP;WOMEN'S RIGHTS;GENDER ANALYSIS;UGANDA--WAKISO;UGANDA--MPIGI";""
"IDRC:10625/56499";"Durban’s port-petrochemical complex as a site of economic and environmental violence";"";"A proposed massive expansion of a petrochemical complex in South Durban’s port area has come under criticism for both economic and environmental violence. The recent history of cities becoming hyperactive export platforms is not merely a function of globalisation. Public policy is a factor, and especially the intellectual project of urban neoliberalism; the strategy was explicit in South Africa’s transition from apartheid to export-oriented neoliberalism. There is nowhere better than Durban, South Africa, to enquire into the port-related urban economic and also environmental implications of the current more frenetic, crisis-riddled stage of world capitalism and mal-development.";"Bond, Patrick";"";"";"International Development Research Centre";"2015-01-31";"en";"land rights;land use";"Indigenous & Community Land Rights;Land, Climate Change & Environment";"018;202;ZAF";"Reports & Research";"http://hdl.handle.net/10625/56499";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56499/2/IDL-56499.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56499/4/IDL-56499.pdf.jpg";"";"";"";"PETROCHEMICAL EXPANSION;PORTS;ECONOMIC REFORM;LAND USE;GRASSROOTS GROUPS;LAND RIGHTS;SOUTH AFRICA;DURBAN;URBAN VIOLENCE;APARTHEID;ENVIRONMENTAL DEGRADATION;COASTAL WATERS;EXPLOITATION;NEOLIBERALISM;SHIPPING;SEA TANSPORT;SOUTH OF SAHARA";""
"IDRC:10625/48847";"Sustainable cities : local solutions in the global South";"";"Through six themes: tenure policy; water management; sustainable housing; waste treatment and recycling practices; urban agriculture; and construction practices, nine case studies address diverse urban sustainability challenges facing cities in Peru, Senegal, Bangladesh, Ethiopia, the Philippines, Thailand, and the Democratic Republic of Congo. Developed in partnership with low-income city dwellers, the authors propose small changes in practice and structure, which can create more balanced, healthy, and sustainable habitats. The book offers insights into both theory and practice. Low-income residents of cities in the global South are subject to numerous environmental burdens and are often excluded from mainstream development and planning.";"";"";"International Development Research Centre";"International Development Research Centre";"2012-12-31";"en";"land tenure";"Indigenous & Community Land Rights";"BGD;COG;ETH;PER;PHL;SEN;THA";"Journal Articles & Books";"http://hdl.handle.net/10625/48847";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/48847/1/IDL-48847.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/48847/3/IDL-48847.pdf.jpg";"";"";"";"URBAN COMMUNITIES;URBAN DEVELOPMENT;URBAN AGRICULTURE;MICROENTERPRISES;URBAN HOUSING;URBAN VIOLENCE;WATER AND SANITATION;WASTE MANAGEMENT;PHILIPPINES;THAILAND;CONGO;SENEGAL;BANGLADESH;PERU;ETHIOPIA;GLOBAL SOUTH;PARTICIPATORY DEVELOPMENT;LAND TENURE;CONSTRUCTION TECHNIQUES";""
"IDRC:10625/25572";"Losing the land";"";"Looks at land ownership and the consequences of land degradation in Kenya.Contains interview with IDRC personnel Harmut Krugmann.";"Vision TV
WETV
Krugmann, H.
Flemington, P.
Gjerstad, O.
MacDonald, F.";"International Development Research Centre";"";"International Development Research Centre";"1996-12-31";"en";"desertification;land ownership";"Land, Climate Change & Environment";"002;KEN";"Videos";"http://hdl.handle.net/10625/25572";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/25572/1/112421.wmv";"";"";"";"";"ENVIRONMENTAL DEGRADATION;DESERTIFICATION;SOCIAL IMPLICATIONS;AFRICA;KENYA;INTERETHNIC RELATIONS;DISPLACED PERSONS;ABSOLUTE POVERTY;LAND OWNERSHIP;AGRICULTURAL POPULATION;NOMADS";""
"IDRC:10625/58672";"Model Land Use Bill/Law (MLUB), 2018";"";"The Land Use Bill objective is to guarantee the continued existence of communal and family land in accordance with the culture and tradition of the people of Cross River State/Nigeria in so far as the culture and tradition are in accordance with equity, natural justice and good conscience. The bill proposes to fundamentally reform the land sector, liberalise state control over customary land, increase accessibility to land, and secure land rights for everyone interested in using land for development purposes. This document is a discussion draft of the Bill.";"Ojo, Godwin";"";"";"International Development Research Centre";"2018-12-31";"en";"land administration;land grabbing;land rights;land use";"Indigenous & Community Land Rights;Land Stakeholders & Institutions;Land, Climate Change & Environment";"202;MLI;NGA";"Reports & Research";"http://hdl.handle.net/10625/58672";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/58672/1/58807.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/58672/3/58807.pdf.jpg";"";"";"";"LAND USE;LAND ACQUISITION;LAND ADMINISTRATION;LAND GRABBING;ACCOUNTABILITY;LAND RIGHTS;LEGISLATION;REGULATION;GOVERNANCE;NIGERIA;MALI;SOUTH OF SAHARA";""
"IDRC:10625/28566";"Searching for sustainable land use practices in Honduras : lessons from a programme of participatory research with hillside farmers";"";"";"Humphries, S.
Gonzales, J.
Jimenez, J.
Sierra, F.";"Overseas Development Institute";"";"International Development Research Centre";"2000-12-31";"en";"land management";"Land Stakeholders & Institutions";"HND";"Reports & Research";"http://hdl.handle.net/10625/28566";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/28566/1/117174.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/28566/3/117174.pdf.jpg";"";"";"";"SUSTAINABLE AGRICULTURE;CULTIVATION PRACTICES;LAND MANAGEMENT;PARTICIPATORY RESEARCH;HONDURAS;AGRICULTURAL EXTENSION;ON-FARM RESEARCH;SMALL FARMS;HILLS";""
"IDRC:10625/25343";"Unearthing the impacts of land tenure";"";"";"Seck, Madieng";"";"International Development Research Centre";"International Development Research Centre";"1994-12-31";"en";"desertification;land management;land tenure";"Indigenous & Community Land Rights;Land Stakeholders & Institutions;Land, Climate Change & Environment";"SEN";"Journal Articles & Books";"http://hdl.handle.net/10625/25343";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/25343/2/112854.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/25343/4/112854.pdf.jpg";"";"";"";"DESERTIFICATION;LAND MANAGEMENT;LAND TENURE;SENEGAL";""
"IDRC:10625/1865";"Ecuador : case study; analysis of the agricultural sector - work document, first draft";"";"";"";"International Development Research Centre";"";"International Development Research Centre";"1976-12-31";"en";"agrarian reform;agriculture;land tenure;land use";"Indigenous & Community Land Rights;Land, Climate Change & Environment";"ECU";"Reports & Research";"http://hdl.handle.net/10625/1865";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/1865/1/22583.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/1865/3/22583.pdf.jpg";"";"";"";"AGRICULTURE;ECUADOR;AGRICULTURAL PRODUCTION;LAND TENURE;AGRARIAN REFORM;LAND USE;AGRICULTURAL SECTOR;ECONOMIC STRUCTURE";""
"IDRC:10625/37195";"Property rights for poverty reduction";"";"";"Meinzen-Dick, Ruth
Kameri-Mbote, Patricia
Markelova, Helen";"";"International Food Policy Research Institute";"International Development Research Centre";"2007-12-31";"en";"customary law;food security;land tenure";"Indigenous & Community Land Rights;Land & Food Security";"001";"Reports & Research";"http://hdl.handle.net/10625/37195";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/37195/1/127843.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/37195/3/127843.pdf.jpg";"";"";"";"LAND TENURE;COMMUNAL LAND;CUSTOMARY LAW;POVERTY ALLEVIATION;FOOD SECURITY;GLOBAL";""
"IDRC:10625/34100";"Testing for market imperfections : participation in land and labor contracts in Turkish agriculture";"";"";"Economic Research Forum
Bedi, Arjun
Tunali, Insan";"";"";"International Development Research Centre";"1996-12-31";"en";"agriculture;land tenure";"Indigenous & Community Land Rights";"TUR";"Reports & Research";"http://hdl.handle.net/10625/34100";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/34100/1/126389.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/34100/3/126389.pdf.jpg";"";"";"";"LABOUR MARKET;MARKET ECONOMY;LAND TENURE;AGRICULTURE;ECONOMIC RESEARCH;ECONOMIC POLICY;TURKEY";""
"IDRC:10625/31987";"Land tenure and the urban poor's environmental burdens : a case study of four settlements in Colombo, Sri Lanka";"";"";"Vélez-Guerra, Andrés";"International Development Research Centre";"International Development Research Centre";"International Development Research Centre";"2005-12-31";"en";"land tenure;urban population";"Indigenous & Community Land Rights;Urban Tenure";"LKA";"Reports & Research";"http://hdl.handle.net/10625/31987";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/31987/1/121646.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/31987/3/121646.pdf.jpg";"";"";"";"LAND TENURE;URBAN POPULATION;ENVIRONMENTAL IMPACT ASSESSMENT;COMMUNITY PARTICIPATION;POVERTY ALLEVIATION;POLICY MAKING;SRI LANKA;METHODOLOGY;INCOME GENERATION;ENVIRONMENTAL QUALITY;STRATEGIC PLANNING";""
"IDRC:10625/34762";"From gray to green : replanting hope in Africa's highlands";"";"In Uganda’s Kabale district, too many people had been trying to make a living from too little land. Because of overpopulation and exhaustion of the soil by intense cultivation, the area had gone into decline. Then, researchers and farmers — supported by the International Development Research Centre — joined forces to revitalize the region.";"Kavanagh, Patrick";"";"International Development Research Centre";"International Development Research Centre";"2006-12-31";"en";"land management";"Land Stakeholders & Institutions";"ETH;KEN;MDG;TZA;UGA";"Reports & Research";"http://hdl.handle.net/10625/34762";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/34762/1/126857.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/34762/3/126857.pdf.jpg";"";"";"";"HILLS;SOIL FERTILITY;SOIL IMPROVEMENT;SOIL CONSERVATION;WATER CONSERVATION;LAND MANAGEMENT;CULTIVATION PRACTICES;AGRICULTURAL PRODUCTIVITY;ETHIOPIA;KENYA;MADAGASCAR;TANZANIA;UGANDA";""
"IDRC:10625/59477";"Implementation report on engagement with policy makers on the proposed model lands use bill";"";"This report summarizes the implementation activities, “policy intersections” and the subsequent production of a draft model Land Use Bill (LUB, 2018) for Nigeria. This study broadly focused on land use intersections to determine appropriate policy for countering the problem of land rush/land concentration within the context of the previous Land Use Act (LUA, 1978). The workshop aimed to strengthen communities’ capacity to proactively engage legislators on the need for policy changes and urge support of the proposed bill for the establishment of Lands Use and Allocation Commission (LUAC) in order to improve community lands ownership.";"";"Environmental Rights Action/Friends of the Earth";"";"International Development Research Centre";"2019-12-31";"en";"land administration;land rights;land use change";"Indigenous & Community Land Rights;Land Stakeholders & Institutions";"202;MLI;NGA";"Reports & Research";"http://hdl.handle.net/10625/59477";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/59477/2/IDL-59477.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/59477/4/IDL-59477.pdf.jpg";"";"";"";"COMMUNAL LAND;LAND RIGHTS;LAND ACQUISITION;LAND ADMINISTRATION;LAND USE CHANGE;COMMUNITY PARTICIPATION;LEGISLATION;GOVERNANCE;NIGERIA;MALI;SOUTH OF SAHARA";""
"IDRC:10625/4390";"Fertility and family planning : a case study of Ngao district, Lampang, Thailand";"";"Explores the relationship between fertility and socioeconomic and demographic variables, as well as the determinants of the acceptance of family planning in rural Thailand. Includes a bibliography.";"Southeast Asia Population Research Awards Program
Mingsarn Santikarn";"";"";"International Development Research Centre";"1979-12-31";"en";"land ownership;rural areas";"Socio-Economic & Institutional Context";"THA";"Reports & Research";"http://hdl.handle.net/10625/4390";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/4390/1/50073.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/4390/3/50073.pdf.jpg";"";"";"";"FAMILY PLANNING;RURAL AREAS;THAILAND;FERTILITY DECLINE;LAND OWNERSHIP;INCOME;STANDARD OF LIVING;CONTRACEPTIVE METHODS;ATTITUDES;SEXUAL BEHAVIOUR";""
"IDRC:10625/57109";"Gendered analysis of ICT-enabled agricultural extension and advisory services : the case of Agro-Tech Smart Ex Model";"";"This paper deals with strategies to overcome barriers to agricultural extension and advisory services for women in agriculture. In targeting extension services towards women in the agricultural value chain, specific challenges cited in the study surveys are: small farm sizes due to lack of access to land; limited access to credit, input supply, and assets; and inadequate access to tractor services. Men have main access to silos and warehouses for grain storage. Other barriers are lack of access to radio and smart phones, lack of farmer organizations for women, and heavy workloads relating to farm work, care giving, and household chores.";"Quaye, Wilhemina
Yeboah, Alfred
Agbedanu, Emmanuel Edem
Asafu-Adjaye, Nana Yamoah";"";"";"International Development Research Centre";"2017-10-31";"en";"land ownership";"";"202;GHA";"Journal Articles & Books";"http://hdl.handle.net/10625/57109";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/57109/2/IDL-57109.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/57109/4/IDL-57109.pdf.jpg";"";"";"";"GENDER GAP;GENDER ROLES;AGRO-TECH;GHANA;ACCESS TO RESOURCES;ACCESS TO CREDIT;ACCESS TO MARKETS;ACCESS TO SERVICES;WOMEN IN AGRICULTURE;SOUTH OF SAHARA;AGRICULTURAL EXTENSION;LAND OWNERSHIP";""
"IDRC:10625/21905";"Gaining ground";"";"";"Katumba, R.";"";"International Development Research Centre";"International Development Research Centre";"1991-12-31";"en";"land tenure";"Indigenous & Community Land Rights";"KEN";"Journal Articles & Books";"http://hdl.handle.net/10625/21905";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/21905/1/108938.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/21905/3/108938.pdf.jpg";"";"";"";"RURAL WOMEN;LAND TENURE;LEGAL ASPECTS;LANDLESS;WOMEN'S STATUS;KENYA";""
"IDRC:10625/28493";"Cyber shepherd at work in the Sahel";"";"Library has French version: TIC au secours des éleveurs du Sahel";"Sylla, C.";"";"International Development Research Centre";"International Development Research Centre";"2003-12-31";"en";"grazing;land management;pastoralists";"Indigenous & Community Land Rights;Land Stakeholders & Institutions;Rangelands, Drylands & Pastoralism";"BFA;CAF;CMR;DZA;ERI;ETH;MLI;MRT;NER;NGA;SDN;SEN;SSD;TCD";"Journal Articles & Books";"http://hdl.handle.net/10625/28493";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/28493/1/119649.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/28493/3/119649.pdf.jpg";"";"";"";"PASTORALISTS;GRAZING;SEASONAL MIGRATION;GEOGRAPHIC INFORMATION SYSTEMS;MAPPING;LAND MANAGEMENT;SAHEL";""
"IDRC:10625/1728";"Children, youth, women and development plans in West and Central Africa.";"";"IDRC personnel. Report on the status of women, youth and children in West Africa and Central Africa, and regard for their needs in development planning - discusses education of women, maternal child health, health education (particularly in nutrition practices and in ensuring safe water supply) equal opportunity, employment opportunitys, equal pay for woman workers and young workers, rights to land ownership and participation in economic development projects.";"UNICEF. West and Central Africa Regional Office
Kane, C.H.";"";"";"International Development Research Centre";"1972-12-31";"en";"land ownership;women;youth";"Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"011;017";"Conference Papers & Reports";"http://hdl.handle.net/10625/1728";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/1728/1/IDL-1728.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/1728/3/IDL-1728.pdf.jpg";"";"";"";"WOMEN;YOUTH;CHILDREN;WEST AFRICA;CENTRAL AFRICA;DEVELOPMENT PLANNING;EDUCATION OF WOMEN;MATERNAL AND CHILD HEALTH;HEALTH EDUCATION;NUTRITION;WATER SUPPLY;EQUAL OPPORTUNITY;EMPLOYMENT OPPORTUNITIES;EQUAL PAY;WOMEN WORKERS;YOUNG WORKERS;LAND OWNERSHIP;ECONOMIC DEVELOPMENT";""
"IDRC:10625/52288";"Determinants of inorganic fertiliser use in the mixed crop-livestock farming systems of the Central highlands of Ethiopia";"";"Use of inorganic fertilizers could be fundamental in addressing low and declining soil fertility while improving food security in sub-Sahara Africa. Determination of key factors responsible for use of inorganic fertilizers in the central highlands of Ethiopia is increasingly important as continued land redistribution in already degraded and land-scarce highlands undermines sustainable farming and increases nutrient mining. Education level of the head of the household, number of livestock owned, number of plots owned, land tenure, access to credit and extension, agroecology and manure use influence both the likelihood of adoption and intensity of inorganic fertilizer use.";"Yirga, Chilot
Hassan, R.M.";"";"African Crop Science Society";"International Development Research Centre";"2013-12-31";"en";"food security;land tenure";"Indigenous & Community Land Rights;Land & Food Security";"ETH";"Peer-reviewed publication";"http://hdl.handle.net/10625/52288";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/52288/1/IDL-52288.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/52288/3/IDL-52288.pdf.jpg";"";"";"";"ADOPTION;HECKMAN TWO-STAGE;LAND TENURE;MANURE;ETHIOPIA;INORGANIC FERTILIZERS;SOIL DEGRADATION;SOIL CONSERVATION;ARID ZONE;FERTILIZERS;CULTIVATION SYSTEMS;SOIL FERTILITY;FOOD SECURITY";""
"IDRC:10625/56436";"Economics of land use dynamics in coconut plantations of Grand-Lahou in Cote d’Ivoire";"";"A severe outbreak of Côte d’Ivoire lethal yellowing disease (CILY) has been wreaking havoc throughout coconut farms since 2013. This study provides an analysis of crop-specific land use change, applying a multinomial probit model  based on a theoretical land use model to predict the spatial distribution of land use within the department of Grand-Lahou in Côte d’Ivoire where coconut plantations have been devastated by CILY disease. To prevent the spread of disease to non-CILY affected areas, research and gender-responsive extension services for fighting the disease should be reinforced,  focusing on smallholder coconut farmers.";"Adolphe, Mahyao Germain
Mourifie, Ismael
Konan, Jean Louis
Brou, Emmanuel Aka
Ibo, Jonas Guei";"";"";"International Development Research Centre";"2017-12-31";"en";"land use;land use change;smallholders";"Indigenous & Community Land Rights;Land Stakeholders & Institutions;Land, Climate Change & Environment";"202;CIV";"Reports & Research";"http://hdl.handle.net/10625/56436";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56436/2/IDL-56436.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56436/4/IDL-56436.pdf.jpg";"";"";"";"COCONUT LETHAL YELLOWING DISEASE;LAND USE CHANGE;MULTINOMIAL PROBIT MODEL;MARKOVIAN CHAIN ANALYSIS;GRAND-LAHOU;COTE D'IVOIRE;SOUTH OF SAHARA;COCONUT;CROP LOSSES;DISEASE VECTORS;LAND USE;GENDER ROLES;SMALLHOLDERS;DISEASE CONTROL;IVORY COAST";""
"IDRC:10625/27356";"Leaving the good earth : the transformation of rural China; final technical report";"";"";"Ho, S.P.S.";"";"International Development Research Centre";"International Development Research Centre";"2002-12-31";"en";"land reform;land use;rural areas;rural development";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"CHN";"Reports & Research";"http://hdl.handle.net/10625/27356";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/27356/1/117229.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/27356/3/117229.pdf.jpg";"";"";"";"RURAL DEVELOPMENT;SOCIAL CHANGE;LAND USE;RURAL AREAS;CHINA;RURAL INDUSTRY;LAND REFORM;SOCIAL RESEARCH";""
"IDRC:10625/34203";"Fighting desertification and poverty : it's the same war";"";"The people of the Sahel — that huge region stretching along the southern edge of the Sahara Desert — are still striving to recover from the fallout of the terrible droughts that have afflicted the area since 1973. Drought has shattered the momentum of socioeconomic development in Burkina Faso, Mali, Mauritania, Niger, and Senegal. According to researchers with Burkino Faso’s Institut de l’environnement et de recherches agricoles, “Rural men and women are now struggling to survive in a land that is exhausted, denuded, desiccated, and swept away by the wind and water.”";"Fleury, Jean-Marc";"";"International Development Research Centre";"International Development Research Centre";"2006-12-31";"en";"desertification;land management;water management";"Land Stakeholders & Institutions;Land, Climate Change & Environment";"BFA;CAF;CMR;DZA;ERI;ETH;MLI;MRT;NER;NGA;SDN;SEN;SSD;TCD";"Reports & Research";"http://hdl.handle.net/10625/34203";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/34203/1/126863.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/34203/3/126863.pdf.jpg";"";"";"";"DROUGHT;DESERTIFICATION;LAND MANAGEMENT;WATER MANAGEMENT;ANIMAL HUSBANDRY;CULTIVATION PRACTICES;POVERTY ALLEVIATION;SEMIARID ZONE;BURKINA FASO;SAHEL";""
"IDRC:10625/12543";"Cities in transition : towards an urban policy for a democratic South Africa; mission report";"";"";"";"International Development Research Centre";"International Development Research Centre";"International Development Research Centre";"1992-12-31";"en";"land ownership;urban areas";"Urban Tenure";"018;ZAF";"Reports & Research";"http://hdl.handle.net/10625/12543";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/12543/1/IDL-12543.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/12543/3/IDL-12543.pdf.jpg";"";"";"";"RACE RELATIONS;APARTHEID;LAND OWNERSHIP;DEMOCRACY;COMMUNITY DEVELOPMENT;URBAN POLICY;SOUTH AFRICA;SOCIAL CONFLICTS;BILATERAL AID;INTERNATIONAL ORGANIZATIONS;HOUSING POLICY;URBAN AREAS";""
"IDRC:10625/41830";"Property rights and natural resources : socio-economic heterogeneity and distributional implications of common property resource management";"";"Poverty, property rights and distributional implications of community-based resource management have become major topics of discussion and debate in recent years. This study tries to examine the contribution of community forestry to household-level income with particular emphasis on group heterogeneity and equity in benefit distribution. The assessment of household level benefits suggests that poorer households are currently benefiting less in absolute terms from community forestry than less poor households. In terms of the contribution of forests to household income, the study results suggest that the poor are not necessarily more dependent than the rich, a finding that contradicts results from other similar studies. Econometric analysis suggests that income from community forests is related to socio-economic attributes and private resource endowments of households. Households with land and livestock assets, as well as upper caste households gain more from the commons, while better educated households depend less on forest resources. Female-headed households benefit less from community forests, further aggravating the inequity in distribution of benefits. The study makes a number of recommendations to improve community forest management in Nepal, which include, due consideration for community needs in selecting species for community forestry, transferability of user rights, which would allow less endowed households to benefit more, and more and equitable representation of women and disadvantaged groups in forest management committees (JEL Q2, Q23).";"Adhikari, Bhim";"";"South Asian Network for Development and Environmental Economics";"International Development Research Centre";"2003-12-31";"en";"community forestry;property rights";"Forest Tenure;Indigenous & Community Land Rights";"NPL";"Reports & Research";"http://hdl.handle.net/10625/41830";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/41830/1/129471.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/41830/3/129471.pdf.jpg";"";"";"";"COMMON PROPERTY RESOURCES;PROPERTY RIGHTS;SOCIO-ECONOMIC HETEROGENEITY;FOREST USER GROUPS;EQUITY;DISTRIBUTION OF FOREST INCOME;COMMUNITY FORESTRY;SOCIAL FORESTRY;NEPAL";""
"IDRC:10625/27400";"Intersection of decentralization and conflict in natural resource management : cases from Southeast Asia";"";"The study explores the relationship between decentralization and conflict, comparing two case studies in Cambodia and the Philippines. It addresses to what degree and in what ways decentralization influences conflicts that are related to natural resources management (NRM), especially where local institutions are often unrepresentative of, and unaccountable to local communities. In developing countries, the research indicates that sufficient time is an essential component for bringing about genuine and effective local governance, as well as being a means for averting conflict.";"Suzuki, Regan";"";"International Development Research Centre";"International Development Research Centre";"2005-12-31";"en";"conflicts;corruption;decentralization;land rights;land use change";"Indigenous & Community Land Rights;Land & Corruption;Land Conflicts;Land in Post-Conflict Settings";"KHM;PHL";"Reports & Research";"http://hdl.handle.net/10625/27400";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/27400/1/120592.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/27400/3/120592.pdf.jpg";"";"";"";"NATURAL RESOURCE MANAGEMENT;DECENTRALIZATION;GOVERNMENT POLICY;CONFLICTS;INDIGENOUS POPULATION;COMMUNITY PARTICIPATION;LOCAL GOVERNANCE;DEMOCRATIZATION;INDUSTRIAL ASPECTS;SOCIAL ASPECTS;LEGISLATION;LAND RIGHTS;CAMBODIA;PHILIPPINES;CORRUPTION;LAND USE CHANGE;FAR EAST ASIA;DECOLONIZATION";""
"IDRC:10625/26643";"Land degradation and migration in a dry land region in India";"";"The study analyzes the impact of degradation of private land as well as common land resources on migration decisions in three dryland districts in Gujarat. The study concludes that overall, in dry areas such as Gujarat, access to irrigation, rather than land ownership is likely to deter migration. The poorest rural households in dry land regions are the least likely to migrate. Thus, any employment creation in rural dryland regions is most likely to help the poorest. Further, it was found that degradation of common-pool land resources influences short-term but not long-term migration.";"Shah, Amita";"South Asian Network for Development and Environmental Economics";"South Asian Network for Development and Environmental Economics";"International Development Research Centre";"2005-12-31";"en";"land management;land reform;land tenure;migration;rural areas;water management";"Indigenous & Community Land Rights;Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"034;IND";"Journal Articles & Books";"http://hdl.handle.net/10625/26643";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/26643/1/122344.pdf";"https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/26643/3/122344.pdf.jpg";"";"";"";"INDIA;LAND MANAGEMENT;MIGRATION;LAND REFORM;LAND TENURE;INCOME GENERATION;POLICY MAKING;ENVIRONMENTAL ASPECTS;RURAL AREAS;IRRIGATION;WATER CONSERVATION;HOUSEHOLD SURVEYS;STATISTICAL ANALYSIS;WATER MANAGEMENT;RURAL POVERTY;SOUTH ASIA";""
