ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LaReferencia:PE_b06b0953905a6a96412dea302b3a03d3";"Servicios ecosistémicos culturales relacionados con el ecoturismo en la cuenca del río Mariño, Apurímac, Perú";"";"Universidad Nacional Agraria La Molina. Escuela de Posgrado. Maestría en Ecoturismo";"Valdivia Díaz, Merelyn";"";"Universidad Nacional Agraria La Molina";"LA Referencia";"2017-12-31";"es";"rural population;farmland;rural areas";"";"Land Use, Management & Investment";"PER";"Reports & Research";"http://www.lareferencia.info/vufind/Record/PE_b06b0953905a6a96412dea302b3a03d3";"http://repositorio.lamolina.edu.pe/handle/UNALM/3013";"";"CC-BY-NC-ND";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:BR_41652d5298c04a78d986f8c9acdfc546";"Water demand and flows in the São Francisco River Basin (Brazil) with increased irrigation.";"";"Most activities that support economic growth in the São Francisco Riber Basin (Brazil) need water. Allocation of the water resources to each competing use needs quantification in order to develop an integrated water management plan. Irrigation agriculture is the largest water consuming activity in the basin. It has produced large economic and social advancements in the region and has potential for further development. The local development agency in the São Francisco River has projected an increase of more than 500,000ha in irrigation developments distributed within the basin. Water requirements of the projected irrigation expansions and their effects on river flow were quantified. A semi-distributed model was constructed to simulate the water balance in 16 watersheds within the basin. The watersheds were hydrologically characterized by the average precipitation, atmospheric demand and runoff as well as their variability. Water requirements for increased irrigated agriculture were calculated using an agronomic mas balance. A Monte Carlo procedure generated the variability of irrigation requirements and resulting decreased river flows from the multidimensional probability distribution of the hydrologic variables of each watershed. Irrigation requirements were found to be more variable during the wet season because of weather variability. In contrast to what might be expected, in drier years, irrigation requirements were often larger during the wet season than in the dry season because the cropped area is largest in the wet months and variability of precipitation is greater. Increased irrigation shifted downward the distribution of river flows but not enough to affect other strategic water uses such as hydropower. Further irrigation expansion may be limited by wet season flows.";"MANETA, M. P.
TORRES, M.
WALLENDER, W. W.
VOSTI, S.
KIRBY, M.
BASSOI, L. H.
RODRIGUES, L. N.";"";"Agricultural Water Management, Amsterdan, v. 96, p. 1191-1200, 2009.";"LA Referencia";"2009-12-31";"en";"water management";"";"Land Use, Management & Investment";"BRA";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/BR_41652d5298c04a78d986f8c9acdfc546";"http://www.alice.cnptia.embrapa.br/bitstream/doc/631354/1/Bassoi3.pdf";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:PE_c3adcb4672f0798e6dfdbccee7fc9ac0";"Evaluación de la población de Prosopis pallida var. armata (“huarango”) para conservación y manejo en cuatro quebradas del Distrito de Yarabamba (Arequipa, 2015)";"";"El “huarango” (Prosopis pallida), es una especie vegetal que crece en las partes más secas a lo largo de la Costa del Pacífico y algunos sectores de la región andina del Perú, soportando un alto grado la deforestación debido a sus múltiples usos como alimento, forraje, abono, madera, medicinal, etc. Constituyéndose para el poblador rural en un recurso elemental para su desarrollo, aunque no siempre sea utiliza adecuadamente. En el distrito de Yarabamba, existen actualmente algunas poblaciones dispersas de “huarangos” (Prosopis pallida) de la variedad armata, denominadas “relictos”; razón por la cual el objetivo principal de este trabajo de investigación, consistió en determinar sus características dendrométricas y poblacionales, tomando como muestra representativa, cuatro quebradas (“La Despachana”, “Del Platanal”, “Del Huarangal” y “Cortaderas”) para propiciar su conservación y manejo. Para la llevar a cabo la evaluación en cada una de las quebradas seleccionadas, se establecieron zonas de muestreo de 400m2 de área (4mx100m) y algunas de ellas fueron elegidas aleatoriamente. Dentro de cada zona de muestreo, se establecieron parcelas rectangulares de 100m2 de área (25mx4m), distanciadas entre sí 12,5m. Para determinar la altura de cada individuo, se utilizó el Método de Triángulos Semejantes. Se determinó la cobertura a partir del área de la copa, mediante la Escala propuesta por Braun-Blanquet, Los resultados obtenidos indican que el número total de “huarangos” registrados fue 1170, de los cuales la mayor cantidad (378), se encuentran en la quebrada “Del Huarangal”. Los valores de cobertura en las cuatro quebradas, corresponden en todos los casos a las Categorías 1: Esporádico (1 a 5%) y 2: Muy raro (5 a 15%). La altura promedio de los individuos, alcanzó como valor máximo 2,42m, en la quebrada “Del Huarangal”, mientras que el mayor valor respecto a la media de la altura, fue de 2,37m, y el mayor número de ramas contado fue 12. Estos resultados en comparación a los obtenidos en otras investigaciones, referidas a la misma especie y también realizadas en Yarabamba, permiten concluir que es urgente la implementación de un plan de conservación y manejo de las poblaciones (“relictos”) de Prosopis pallida var. armata, distribuidas en las cuatro quebradas evaluadas, cuya propuesta se presenta también en este trabajo de investigación.";"Valdivia Málaga, Marco Antonio";"";"Universidad Nacional de San Agustín de Arequipa";"LA Referencia";"2018-12-31";"es";"deforestation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"PER";"Reports & Research";"http://www.lareferencia.info/vufind/Record/PE_c3adcb4672f0798e6dfdbccee7fc9ac0";"http://repositorio.unsa.edu.pe/handle/UNSA/5484";"";"CC-BY-NC-ND";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:AR_bdb0a0ad630cf33db64c4aee53b597a1";"Patrimonio y producción en las tierras de los betlemitas. Córdoba, 1600-1870";"";"En este trabajo pretendemos aproximarnos al complejo mundo rural cordobés y observar otras formas de tenencias de la tierra, con sus prácticas de producción y trabajo, los diversos actores que se mueven dentro y fuera de la unidad, sus trayectorias personales y empresarias y las múltiples relaciones sociales que los vincularon. Procuraremos ampliar nuestra mirada hacia el contexto en que operaron en el marco regional e interregional. A los fines de comparar y observar los cambios y permanencias que se fueron dando, hemos acotado nuestra observación a un conjunto de establecimientos rurales que hacia finales del siglo XVIII pasó a ser administrado por la orden Betlemita y forman una unidad de producción que se puede seguir en el largo plazo, desde que se construye socialmente el espacio que ocupan, a fines del siglo XVI, hasta la segunda mitad del siglo XIX.";"Ferreyra, Ana Inés";"";"";"LA Referencia";"2007-01-01";"es";"land tenure";"";"Land Policy & Legislation;Access to Land & Tenure Security";"ARG";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/AR_bdb0a0ad630cf33db64c4aee53b597a1";"http://www.memoria.fahce.unlp.edu.ar/art_revistas/pr.497/pr.497.pdf";"";"CC-BY-NC-ND";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:AR_7eb8ba47cc3e298009fc9a812c458b80";"La altura del canopeo modifica la emergencia de <i>Eryngium horridum</i> Malme (caraguatá) en un pastizal templado de Argentina";"";"El objetivo de este trabajo fue evaluar la emergencia de Eryngium horridum Malme (caraguatá), a partir de las semillas presentes en el banco de suelo de un pastizal templado de la Argentina, en el partido de Magdalena. Se seleccionó un sitio con alta densidad de la maleza, antes de que comenzara la diseminación natural de las semillas de E. horridum (principios de febrero), y se armaron seis parcelas de 50 cm de ancho y 150 cm de largo, una al lado de la otra; en tres parcelas se realizaron las mediciones de otoño y en las otras tres, en primavera. Cada parcela fue dividida en tres subparcelas de 50 x 50 cm y a principio de febrero se aplicaron al azar cada uno de los tres tratamientos, dos simulando diferente intensidad de pastoreo (altura de corte a 5 cm del suelo y altura de corte a 30 cm del suelo) y el tercero sin corte (50 cm). Durante el período de medición se excluyó al pastoreo. Se registró la temperatura del suelo a 5 cm de profundidad. Semanalmente se contabilizó la emergencia de los cotiledones. Las semillas que no germinaron in situ se recolectaron de los primeros 5 cm del suelo y se las incubó a 20-30 ºC (16/8 h.día¯¹) y con 8/16 horas de luz/oscuridad respectivamente. La viabilidad se determinó con la prueba de tetrazolio. Los datos, transformados en arcoseno √x, se analizaron mediante ANOVA y la prueba de Tukey (p < 0,05). La mayor emergencia in situ se registró en el tratamiento con altura de corte de 5 cm, en el mes de abril (otoño), que emergió el 63% del total de semillas. Cuando la altura del canopeo era media sólo emergieron el 13% del total de las semillas y no se registró emergencia cuando no se cortó el canopeo. Estos resultados mostrarían que, en sitios afectados por la maleza, sería conveniente el manejo del pastoreo con el fin de mantener durante el otoño la altura del canopeo alta, que no propicie condiciones que favorezcan el establecimiento del caraguatá.";"Heguy, Bárbara
Vecchio, María Cristina";"";"";"LA Referencia";"2015-01-01";"es";"grazing";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"ARG";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/AR_7eb8ba47cc3e298009fc9a812c458b80";"http://sedici.unlp.edu.ar/handle/10915/51362";"";"CC-BY";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CL_50414ccd876283433ed369a578770490";"Gentrificación en Chile: aportes conceptuales y evidencias para una discusión necesaria";"";"En Latinoamérica y Chile, en la última década, se observan intensos procesos de reestructuración urbana en zonas pericentrales, con recambio de clase social, lo que es comprendido bajo el apelativo de ""gentrificación"". El presente artículo ofrece una lectura crítica de aspectos teóricos esenciales del fenómeno de la gen-trificación, enfatizando una distinción de lo que resulta regular (sustancial) versus lo anecdótico o visualmente contingente del proceso. Tal definición se estima útil para entablar un diálogo conceptual más fructífero y articulador con definiciones provenientes desde otras latitudes. En una segunda instancia, el artículo intenta corroborar una hipótesis explicativa del carácter estructuralmente político-económico del actual proceso de gentrificación en las principales ciudades chilenas, abordando el caso de Santiago como el más representativo. Se presenta evidencia y analiza incrementos de renta potencial monopólicamente capturada por inmobiliarias (RCS-2), a la par de procesos deliberados de devaluación de renta de suelo socialmente capturada (RCS-1), con consecuente desplazamiento social residencial.";"López-Morales,Ernesto";"";"Pontificia Universidad Católica de Chile";"LA Referencia";"2013-12-01";"es";"displacement";"Land Conflicts";"Access to Land & Tenure Security";"CHL";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/CL_50414ccd876283433ed369a578770490";"https://scielo.conicyt.cl/scielo.php?script=sci_arttext&pid=S0718-34022013000300003";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:EC_be818dae47aaf70c00d9866f6b9cacb4";"La hacienda en la Sierra Norte del Ecuador: fundamentos económicos y sociales de una diferenciación nacional [1800-1870] (Estudios)";"";"1. Necesidad de un modelo empírico. 2. La configuración regional. 3. Fundamentos sociales de la concentración territorial. 4. Las haciendas de los Jesuitas. 5. Aspectos políticos de la consolidación de la propiedad territorial. 6. Transacciones sobre la tierra. 6.1. Las compraventas. 6.2. Los precios de la tierra. 6.3. Los arrendamientos. 7. El trabajo. 7.1. La cuestión del peonaje. 8. La movilidad indígena. 9. Las deudas de los conciertos. 10. El funcionamiento de las haciendas. 11. Conclusiones.";"Colmenares, Germán";"";"Universidad Andina Simón Bolívar";"LA Referencia";"1992-12-31";"es";"land tenure";"";"Land Policy & Legislation;Access to Land & Tenure Security";"ECU";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/EC_be818dae47aaf70c00d9866f6b9cacb4";"http://hdl.handle.net/10644/571";"";"CC-BY-NC-SA";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:BR_9122f9bcd54fcb2176a66cc2be586d06";"No rastro do burro: memórias e discursos do ""colono posseiro""";"";"Este estudio se centra en la relación de la memoria con la retórica del discurso sobre la historia de la tenencia de la tierra en la región Oeste de Paraná. La investigación pretende problematizar y exponer la memoria de la ocupación marginal de Gleba Silva Jardim en manos de poseros, en un contexto de ocupación oficial en poder del Estado y compañías colonizadoras. Frente a los intereses económicos, los poseros se organizan para defender su condición, mediante el establecimiento de un conjunto de discursos y retóricas que con el tiempo convierte en la versión dominante del conflicto armado, que pasó en julio de 1961, consolidándose en la memoria colectiva local en la actualidad. Los actores de esa memoria se denominan colonos frente a su condición de trabajo y de poseros por su situación de dueños de la tierra, A través de sus condiciones sociales, se vivencia el cotidiano del ""colono posero"".";"Colombo, Leonir Olderico";"";"8774263440366006536;Universidade Estadual do Oeste do Parana;500;Foz do Iguaçu";"LA Referencia";"2013-12-31";"pt";"land conflicts";"Land Conflicts";"";"BRA";"Reports & Research";"http://www.lareferencia.info/vufind/Record/BR_9122f9bcd54fcb2176a66cc2be586d06";"http://tede.unioeste.br:8080/tede/bitstream/tede/2541/1/Leonir_Colombo_2013.pdf";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:AR_520ff1d03d32aa91a3f08deebda9ee95";"Un nuevo método para la evaluación de la sustentabilidad agropecuaria en la provincia de Salta, Argentina";"";"En este trabajo se describe una experiencia de diseño, desarrollo y cálculo de un índice de evaluación de la sustentabilidad agropecuaria. Este índice, que se denominó ISAP (Índice de Sustentabilidad Agropecuaria), se estimó en siete establecimientos agropecuarios del departamento de Anta de la provincia de Salta, en el noroeste de Argentina. El ISAP se construyó mediante la estimación de indicadores previamente seleccionados de manera conjunta con los productores agropecuarios locales durante tres series de encuestas estructuradas y semiestructuradas realizadas entre los años 2012 y 2014. El ISAP se construyó sobre el concepto de “sistema socioecológico”, entendido como el ámbito geográfico y cultural en el cual se producen los procesos de cambio social, ambiental y productivo. Este enfoque permitió incluir en la evaluación indicadores que describen los procesos de gobernanza y toma de decisiones de gestión. El cálculo del ISAP se realizó con la participación activa de los productores agropecuarios, quienes fueron los responsables de la evaluación de sus propios establecimientos. Los establecimientos evaluados presentaron un nivel aceptable de sustentabilidad, superando el umbral de aceptabilidad establecido para este estudio. Un análisis detallado de cada caso permitió identificar aspectos que requieren intervenciones y sugerir algunas estrategias de mejora. La versión actual del ISAP será discutida con productores y expertos locales para evaluar su aplicabilidad en otros sistemas productivos y en otras regiones de la provincia de Salta o del resto del noroeste argentino. El ISAP no pretende reemplazar otras metodologías de evaluación, sino que puede ser una herramienta de análisis complementaria para evaluar y optimizar el nivel de sustentabilidad de los establecimientos agropecuarios de la región.";"Vega, M. L.
Iribarnegaray, Martín Alejandro
Hernandez, Maria Eugenia
Arzeno, José Luis
Osinaga, R.
Zelarayán, A. L.
Fernández, D. R.
Mónico Serrano, F. H.
Volante, J. N.
Seghezzo, Lucas";"";"Instituto Nacional de Tecnología Agropecuaria";"LA Referencia";"2016-03-23";"es";"agriculture";"";"";"ARG";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/AR_520ff1d03d32aa91a3f08deebda9ee95";"http://hdl.handle.net/11336/4941";"";"CC-BY-NC-SA";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:EC_759282cadccd61b78596c649b0f41fb8";"Protección a la vida silvestre: ¿los buenos juicios prácticos de los campesinos pueden contar?: el caso de la zona entre Baeza y Cosanga, Provincia del Napo, Ecuador.";"";"En esta tesis se investiga la presencia de valores que hace el oso de anteojos (Tremarctus ornatus F. Culvier 1825) y al maíz (Zea maíz L.) inconmensurables, razones por las cuales no se podría instaurar un sistema de compensación monetaria en pago por aceptar las pérdidas de maíz a cambio de que no se mate al animal. El área de investigación comprende parte de la zona de amortiguamiento de la Reserva Ecológica Antisana, específicamente entre los pueblos Baeza y Cosanga que se encuentran al este del Volcán Antisana, entrada al Oriente ecuatoriano. Se utilizan métodos de análisis de género y de etnoecología para la investigación.";"Bejarano Romero, María Sol";"";"Facultad Latinoamericana de Ciencias Sociales Ecuador";"LA Referencia";"1999-06-30";"es";"deforestation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"ECU";"Reports & Research";"http://www.lareferencia.info/vufind/Record/EC_759282cadccd61b78596c649b0f41fb8";"http://hdl.handle.net/10469/262";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:AR_2a9ccab9fe1b763deaad565355131f97";"Ocupación y acceso a la propiedad legal de la tierra en la región nordeste del río Salado : Chascomús, Ranchos y Monte, 1780-1880";"";"Fil: Banzato, Guillermo. Universidad Nacional de La Plata. Facultad de Humanidades y Ciencias de la Educación; Argentina.";"Banzato, Guillermo";"";"";"LA Referencia";"2002-12-18";"es";"land tenure";"";"Land Policy & Legislation;Access to Land & Tenure Security";"ARG";"Reports & Research";"http://www.lareferencia.info/vufind/Record/AR_2a9ccab9fe1b763deaad565355131f97";"http://www.memoria.fahce.unlp.edu.ar/tesis/te.17/te.17.pdf";"";"CC-BY-NC-ND";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:EC_d6a0922a8ba59f5983a4bb427249d07e";"La persistencia de las unidades de producción familiar en el bajo delta del Paraná : estrategias desplegadas en el contexto de las transformaciones recientes";"";"En la región del Delta de Paraná se ubica la cuenca forestal más importante del cultivo de salicáceas de Argentina (Borodowski et al., 2014), con 83.370 hectáreas de sauce y álamos y 250 de mimbre (DF-Minagri, 2012). Hasta hace una década atrás, según datos de la SAGPyA (1999), las unidades familiares con superficies menores a las 200 hectáreas representaban el 92% del total de las explotaciones, y dedicaban el 78 % de su predio a la actividad forestal. La principal problemática de este segmento de productores se enmarca en sus dificultades para mejorar el aspecto productivo y comercial a causa de su baja escala (Borodowski y Suárez, 1999), y las limitaciones para la incorporación de mejoras de infraestructura que requieren de un importante aporte de capital, muchas veces mayor que el valor de la tierra en las pequeñas explotaciones. Como actores de la cadena de producción forestal, estas pequeñas unidades -con superficies cultivadas por debajo de lo que se estima como unidad económica- absorben el impacto de los procesos transformadores. Este segmento de la producción va perdiendo espacio ante una mayor competitividad de las empresas capitalistas integradas presentes en la región. La pequeña escala, una menor mecanización, la creciente brecha tecnológica y las escasas posibilidades de capitalización de estos productores se traducen en una menor “autonomía” productiva dentro de la cadena, dependiendo incluso muchas veces de otros actores para el acceso directo a los mercados. A pesar de estas condiciones, de algún modo mantienen activas muchas de las plantaciones forestales y continúan instalando año tras año nuevas parcelas con este cultivo, independientemente de las condiciones actuales o las perspectivas futuras que se sustentan en la evolución o la retracción de los mercados. El proceso de producción, el cual se prolonga en el tiempo en comparación con otros cultivos y una menor tasa de retorno del capital invertido, elevan los niveles de riesgo. Esta particularidad, en un contexto de baja escala requiere de cierta destreza de parte del productor para tomar decisiones y asumir estrategias que permitan la reproducción de la unidad familiar. En este sentido, la incorporación de modalidades de diversificación productiva, así como la asalarización de alguno de los miembros de la familia o la búsqueda de alternativas de trabajo por cuenta propia en otras actividades no agrarias dentro y fuera del predio, implican procesos adaptativos que resulta interesante indagar. Se plantea la necesidad de conocer en consecuencia, cuál es la centralidad que tiene la actividad forestal en las unidades familiares, qué cambios se identifican en el proceso productivo, cómo han evolucionado los principales factores de la producción en estos últimos tiempos, qué ocurre hacia adentro de las explotaciones y que significados se visualizan desde lo familiar, al generarse nuevas inserciones ocupacionales en algunos o la mayoría de los miembros. En este marco, reconociendo en la región la existencia de productores familiares que han logrado permanecer en el circuito productivo atravesando diferentes circunstancias y realidades, resulta de importancia el estudio de la sustentabilidad de este tipo de sujetos sociales. Estos conocimientos pueden ser de utilidad para la creación o demarcación de políticas específicas y de estrategias de intervención que apoyen la sustentabilidad de estos agentes productivos.";"González, Adrián Claudio";"";"Facultad Latinoamericana de Ciencias Sociales Argentina";"LA Referencia";"2015-12-14";"es";"land ownership;land tenure";"";"Land Policy & Legislation;Access to Land & Tenure Security";"BRA;ARG";"Reports & Research";"http://www.lareferencia.info/vufind/Record/EC_d6a0922a8ba59f5983a4bb427249d07e";"http://hdl.handle.net/10469/7865";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CO_c4b4640064f175628f820cf2a0dd08ac";"Derechos de propiedad y externalidades en las llanuras de inundación de la Cuenca Alta del rio Aburrá (2000-2015): un caso sobre detonantes de tensiones y conflictos socio ambientales";"";"La vulneración de instituciones formales como las Normas de usos del suelo, las cuales delimitan los derechos de propiedad, y los instrumentos de planificación como el plan BIO2030, POMCA y PBOT municipales, ha sido fuente de generación de externalidades negativas que desatan a su vez tensiones y conflictos socio ambientales entre actores públicos, privados y comunitarios asentados en la cuenca -- Con la ocupación irregular de las áreas de retiro y llanuras de inundación –ARLLIRA- en la cuenca alta del río Aburrá, para fines industriales, comerciales y vivienda desapareció la función de regulación natural de la cantidad y velocidad del caudal del río; entendida esta, como un servicio público “puro” de carácter ambiental del que ninguna persona o colectivo puede ser excluido o rivalizar por este";"Soto Ángel, Francisco Javier";"";"Universidad EAFIT";"LA Referencia";"2015-12-31";"es";"land use";"";"Land Use, Management & Investment";"COL";"Reports & Research";"http://www.lareferencia.info/vufind/Record/CO_c4b4640064f175628f820cf2a0dd08ac";"http://hdl.handle.net/10784/8174";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:AR_8df9f0fd6eab9bbfcd94aa85d5253d1f";"Sociedades y agroecosistemas pastoriles de alta montaña en La Puna. Departamento Yavi, Provincia de Jujuy, República Argentina";"";"Tesis (Doctor en Ciencias Agropecuarias)--UNC- Facultad de Ciencias Agropecuarias, 2012.";"Quiroga Mendiola, Mariana";"";"";"LA Referencia";"2012-01-01";"es";"grazing";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"ARG";"Reports & Research";"http://www.lareferencia.info/vufind/Record/AR_8df9f0fd6eab9bbfcd94aa85d5253d1f";"http://hdl.handle.net/11086/1856";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:EC_84a3da6eb71df5d7d023392d11a17f7c";"Comunidades y tierra en el Ecuador";"";"Como resultado de la implementación de las políticas neoliberales en la región durante las dos últimas décadas, el problema de la tierra ha pretendido ser “archivado” no sólo en las políticas sectoriales sino también en las discusiones sobre el problema agrario y rural en general.";"Martínez Valle, Luciano";"";"Centro Andino de Acción Popular";"LA Referencia";"1998-12-31";"es";"farmers;land tenure;poverty;land reform;agrarian reform";"";"Land Policy & Legislation;Access to Land & Tenure Security";"ECU";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/EC_84a3da6eb71df5d7d023392d11a17f7c";"http://hdl.handle.net/10469/5795";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CL_58a6c593db2a2a844466383e643724d1";"DESCIFRANDO LA HISTORIA AMBIENTAL DE LOS ARCHIPIÉLAGOS DE AYSÉN, CHILE: EL INFLUJO COLONIAL Y LA EXPLOTACIÓN ECONÓMICA-MERCANTIL REPUBLICANA (SIGLOS XVI-XIX)";"";"A través de un análisis histórico documental se reconocen los efectos del impacto humano en el territorio insular de Aysén, entre los siglos XVI y XIX. Los resultados obtenidos permiten reconstruir un proceso de intervención ambiental que alcanzó su peak en la segunda mitad del siglo XIX, marcado por una notoria degradación de los ecosistemas locales debido a la caza comercial de pinnipedos y la tala maderera del ciprés de las Guaitecas. Se constata que las alteraciones del paisaje natural derivadas de la actividad aborigen basal y de aquella asociada a la colonización española de Chiloé, fueron leves a moderadas; sin embargo, en el aspecto cultural, la mencionada colonización fue determinante en la desaparición de la población indígena que ocupaba los archipiélagos aiseninos. Se verifica además que las características biogeográficas y fisiográficas del territorio atenuaron los adversos efectos ambientales generados por la actividad antrópica histórica, contribuyendo a la preservación del paisaje ecológico insular.";"Torrejón,Fernando
Bizama,Gustavo
Araneda,Alberto
Aguayo,Mauricio
Bertrand,Sébastien
Urrutia,Roberto";"";"Universidad de Magallanes. Instituto de la Patagonia. Centro de Estudios del Hombre Austral";"LA Referencia";"2013-01-01";"es";"deforestation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"CHL";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/CL_58a6c593db2a2a844466383e643724d1";"https://scielo.conicyt.cl/scielo.php?script=sci_arttext&pid=S0718-22442013000100002";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CO_389f91c5e5512b861ffebb6887b4d736";"El des-hacer de la violencia socializaci?n de una experiencia de atenci?n psicosocial a ni?os y ni?as victimas de la violencia por conflicto armado en Colombia desde el marco interpretativo de las artes pl?sticas.";"";"El texto hace referencia a una experiencia de reflexi?n en un intento de inclusi?n social que busca hacer evidente como la violencia del conflicto Colombiano afecta el imaginario de los ni?os en los municipios de zona roja del departamento de Nari?o y de como este se hace evidente en las im?genes re-creadas desde sus dibujos como un acto de comunicaci?n y resistencia.";"Portilla Guerrero, Francisco Javier";"";"SIUNAD;Universidad_Nacional_Abierta_y_a_Distancia";"LA Referencia";"2013-12-16";"es";"displacement";"Land Conflicts";"Access to Land & Tenure Security";"COL";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/CO_389f91c5e5512b861ffebb6887b4d736";"http://hdl.handle.net/10596/6835";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CR_7e82e761142869d2194b4d7d1ec00b61";"Circuito de turismo rural comunitario en El Progreso de Drake, Península de Osa: alternativa para un desarrollo sostenible en la comunidad";"";"Proyecto de Graduación (Maestría en Gestión de Recursos Naturales y Tecnologías de Producción) Instituto Tecnológico de Costa Rica, Área Académica Agroforestal.2011";"Solano-Fernández, Mauricio";"";"Instituto Tecnológico de Costa Rica";"LA Referencia";"2011-12-31";"es";"deforestation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"CRI";"Reports & Research";"http://www.lareferencia.info/vufind/Record/CR_7e82e761142869d2194b4d7d1ec00b61";"http://hdl.handle.net/2238/3912";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
