ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
LaReferencia:CO_2aad3f8addf038b55c31c6e146055f17;Identifying the key factors of growth in natural resource-driven countries : a look from the knowledge-based economy;;El efecto de los recursos naturales en el progreso de los países ha sido ampliamente discutido en la literatura económica. Predomina un impacto negativo en el crecimiento, que puede ser neutralizado por medio de estrategias conducentes a una estructura y especialización industrial más intensiva en conocimiento. Este trabajo analiza los determinantes del crecimiento en países que han avanzado sin abandonar los recursos naturales como motor de su economía. Desde una perspectiva de economía del conocimiento, se presentan nuevas evidencias acerca de cómo una senda de desarrollo basado en los recursos naturales es posible si existen determinadas condiciones. Haciendo uso de técnicas de cluster y análisis de panel, el acceso a tecnologías foráneas a través de la apertura y la inversión extranjera directa (IED), resulta ser un elemento clave. Además, el estudio del caso de Chile confirma la importancia de los intangibles y la capacidad de innovación para evitar un bloqueo del progreso económico.;"Labra, Romilio

Rock, Juan Antonio

Álvarez, Isabel";;Banco de la República de Colombia;LA Referencia;30/04/2016;en;"natural resources management; land use planning; rural population; land rights; land access; land distribution;";;"Land Use, Management & Investment;Access to Land & Tenure Security";CHL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_2aad3f8addf038b55c31c6e146055f17;http://repositorio.banrep.gov.co//handle/20.500.12134/6538;;CC-BY-NC-SA;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:AR_f26d3ecd4ee0b2cf053923964a175ed1;Actividad humana y cambio climático;;Síntesis de la opinión aceptada por la mayoría de los científicos que estudiaron el cambio del clima de la Tierra en el último siglo y medio.;Solman, Silvina Alicia;;Asociación Civil Ciencia Hoy;LA Referencia;31/05/2017;es;"environment; climate change; development;";Land, Climate change & Environment;;GLOBAL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/AR_f26d3ecd4ee0b2cf053923964a175ed1;http://hdl.handle.net/11336/17219;;CC-BY-NC-SA;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_1749465a07364a94c77fd9dc8448db26;Forced Displacement: Legal Versus Illegal Crops;;Anecdotal evidence suggests that, in stateless regions in Colombia, the establishment of oil palm 1 plantations generates more forced migration than the introduction of coca crops. We provide a theoretical model to study this phenomenon where an agent, allied with the illegal armed group that controls a region, chooses between buying an agricultural good from peasants or producing it himself by evicting farmers from their lands. We compare two crops that differ in their labor intensity. Results indicate that it is more likely that the agent finds it optimal to displace peasants in the case of the less labor intensive crop. © 2012 Copyright Taylor and Francis Group, LLC.;Palacios Rojas, Paola Andrea;;;LA Referencia;01/04/2012;es;"displacement; land conflicts; agriculture; land use; land access; land distribution;";Land Conflicts;"Land Use, Management & Investment;Access to Land & Tenure Security";COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_1749465a07364a94c77fd9dc8448db26;http://www.scopus.com/inward/record.url?eid=2-s2.0-84858604025&partnerID=tZOtx3y1;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_f8f7dcd7fb534816970d084860565d24;Privatization: The Iron Fist in a Velvet Glove?;;Los derechos de propiedad de la tierra pueden ser comunitarios o individualizados, delimitar diferentesusos y beneficios legítimos, así como definir temporalidades para su ejercicio, y presentar o norestricciones para su enajenación. En el contexto neoliberal, sin embargo, la definición de derechosde propiedad de la tierra con dominio pleno e individualizado se considera la mejor forma paraaumentar la inversión y conseguir la equidad social. En este trabajo reflexionamos sobre el cambiode régimen de propiedad social (o de las comunidades agrarias) a privada en México. Analizamosen particular, cómo su aplicación en la periferia urbana ha transformado las relaciones sociales depropiedad entre ejidatarios y pobladores de menores ingresos y establecido condiciones para undesarrollo del mercado formal de tierra.Sin desconocer que la entrada del sector inmobiliario capitalista al mercado de tierra en la periferiaurbana, puede derivar beneficios económicos a los sujetos agrarios, los hallazgos de este trabajoindican que se trata fundamentalmente de un estado ilusorio. Los instrumentos jurídicos creadospara facilitar la individualización de la propiedad social, no cumplen con la función de capitalizar elcampo y, por el contrario, llevan a un proceso de despojo de la tierra de las comunidades vía mercado,lo que facilita los procesos de acumulación capitalista en el ámbito urbano. Adicionalmente,dificulta tanto las acciones de regularización de asentamientos informales como el acceso de lospobres al suelo urbano.;Salazar, Clara;;Universidad del Rosario;LA Referencia;14/05/2014;es;"land rights; communal ownership; land tenure; land administration; land policies;";Indigenous & Community Land Rights;"Land Policy & Legislation;Access to Land & Tenure Security";MEX;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_f8f7dcd7fb534816970d084860565d24;https://revistas.urosario.edu.co/index.php/territorios/article/view/3111;;CC-BY-NC;Copyright (c) 2014 Territorios;
LaReferencia:CO_9f33e19235b729ba0c3b7ddba9b5da91;Interdependencia de la expansión urbana y el medio ambiente circundante. Causas de su degradación;;Las ciudades de la región latinoamericana se expanden incontroladamente para atender la enorme demanda social de todos los niveles de ingreso. En este proceso irreversible de crecimiento demográfico y expansión urbana, las ciudades se convierten en ávidas consumidoras de recursos naturales, principalmente agua, que después de ser utilizada es vertida en un alto porcentaje sobre cauces a cielo abierto. También son vertidos todos los desechos sólidos o basura, residuos del consumo doméstico en comidas. Al tomar como caso estudio una ciudad media en México, el objetivo del artículo es analizar este proceso de incesante expansión urbana y las graves consecuencias ambientales que esta genera. La metodología plantea el análisis de consumo-desecho por nivel socioeconómico y se derivan conclusiones a lo largo del texto sobre cuáles son los grupos que mayor daño ocasionan al medio ambiente.;Bazant S., Jan;;Pontificia Universidad Javeriana;LA Referencia;14/06/2013;es;"urban areas; urbanization; environment; land use;";"Urban Tenure;Land, Climate change & Environment";Land Use, Management & Investment;MEX;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_9f33e19235b729ba0c3b7ddba9b5da91;http://revistas.javeriana.edu.co/index.php/cvyu/article/view/5407;;CC-BY;Copyright (c) 2016 Jan Bazant S.;
LaReferencia:CO_63b34149fb8581290d57b454e2156223;Influence of personal networks structure on the development of community processes in displaced population;;"Forced displacement affects over 5 million people in Colombia. The process of mobility experienced by displaced implies the weakeningof the linkages with their relational environment and may involve the deprivation of the right to decide at socio-political level. The sense of community, the community engagement and the psychological empowerment display a strong potential to understand both the adaptationprocess in destination community, and the increase in community involvement. From a structural viewpoint, Social Network Analysis allowsto evaluate the social support networks of the displaced population. The aims of this study are: (a) assess the three community processes;(b) analyze the personal networks structure of the displaced population; and (c) identify the potential effects that personal networks mayexert on the development of community processes. Results suggest that structural properties of networks impact on the level of participationin community development activities. However, no significant relationships were identified between the structural measures and the othertwo community processes evaluated. Density contributes positively on community participation while centralization parameters affect in anegative way. We conclude discussing the applications of our results to design effective intervention strategies to promote the full integrationof displaced population in the host community.";"Ramos-Vidal, Ignacio; Departamento de Psicología Social (Universidad de Sevilla, España) Departamento de Sociología (Universidad Autónoma Metropolitana, México DF)";;Universidad San Buenaventura - USB (Colombia);LA Referencia;10/01/2014;es;"displacement; land conflicts; local community; land use; land distribution;";"Land Conflicts;Land Stakeholders & Institutions";"Land Use, Management & Investment;Access to Land & Tenure Security";COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_63b34149fb8581290d57b454e2156223;http://revistas.usb.edu.co/index.php/Psychologia/article/view/1213;;CC-BY;Copyright (c) 2015 Psychologia: avances de la disciplina;
LaReferencia:EC_6745e12e207b347b74f6e65b90426847;Restitución ¿realidad o ficción?. Balance de los derechos de las víctimas del despojo y del abandono forzado de tierras en Colombia;;El trabajo “Restitución ¿realidad o ficción?, balance de los derechos de las víctimas del despojo y del abandono forzado de tierras en Colombia”, analiza el comportamiento del campo jurídico en donde tuvo lugar la aprobación de la ley 1448 de 2011, concentrándose en el componente de restitución de tierras de quienes han sido despojados y desplazados forzadamente, adicionalmente analiza el nivel de adecuación de las normas al contenido material de la constitución, y el peso específico de los distintos agentes en su aprobación, haciendo especial énfasis en el desempeño de las organizaciones de víctimas. Para el cumplimiento de este propósito en el primer capítulo se hace una descripción del campo jurídico de los derechos de las víctimas y en especial de restitución de tierras, antecedente necesario para comprender la configuración del campo durante la discusión y aprobación de la ley 1448 de 2011, evidenciando el capital jurídico existente con anterioridad a la discusión de la ley, así como las relaciones de fuerza y de poder presentes en el campo a través del análisis del capital, la illusio y en ocasiones el habitus de sus principales agentes. En el segundo capítulo se presentan los elementos estructurales de los discursos de los distintos agentes que actuaron en el campo jurídico durante la discusión de la ley 1448 de 2011, identificando sus enfoques, propuestas, así como las principales tensiones que se presentaron en el campo durante su discusión. Por último, se presenta una síntesis de los principales aspectos que fueron aprobados en la ley 1448 de 2011 en materia de restitución, analizando cuál fue el discurso que se impuso en el campo jurídico, quien acumuló capital jurídico, y la adecuación de las normas aprobadas a los estándares constitucionales en materia de reparación.;Bautista Revelo, Ana Jimena;;Universidad Andina Simón Bolívar;LA Referencia;31/10/2012;es;"displacement; dispossession; land administration; land distribution; land concentration;";Land Conflicts;Access to Land & Tenure Security;COL;Reports & Research;http://www.lareferencia.info/vufind/Record/EC_6745e12e207b347b74f6e65b90426847;http://hdl.handle.net/10644/3075;;CC-BY-NC-SA;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:MX_af3c53c5115c3bd6e5241b3a9cedca8d;Aspectos socioeconómicos y culturales del manejo forestal en dos ejidos de Quintana Roo.;;"Los bosques tropicales albergan la mayor diversidad genética del mundo (Cincotta et al., 2000). Sin embargo, estos ecosistemas están siendo drásticamente transformados especialmente por deforestación y sobrexplotación de especies de importancia comercial. En México, 80 % de los recursos forestales están en manos de ejidos y comunidades (White y Martín 2002), lo que es una fortaleza por lo que el aprovechamiento forestal sustentable resulta en beneficios directos para los pobladores de dichas áreas forestales. Este trabajo tuvo por objeto evaluar los cambios socioeconómicos en dos comunidades 25 años después de haber adoptado un esquema de uso y aprovechamiento forestal “Plan Piloto Forestal” (PPF). Los ejidos estudiados se localizan en el Estado de Quintana Roo y son Noh Bec y Xhazil Sur y Anexos. En este estudio se, analiza el bienestar y el cambio en las condiciones naturales, sociales, económicas y culturales en el tiempo y contrastando aspectos organizativos y culturales. Se estimaron índices de bienestar (IB) con relación al manejo forestal, tomando en cuenta 5 sistemas (natural, humano, social, económico y cultural) y 46 verificadores. Los resultados del IB fueron medio alto y medio para Noh Bec y Xhazil Sur y Anexos, respectivamente. Con relación al análisis de la condición después del PPF en ambos ejidos se concluyó que esté fue un proceso adaptativo a las condiciones entorno al manejo forestal por parte de los ejidatarios y los lineamientos estratégicos del PPF poseyendo diferencias significativas en forma de organización comunal, comercialización, diversificación y apoyo económico y técnico para ambos ejidos. Finalmente, respecto a las condiciones de organización del manejo forestal, se encontró que esté, está muy relacionado a las condiciones culturales de los ejidos, como a su sentido de tenencia comunal. Es necesario mencionar que la actividad forestal comunitaria en los ejidos estudiados es en gran medida influenciada por las decisiones técnicas forestales. _______________ SOCIO-ECONOMIC AND CULTURAL ASPECTS OF THE FOREST MANAGEMENT IN TWO EJIDOS OF QUINTANA ROO. ABSTRACT: Tropical forest hold most of the genetic diversity of the world (Cincotta et al., 2000). However, these ecosystems are being drastically transformed specially by deforestation and overexploitation of commercial forest species. In México, 80% of forest recourses belong to communal or ejidos property regimes (White y Martín 2002); which is an advantage as the sustainable forest management would direct benefit local communities in forestry areas. This work aimed to evaluate social and economical changes in two rural communities 25 years after the implementation of system of use and harvest of the forest resources Plan Piloto Forestal (PPF). The two studied communities are located in the Quintana Roo State and they are Noh Bec y Xhazil Sur y Anexos. This study analyze the social and economical wellbeing of the two communities contrasting their cultural and organization systems. Wellbeing indices (IB) in relation to forest management were estimated, considering 5 systems (natural, human, social, economical and cultural) and 46 verifiers. Results showed that IB for Noh Bec an Xhazil Sur y Anexos are middle to high and middle, respectively. The condition after 25 years of the PPF was an adaptation processes that end in particular differences at each community, due to their strategies in organization, commercial activity and products diversification. Community´s forestry activities are regulated by forest technical rules.";Ríos Cortez, Ana Alejandra;;Colegio de Postgraduados;LA Referencia;10/09/2010;es;"natural resources management; forest management plans; rural population; forest land;";Forest Tenure;Land Use, Management & Investment;MEX;Reports & Research;http://www.lareferencia.info/vufind/Record/MX_af3c53c5115c3bd6e5241b3a9cedca8d;http://www.remeri.org.mx/portal/REMERI.jsp?id=oai:www.biblio.colpos.mx:10521/167;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:BR_e71b81e92cce863a371891b7483b0bd5;DIREITO À TERRA COMO UM DIREITO DA PERSONALIDADE INDÍGENA: O ESTUDO DE CASO DO CONFLITO DE TERRAS DA TRIBO GUARANI-KAIOWÁ;;Investiga-se a possibilidade de exame do conflito fundiário indígena sob o ponto de vista do direito civil, a partir da consideração da relação do índio com sua terra como um direito da personalidade. Com base no método dedutivo e pesquisa exploratória ancorada em dados secundários derivados de notícias de jornal e de material bibliográfico, parte-se de um modelo geral de direitos da personalidade, que tenta conciliar o jusnaturalismo com o positivismo jurídico para, em seguida, se analisarem o aspecto identitário da relação do índio com a terra e como teria repercussões nos direitos da personalidade. Reconhecendo-se o direito à terra como um direito à identidade indígena e, portanto, um direito da personalidade, e diagnosticado o impasse dado pelo direito constitucional, intenta-se solucionar o conflito fundiário e a antinomia normativa sob a ótica do direito civil. Ao final, conclui-se pela proteção dos direitos da personalidade dos indígenas, garantindo-se-lhes a posse das terras tradicionalmente ocupadas pelos povos originários, e aos proprietários de terras caberia o direito à indenização justa, prévia e em dinheiro a ser paga pela União.;"Rocha, Maria Vital da

Melo, Álisson José Maia";;Centro Universitário de Maringá;LA Referencia;20/12/2017;pt;"land rights; land conflicts; indigenous peoples; indigenous lands; indigenous tenure;";"Land Conflicts;Indigenous & Community Land Rights";"Land Use, Management & Investment;Access to Land & Tenure Security";BRA;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/BR_e71b81e92cce863a371891b7483b0bd5;http://periodicos.unicesumar.edu.br/index.php/revjuridica/article/view/5575;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_b7bb860a0196feb6c57898f71566832a;The forced displacement: a challenge to suburban pastoral;;In response to situations of violence and armed conflict as thosepresent in the Colombian reality, the church’s pastoral commitmentshould be effective. Then, the suburban pastoral (periphery pastoral), that promotes mercy and compassion as principles of its action, can respond to this reality more comprehensively. This article inquires about this situation and seeks to offer some clues in order to make pastoral action in the big cities, taking into account the reality of displacement. Hopefully, the urban pastoral will be like the Good Samaritan portrayed in the Gospel: it will stop along the way to help those who have fallen as a result of violence in Colombia.;"Vélez, Olga Consuelo; Pontificia Universidad Javeriana

Sierra, Ángela María; Pontificia Universidad Javeriana

Rozo cmf, Carlos Julio

Rodríguez oar, Andrés; Pontificia Universidad Javeriana

Camargo, Alberto

Becerra, Susana; Pontificia Universidad Javeriana.";;Universidad San Buenaventura;LA Referencia;30/04/2014;es;"displacement; land use; pastoralists;";"Land Conflicts;Rangelands, Drylands & Pastoralism;Land Stakeholders & Institutions";"Land Use, Management & Investment;Access to Land & Tenure Security";COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_b7bb860a0196feb6c57898f71566832a;http://revistas.usb.edu.co/index.php/Franciscanum/article/view/762;;CC-BY;Copyright (c) 2015 Franciscanum. Revista de las Ciencias del Espíritu.;
LaReferencia:BR_4a499ea718f02a8ce6bb031874d4ce85;Análisis de la Ley Orgánica de Tierras Rurales y Territorios Ancestrales Ecuatoriana, de 2016;;Comenzando con una breve revisión histórica, este artículo pretende exponer las razones principales que determinan la improcedencia de la Ley Orgánica de Tierras Rurales y Territorios Ancestrales, la que se publicó en el Suplemento del Registro Oficial N.-711, de 14 de marzo de 2016.;"Ditto, José Santos; Socio de la Unión Mundial de agraristas Universitarios, para la Agricultura y la alimentación.- UMAU; del Instituto de Derecho Agrario Internacional y Comparado de Florencia.";;CAMPO JURÍDICO;LA Referencia;14/12/2016;pt;"rural areas; land law; land administration; land policies; rural population; indigenous lands;";Indigenous & Community Land Rights;"Land Policy & Legislation;Land Use, Management & Investment";ECU;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/BR_4a499ea718f02a8ce6bb031874d4ce85;http://www.fasb.edu.br/revista/index.php/campojuridico/article/view/154;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_c554a96468674f426bf44f12db8bdc6e;EXPROPIACIÓNMEDIANTE REGULACIÓN: INVERSIÓNEXTRANJERA, TRATADOS DE PROMOCIÓN DEINVERSIONES Y EL PODERDE POLICÍA DELAADMINISTRACIÓN;;El artículo hace una presentación y análisis del poder de policía de la Administración, así como de la doctrina de la intervención en el orden público económico, los cuales fundamentan el desarrollo de nueva regulación que, debido a sus efectos, puede tenerse como expropiatoria de inversión extranjera amparada por acuerdos de promoción de inversiones (Bilateral Investment Treaties, BITs) y Tratados de Libre Comercio (TLCs). Se muestra la tendencia actual de los tribunales internacionales de arbitramento a este respecto, centrando la atención en el estudio de la regulación y la cláusula de expropiación como límite del poder de policía de la Administración, teniendo en cuenta el régimen legal colombiano. Antes de abordar dichos puntos, se estudian los fundamentos económicos de la inversión extranjera y de la expropiación. Posteriormente, se desarrolla un análisis jurídico-económico de la expropiación indirecta como límite de la potestad reglamentaria y del poder de policía de la Administración, y se finaliza con una reflexión sobre los límites de la regulación y de la intervención mediante regulación, Se indica así que no sólo la expropiación se constituye en un límite, sino también la cláusula de trato justo y equitativo presente en todo BIT.;"Marquez Escobar, Carlos Pablo; Pontificia Universidad Javeriana";;Pontificia Universidad Javeriana;LA Referencia;15/04/2008;es;"expropriation; land rights; land administration; land distribution;";;Access to Land & Tenure Security;COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_c554a96468674f426bf44f12db8bdc6e;http://revistas.javeriana.edu.co/index.php/internationallaw/article/view/13939;;CC-BY;Copyright (c) 2016 Carlos Pablo Marquez Escobar;
LaReferencia:CO_6e2c0a9fa2f76cc4fd576c911cae5839;Los retos cruzados de la reforma agraria, el desarrollo rural y la reconciliación: el caso de Sandrana y Samaría;;¿Por qué una tierra con alta potencialidad productiva entregada a sujetos de la reforma agraria llegó a generar condiciones desfavorables para sus beneficiarios? El terreno Sandrana y Samaría, adjudicado a 195 familias de campesinos sin tierra, desplazados e reinsertados es un caso que cristaliza los problemas del proceso de adjudicación colectiva de tierra, de la construcción comunitaria y organizativa y del desarrollo de proyectos productivos relacionados con el proceso de reforma agraria. Con base en el estudio de este caso, este artículo establece las características de un modelo frecuentemente aplicado de la reforma agraria colombiana y analiza en qué medida genera el marco necesario para que la tierra sea un vector del desarrollo comunitario y productivo, como lo implican los supuestos de la reforma agraria.;Tadlaoui, Sarah;;;LA Referencia;15/11/2012;es;"rural development; agriculture; land rights; land use; land policies;";;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_6e2c0a9fa2f76cc4fd576c911cae5839;http://revistas.uexternado.edu.co/index.php/opera/article/view/3652;;CC-BY-NC-SA;Copyright (c) 2012 Sarah Tadlaoui;
LaReferencia:EC_8d092e12399a2b4210c8eef20b0e8266;Tierras, indígenas, transformaciones: el caso de Lumbisí durante la colonia.;;"En esta narración se sintetiza el proceso sufrido por los indígenas que conformaban el Tahuantinsuyo después de la conquista española. Por una parte, el silencio de Pariacaca y de todas las divinidades indígenas aplastadas por el Dios impuesto por los conquistadores, la conversión a la nada de sus creencias y ritos; por otra, la disp~rsi6n de los aborígenes por todos los pueblos y con ello la desorganización de su mundo anterior. Desde que los españoles pisaron América "" el mundo ya no está bien "" para los aborígenes, lo que indica que la profecía no estaba errada.";Rebolledo G., Loreto;;Facultad Latinoamericana de Ciencias Sociales Ecuador;LA Referencia;31/12/1986;es;"land; territory; indigenous tenure; indigenous peoples; indigenous lands; land policies;";Indigenous & Community Land Rights;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"019;ECU";Reports & Research;http://www.lareferencia.info/vufind/Record/EC_8d092e12399a2b4210c8eef20b0e8266;http://hdl.handle.net/10469/850;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:BR_1035551e38b844faefdba4738705cd2e;Emissões de Metano e Óxido Nitroso em Sistemas de Cultivo em Terras Baixas sob Diferentes Manejos de Água, do Solo e da Cobertura Vegetal.;;"O sistema de irrigação, as práticas de manejo da água e manejos diferenciados de preparo do solo para o cultivo do arroz são fatores determinantes à produção deste cereal, influenciando de forma diferenciada o efluxo de gases de efeito estufa (GEE), sendo que alguns desses apresentam potencial mitigador das emissões de GEE. Três estudos foram conduzidos visando avaliar: (I) as condições de oxirredução do solo e a influência de manejos de água sobre as emissões de metano (CH4) e óxido nitroso (N2O) (GEE) em solo cultivado com arroz (Estudo I); (II) avaliar a influência de dois sistemas de irrigação (Inundação e Aspersão) sobre as emissões de CH4 e N2O em solo cultivado com arroz, sendo essas emissões comparadas com uma área natural (Estudo II) e, (III) avaliar a influência da época e das operações de preparo do solo e da cobertura vegetal sobre as emissões anuais de CH4 e N2O do solo, bem como a contribuição desses gases para o potencial de aquecimento global parcial (PAGp) em sistema de produção de grãos em terras baixas e, com isso, definir práticas de manejo e sistemas de cultivos com potencial mitigador de emissões de GEE em terras baixas (Estudo III). Os estudos foram conduzidos de novembro de 2011 até abril de 2015, em um Planossolo no Sul do Brasil. Na maior parte do período as avaliações de CH4 e N2O foram realizadas semanalmente, utilizando-se o método da câmara fechada estática. Com base nas emissões de CH4 e de N2O e dos seus respectivos potenciais de aquecimento global (PAG; 25 e 298), foi calculado o PAGp (PAGp; CO2 equivalente). Foram avaliados também o volume de água aplicado e a produtividade de grãos (PG), possibilitando a obtenção dos índices de eficiência do uso de água (EUA) e PAGp/PG. No Estudo I foram avaliados os tratamentos nas safras 2011/12 e 2012/13: Inundação Contínua (IC); Inundação Contínua por Período Reduzido (PR); Inundação Intermitente (II); Solo Saturado (SS). Nas duas safras avaliadas, nos manejos da irrigação II e SS, a redução das emissões de CH4 foi superior ao efeito no aumento nas emissões de N2O, ou seja, apresentaram o menor PAGp, mostrando-se mais eficientes na mitigação de GEE em relação aos outros dois tratamentos, IC e PR. No Estudo II - foram avaliados por dois anos completos (duas Safras e duas Entressafras) os tratamentos: Sistema de Irrigação por Inundação; Sistema de Irrigação por Aspersão; Área Natural: área em condição natural, ou seja, sem histórico de cultivo. Apesar do sistema de irrigação por aspersão potencializar as emissões de N2O do solo, ainda assim, é mais eficiente na redução do PAGp em relação ao sistema irrigado por alagamento do solo em cultivos de arroz. No Estudo III - foram avaliados por dois anos completos (duas Safras e duas Entressafras) quatro sistemas de cultivo: T1 – Arroz/soja/arroz; T2 – Arroz/Arroz/Arroz; T3 – Arroz/Arroz/Soja; T4 – Arroz/Soja/Arroz c/ preparo. O N2O é o principal componente do potencial de aquecimento global da soja, enquanto que o CH4 predomina no cultivo de arroz irrigado.";BUSS, Gerson Lübke;;Universidade Federal de Pelotas;LA Referencia;31/10/2016;pt;"natural resources management; water management; land cover; land use;";;Land Use, Management & Investment;BRA;Reports & Research;http://www.lareferencia.info/vufind/Record/BR_1035551e38b844faefdba4738705cd2e;http://repositorio.ufpel.edu.br:8080/bitstream/prefix/3209/1/TESE_GERSON+L%C3%9CBKE+BUSS.pdf;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_4b2a62bbe1da4b9b9c3cd464af572657;Current state of the rights to identity, to life, and to housing, in the population victim of forced displacement in Antioquia . second issue of the research carried out about the current state of the rights of victims of forced displacement in the state;;The following article is a research report that exposes the methodological design in a series of indicators that allow you to set the state of the Effective Enjoyment of Rights (EER) of the population in situation of displacement in the State of Antioquia. The EER report was made from mandates arising from the Colombian Constitutional Court in the i n t e r e s t o f t h e o v e r c o m i n g o f t h e unconstitutional state of affairs for the attention of the population victim of displacement. In the article, the second in a series of four issues, both the design and the measurement of three indicators will be exposed: right to life, the right to decent housing, and right to identity of the studied population.;"Espinosa Menéndez, Nicolás; Universidad San Buenaventura

Galindo Rosero, Adriana

Bastidas Lopera, Wilder; Universidad de San Buenaventura

Monsalve Rojas, Juan Esteban; Universidad de Antioquia";;Universidad San Buenaventura;LA Referencia;18/07/2011;es;"displacement; land conflicts; land rights; land reform; local community;";"Land Conflicts;Land Stakeholders & Institutions";Access to Land & Tenure Security;COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_4b2a62bbe1da4b9b9c3cd464af572657;http://revistas.usb.edu.co/index.php/Agora/article/view/394;;CC-BY-NC;Copyright (c) 2011 Ágora U.S.B.;
LaReferencia:EC_8d49dc48abe4181a2635522ccfafb0bd;INTERCULTURALIDAD Y DESPLAZAMIENTO: UBICACIÓN EN LAS CIUDADES CAPITALES;;"El presente artículo pretende hacer un análisis de la situación de la interculturalidad y el desplazamiento hacia las ciudades capitales, cuyas causas esenciales que se han originado son, por un lado, los problemas ideológicos y económicos, y por otro lado, la ansiedad de poder a través de las armas, lo que ha provocado masacres extremas, abandono de las tierras, el desplazamiento forzado, la mutilación, violación, y así sucesivamente. Como caso especial fueron tomadas tres ciudades de Colombia, como Bogotá, Cali y Medellín, por lo que han sido un ejemplo de los mayores receptores en los últimos años de desplazados; de ahí, ha propiciado un espacio adecuado para la realización de la interculturalidad entre las poblaciones movilizadas sufridas por todo tipo de violencia. // With this paper is intended to make an analysis of the situation of interculturalism and the shift to the capital cities, whose causes essential that they have originated are, on the one hand, problems ideological and economic, and on the other hand, the anxiety of power through weapons, which has caused extreme massacres, land abandonment, forced displacement, mutilation, rape, and so on. As a case special was taken three cities for Colombia, as Bogotá, Cali and Medellin, for as they have been an example of the largest recipients in recent years of displaced; for there, has propitiated adequate space for the performance of interculturalism between mobilized populations suffered by all sorts of violence.";"Ávila Díaz, William Darío

Rincón Rueda, Alberto Isaac";;;LA Referencia;31/01/2015;es;"displacement; land conflicts; urban areas;";Land Conflicts;Access to Land & Tenure Security;COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/EC_8d49dc48abe4181a2635522ccfafb0bd;http://dspace.ups.edu.ec/handle/123456789/13973;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
