ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LEX-FAOC153602";"Royal Botanic Gardens and Domain Trust Regulation 2013.";"This Regulation, consisting of 93 sections divided into twenty Parts and completed by one Schedule, regulates the activities within the Royal Botanic Gardens. The Regulation is divided as follows: Preliminary (1); The Entry into the Trust Lands (2); Reservation of parts of the Trust lands for certain purposes (3); Protection of natural features (4); Disposal of waste (5); Protection of structures (6); Recreational activities (7); Fishing (8); Cycling (9); Personal training and use of exercise equipment (10); Weddings and other organised ceremonies (11); Fundraising and commercial activities (12); Possession or consumption of liquor (13); Offensive behaviour (14); Addressing public gatherings (15); Animals (16); Camping (17); Driving and parking of vehicles (18); Powers of authorised persons (19); and Miscellaneous (20).

Implements: Royal Botanic Gardens and Domain Trust Act 1980. (2016-05-11)";"Valerio Tranchida (LEGN)";"";"";"FAO Legal Office";"2013-08-23";"en";"waste;protected areas;public ownership;zoning;fisheries";"";"Land Policy & Legislation";"AUS;009";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC153602";"http://extwprlegs1.fao.org/docs/pdf/nsw153602.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC089291";"Land Registration Rules, 2007 (S.I. No. 568 of 2007).";"These Regulations amend the Land Registration Rules 1972 in relation with, among other things, registration in case of conversion of a possessory or qualified title, registration of burdens, registration certificates and priority entries.

Amends: Land Registration Rules, 1972. (1972-10-02)";"";"";"Government of Ireland";"FAO Legal Office";"2007-07-27";"en";"cadastres;land registration";"";"Land Policy & Legislation";"IRL;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC089291";"http://extwprlegs1.fao.org/docs/pdf/ire89291.htm";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC121398";"Land Registration etc. (Scotland) Act 2012 (2012 asp 5).";"This Act makes provision for land registration in Scotland, provides a new legislative basis for the Land Register and improves and modernizes the system of procedures for registration of land (advance notice of conveyancing, electronic conveyancing and electronic registration). It provides for applications for voluntary registration of titles in the Land Register and grants power to the Keeper of the Registers of Scotland, who manages and controls the Land Register, to register a title without an application. The Act also provides with respect: to caveats in the Land Register, state guarantee of title under the Keeper’s warranty, rights of persons acquiring subjects in good faith in certain circumstances, and appeals with the Lands Tribunal for Scotland.

Implemented by: Land Registration etc. (Scotland) Act 2012 (Commencement No. 2 and Transitional Provisions) Order 2014 (S.S.I. No. 41 (C. 4) of 2014). (2014-02-19)
Implemented by: Land Registration etc. (Scotland) Act 2012 (Incidental, Consequential and Transitional) Order 2014 (S.S.I. No. 190 of 2014). (2014-06-26)
Implemented by: Registers of Scotland (Information and Access) Order 2014 (S.S.I. No. 189 of 2014). (2014-06-26)
Implemented by: Registers of Scotland (Fees) Order 2014 (S.S.I. No. 188 of 2014). (2014-06-26)
Implemented by: Land Register of Scotland (Automated Registration) etc. Regulations 2014 (S.S.I. No. 347 of 2014). (2014-12-02)
Implemented by: Land Register of Scotland (Automated Registration) etc. Regulations 2014 (S.S.I. No. 346 of 2014). (2014-12-02)
Amended by: Co-operative and Community Benefit Societies Act 2014 (2016 Chapter 14). (2014-05-14)
Amended by: Land Register of Scotland (Automated Registration) etc. Regulations 2014 (S.S.I. No. 346 of 2014). (2014-12-02)";"StrutS01";"";"Government of the United Kingdom";"FAO Legal Office";"2012-07-10";"en";"cadastres;land registration";"";"Land Policy & Legislation";"GBR;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC121398";"http://extwprlegs1.fao.org/docs/pdf/uk121398.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC153601";"Royal Botanic Gardens and Domain Trust Act 1980.";"This Act, consisting of 25 sections divided into five Parts and completed by three Schedules, constitutes the Royal Botanic Gardens and Domain Trust and define its powers, authorities, duties and functions; to vest certain land and other property in that Trust. The Act is divided as follows: Preliminary (1); The Royal Botanic Gardens and Domain Trust (2); Administration (3); Finance (4); and Miscellaneous (5).

Implemented by: Royal Botanic Gardens and Domain Trust Regulation 2013. (2013-12-13)";"Valerio Tranchida (LEGN)";"";"";"FAO Legal Office";"1980-06-27";"en";"protected areas;public ownership;zoning";"";"Land Policy & Legislation";"AUS;009";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC153601";"http://extwprlegs1.fao.org/docs/pdf/nsw153601.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC085523";"Integrated Coastal Management Act, 2008 (No. 24 of 2008).";"This Act establishes a system of integrated coastal and estuarine management in South Africa. The Act provides, within the framework of the National Environmental Management Act, for the coordinated and integrated management of the coastal zone by all spheres of government in accordance with the principles of cooperative governance.The Act, among other things, makes provision for the definition of area and waters in the coastal zone which are afforded special protection or to which specific rules apply, provides with respect to compulsory acquisition of land for coastal zone management purposes and access to coastal areas, provides for protection and management of coastal protected areas, estuaries and coastal resources, establishes the National Coastal Committee and defines its functions and provides otherwise for the administration of the coastal zone.The Act defines “coastal public property” and grants powers to the Minister to declare any state-owned land as coastal public property for purposes specified in this Act and to acquire private land for the purpose of declaring that land as coastal public property. It further defines, among other things, the coastal protection zone and sets out the purpose of such a zone. Each municipality shall designate coastal access land to secure public access to that coastal public property. The Minister may declare an area within the coastal zone to be a special management area and appoint a manager for each special management area.Estuaries within the Republic must be managed in accordance with a national estuarine management protocol and estuarine management plans for each estuary. The Act further provides with respect to, among other things, competent authorities, a national coastal management programme and provincial and municipal coastal management programmes, environmental authorizations and marine and coastal pollution control including the control of discharge of effluent waters, the incineration of waste and the dumping of waste at sea.

Implemented by: Control of Vehicles in the Coastal Zone Regulations (No. R. 496 of 2014). (2014-06-27)
Implemented by: Public Launch Site Regulations (No. R. 497 of 2014). (2014-06-27)
Amended by: Environmental Management: Integrated Coastal Management Amendment Act, 2014 (No. 36 of 2014). (2014-10-31)
Repeals: Sea-shore Act. (1997)
Repeals: Dumping At Sea Control Act. (1997)";"Government Gazette 31884, Government Notice 138";"";"Government of South Africa";"FAO Legal Office";"2009-02-09";"en";"protected areas;public ownership;expropriation;land use planning;coastal area;environment;land management";"";"Land Policy & Legislation";"ZAF;002;018";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC085523";"http://extwprlegs1.fao.org/docs/pdf/saf85523.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC157195";"Regional Decree No. 175-P “On the modalities of performance of municipal land control”.";"This Regional Decree establishes the modalities of performance of municipal land control by local government. Municipal land control shall be conducted in the form of ordinary and extraordinary inspections of legal persons and individual entrepreneurs. The subject of inspection shall be checking data and information contained in the documentation related to land tenure. The scope of inspection shall be to control compliance by land tenant with compulsory legislative requirements related to land tenure with a view of prevention and suppression of unauthorized transactions with land. Municipal land control shall be performed in accordance with the annual plans. The outcome of municipal land control shall be legalized in the form of inspection certificate.
";"Vsevolod Gnetii (LEGN)";"";"Government of Russia";"FAO Legal Office";"2015-04-23";"ru";"land tenure";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC157195";"http://extwprlegs1.fao.org/docs/pdf/rus157195.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC089290";"Land Registration Rules, 2006 (S.I. No. 558 of 2006).";"These Regulations amend the Land Registration Rules 1972 in relation with, among other things, form and contents of registers and land certificates, manner of registration and searches by the public.

Amends: Land Registration Rules, 1972. (1972-10-02)";"";"";"Government of Ireland";"FAO Legal Office";"2006-11-04";"en";"cadastres;land registration";"";"Land Policy & Legislation";"IRL;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC089290";"http://extwprlegs1.fao.org/docs/pdf/ire89290.htm";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC159504";"Protocol to Multilateral Agreement on cooperation in the sphere of prevention of natural and technological disasters and mitigation of the consequences thereof.";"This Protocol sets up Interstate council on natural and technological disasters performing the following functions: (a) assistance in organization of cooperation between the Parties in the sphere of prevention of natural and technological disasters and mitigation of the consequences thereof; and (b) drafting recommendations for improvement of legislation related to prevention of natural and technological disasters and mitigation of the consequences thereof.

Amends: Multilateral Agreement on cooperation in the sphere of prevention of natural and technological disasters and mitigation of the consequences thereof. (1993-01-22)";"Vsevolod Gnetii (LEGN)";"";"Government of the Republic of Kazakhstan";"FAO Legal Office";"2015-10-30";"ru";"natural disasters;development agencies";"";"Land Policy & Legislation";"RUS;ARM;AZE;BLR;KAZ;KGZ;MDA;TJK;TKM;UKR;UZB;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150;142;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;145;142;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;145;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS;142;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;142;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS;142;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150;142;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS";"International Conventions or Treaties";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC159504";"http://extwprlegs1.fao.org/docs/pdf/mul-159504.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC159503";"Multilateral Agreement on cooperation in the sphere of prevention of natural and technological disasters and mitigation of the consequences thereof.";"The Parties have agreed to cooperate in the following spheres: (a) integration of early warning systems and emergency intervention systems; (b) joint participation in the international organizations and programs; (c) liability of each Party for the outbreak and consequences of disasters; (d) prevention of the outbreak of disasters; and (e) autonomous decision-making at the national level.

Amended by: Protocol to Multilateral Agreement on cooperation in the sphere of prevention of natural and technological disasters and mitigation of the consequences thereof. (2015-10-30)";"Vsevolod Gnetii (LEGN)";"";"Government of the Republic of Kazakhstan";"FAO Legal Office";"1993-01-22";"ru";"natural disasters;compensation";"";"Land Policy & Legislation";"RUS;ARM;AZE;BLR;KAZ;KGZ;MDA;TJK;TKM;UKR;UZB;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150;142;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;145;142;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;145;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS;142;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;142;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS;142;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150;142;143;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;RUS";"International Conventions or Treaties";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC159503";"http://extwprlegs1.fao.org/docs/pdf/mul-159503.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC157565";"Política Nacional de la Mujer: II Plan de Igualdad y Equidad de Género en Honduras, 2010-2022.";"El presente documento tiene por objeto la Política Nacional de la Mujer y el II Plan de Igualdad y Equidad de Género de Honduras (II PIEGH), que contiene las principales necesidades y demandas de las mujeres como titulares de derechos, para reforzar los logros y avanzar en forma sostenida hacia la igualdad plena entre hombres y mujeres. El Plan tiene alcance nacional y se refiere al período comprendido entre 2010 y 2022. Se desarrolla sobre los siguientes ejes prioritarios: 1) participación social y política y ejercicio de la ciudadanía de las mujeres; 2) derecho de las mujeres, niñas y adolescentes a la paz y a una vida libre de violencia; 3) salud de las mujeres durante todo el ciclo de vida y garantía de los derechos sexuales y reproductivos; 4) derecho a la educación, derechos culturales e interculturalidad y derecho a la información; 5) derechos económicos, trabajo, empleo y acceso, uso y control a los recursos; 6) género, acceso, uso sostenible y control de la biodiversidad y los recursos naturales. El capítulo V del documento establece el Sistema de Seguimiento y Monitoreo a la Implementación del II PIEGH 2010-2022.El Plan asigna un rol importante a las mujeres en tema de soberanía alimentaria y seguridad alimentaria. Uno de los desafíos reconocidos en el PIEGH es el de desarrollar programas de soberanía y seguridad alimentaria desde una perspectiva de género. En este sentido el Estado garantiza el derecho de las mujeres, niñas, niños y adolescentes a producir y acceder a alimentos sanos, seguros y suficientes para lo cual asegura su soberanía alimentaria, en el marco de una reforma agraria integral.El documento brinda especial atención a las mujeres rurales y promueve acciones para reducir la pobreza y mejorar sus condiciones de vida.Además propicia sistemas agrícolas y alimentarios inclusivos, desde una perspectiva de género. Dentro del eje 5, el lineamiento estratégico es que el Estado garantice la implementación de acciones que permitan el ejercicio de los derechos económicos de la mujer y la reducción de los índices de pobreza desde una perspectiva de igualdad de oportunidades entre mujeres y hombres. En este contexto se asigna especial importancia al acceso de las mujeres a la tierra, y en particular a las mujeres indígenas y afrodescendientes. También se promueve el acceso de las mujeres a los recursos financieros para su participación en las actividades productivas. En particular el Plan promueve e incentiva la generación y desarrollo de iniciativas económicas alternativas, innovadoras y solidarias, mediante el acceso, uso y control de los recursos, los activos productivos, información, capacitación, tecnología, asistencia técnica, tierra, agua y crédito que contribuyan a mejorar equitativamente las condiciones de vida de las mujeres.
";"INAM";"";"";"FAO Legal Office";"2010-01-01";"es";"food security;land tenure;sustainable land use;poverty;indigenous peoples;gender equity in access to land";"";"Land Policy & Legislation";"HND;019;013";"National Policies";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC157565";"http://extwprlegs1.fao.org/docs/pdf/hon157565.pdf";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";""
"LEX-FAOC159500";"Law on Preserving Land Use of Farms and Gardens.";"The purpose of this Act, which consists of 8 articles, is to prohibit any changes in land use of farms and gardens outside the limit of cities. The Act states that the Ministry of Housing and Urban Development shall decrease urban development to the farms and gardens surrounding the cities and minimize changes in land use of farms and gardens inside urban areas. In special cases, changes in land use of farms and gardens would be allowed only by permission of a Committee consisting of representatives of the Ministry of Agriculture, Ministry of Housing and Urban Development and Department of Environment. In these cases, 80% of the price of the land after the land use change should be paid to the government as a tax.

Amended by: Amendment of the Law on Preserving the Land Use of Farms and Gardens. (2006-11-01)";"Hoora";"";"Government of Ireland";"FAO Legal Office";"1995-06-21";"fa";"land use planning;farmland;land;urban areas;private ownership";"";"Land Policy & Legislation";"IRN;142;034";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC159500";"http://extwprlegs1.fao.org/docs/pdf/ira159500.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC025411";"Law No. 8084 amending Decree No. 1359 on land compensation.";"This Law amends Decree No. 1359 on land compensation. Amendments establish that land surface (until 10.000 square meters) must be done in 2 steps (not exceeding 5.000 square meters each). Types of land benefiting from compensation are specified in the text.

Amends: Decree No. 1359 amending Decree No. 1254 establishing compensation to former landowners. (1996-02-05)";"Gent Rakacolli";"";"";"FAO Legal Office";"1996-03-07";"sq";"compensation;land ownership";"";"Land Policy & Legislation";"ALB;150;039";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC025411";"http://extwprlegs1.fao.org/docs/pdf/alb25411.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC025410";"Decree No. 1359 amending Decree No. 1254 establishing compensation to former landowners.";"This Decree amends Decree No. 1254 establishing compensation to former landowners. It consists of 9 articles specifying the compensations for: touristic areas, agricultural, occupied and non-occupied lands. The amendments concern: the procedure for issuing compensations, the required documents, the surface and price; priorities and the case in which such compensation is allowed.

Amended by: Law No. 8084 amending Decree No. 1359 on land compensation. (1996-03-07)
Amends: Decree No. 1254 for the compensation of the ex-owners of lands. (1995-10-19)";"Gent Rakacolli";"";"";"FAO Legal Office";"1996-02-05";"sq";"compensation";"";"Land Policy & Legislation";"ALB;150;039";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC025410";"http://extwprlegs1.fao.org/docs/pdf/alb25410.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
