ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"handle:10568/96084";"An exploratory survey of water management in the Meet Yazid Canal command area of the Nile Delta. Draft final report";"";"";"Molle, Francois
Rap, Edwin
El-Agha, D. E.
Zaki, N.
El-Gamal, T.
Hassan, W.
Meleha, M.
Yassa, E.
Ismail, E.";"";"International Water Management Institute";"CGIAR";"2013-12-31";"en";"aquaculture;farming systems;water management;land use";"";"EGY";"Reports & Research";"https://hdl.handle.net/10568/96084";"";"";"All rights reserved";"";"124";"";"99388"
"handle:10568/94413";"Reducing REDD risks: affirmative policy on an uneven playing field";"";"";"Ribot, J.C
Larson, A.M.";"";"";"CGIAR";"2012-12-31";"en";"deforestation;decentralization;forestry;poverty;climate change;community forestry";"Land, Climate change & Environment;Forest Landscape Restoration;Land, Climate Change & Environment;Forest Tenure;Indigenous & Community Land Rights";"SEN;011";"Journal Articles & Books";"https://hdl.handle.net/10568/94413";"";"";"All rights reserved";"";"";"";"97707"
"handle:10568/81749";"Anilisis economico de un ensayo de fertilizacion en yuca";"";"In May 1980 the soil section of CIAT's cassava program established a fertilization trial with 3 cassava var. [Barranquena (regional), M Col 113, and CMC 921 to measure its effect on yield and establish optimum levels from an economical point of view. The trial took place in Mondomito and Agua Blanca, municipality of Santander de Quilichao, Cauca (Colombia). Twelve levels of NPK (0-0- 0; 0-100-100; 50-100-100; 100-100-100; 200-100-100; 100-0-100; 100- 50-100; 100-200-100; 100-100-0; 100-100-50; 100-100-200; 200-200- 200) were applied. Partial budgeting was used for the economic analysis. The highest income was reached with M Col 113 in the 100- 100-200 treatment and the lowest income with CMC 92 in the check treatment. Tables and diagrams with the variable costs and clear profits corresponding to each treatment are given. (CIAT)||En mayo de 1980 en la seccion de suelos del programa de yuca del CIAT se establecio un ensayo de fertilizacion con 3 var. de yuca (Barranquena (regional), M Col 113 y CMC 92) para medir su efecto en el rendimiento y establecer los niveles optimos desde el punto de vista economico. El ensayo se localizo en Mondomito y Agua Blanca del municipio de Santander de Quilichao, Cauca (Colombia). Se aplicaron 12 niveles de NPK (0-0-0; 0-100-100; 50-100-100; 100- 100-100; 200-100-100; 100-0-100; 100-50-100; 100-200-100; 100-100- 0; 100-100-50; 100-100-200; 200-200-200). Para el analisis economico se empleo el metodo del presupuesto parcial. El mayor ingreso se logro con la var. M Col 113 en el tratamiento 100-100- 200 y el menor ingreso con CMC 92 en el tratamiento testigo. Se incluyen cuadros y graficas con los costos variables y los beneficios netos correspondientes a cada tratamiento. (CIAT)";"Diaz, R.O.
Howeler, Reinhardt H.
Cadavid, L.F.";"";"United Nations Development Programme;International Center for Tropical Agriculture";"CGIAR";"1983-12-31";"es";"land use;research";"";"013;COL;005";"Journal Articles & Books";"https://hdl.handle.net/10568/81749";"";"";"All rights reserved";"";"";"";"84148"
"handle:10568/91548";"Estrategia Sectorial de la Cadena de Cacao en Guaviare, con Enfoque Agroambiental y Cero Deforestación";"";"";"Charry, Andres
Jager, Matthias
Hurtado Bermúdez, Jhon J.
Quiroga, Erica
Vásquez, Juan Manuel
Romero Sanchez, Miguel Antonio
Sierra, Leidi
Quintero, Marcela";"International Center for Tropical Agriculture";"International Center for Tropical Agriculture";"CGIAR";"2017-12-31";"es";"deforestation";"Forest Landscape Restoration;Land, Climate change & Environment;Land, Climate Change & Environment;Forest Tenure";"013;COL;005";"Journal Articles & Books";"https://hdl.handle.net/10568/91548";"";"";"All rights reserved";"";"90";"";"94691"
"handle:10568/94146";"Towards more equitable terms of cooperation: local people's contribution to commercial timber concessions";"";"";"Ravikumar, A
Andersson, K
Mwangi, E
Guariguata, M.R.
Nasi, Robert";"World Agroforestry Centre";"";"CGIAR";"2012-12-31";"en";"forest land;land management;concession (land)";"Forest Tenure";"";"Journal Articles & Books";"https://hdl.handle.net/10568/94146";"";"";"All rights reserved";"";"";"";"97440"
"handle:10568/91547";"Estrategia Sectorial de la Cadena de Cacao en Caquetá, con Enfoque Agroambiental y Cero Deforestación";"";"";"Charry, Andres
Jager, Matthias
Hurtado Bermúdez, Jhon J.
Rosas, Geovani
Orjuela, Jose Alfredo
Ramos, Pablo Fernando
Giraldo, Edilson
Romero Sanchez, Miguel Antonio
Sierra, Leidi
Quintero, Marcela";"International Center for Tropical Agriculture";"International Center for Tropical Agriculture";"CGIAR";"2017-11-30";"es";"deforestation";"Forest Landscape Restoration;Land, Climate change & Environment;Land, Climate Change & Environment;Forest Tenure";"013;COL;005";"Journal Articles & Books";"https://hdl.handle.net/10568/91547";"";"";"All rights reserved";"";"96";"";"94681"
"handle:10568/93580";"¿Pueden las salvaguardas garantizar la equidad de género?: Lecciones de la investigación sobre mujeres en la implementación temprana de REDD+";"";"";"Larson, A.M.
Dokken, T.
Duchelle, Amy E.";"";"";"CGIAR";"2014-12-31";"es";"land tenure";"";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93580";"";"";"All rights reserved";"";"";"";"96874"
"handle:10568/93581";"Can safeguards guarantee gender equity?: Lessons from research on women in early REDD+ implementation";"";"";"Larson, A.M.
Dokken, T.
Duchelle, Amy E.";"";"";"CGIAR";"2014-12-31";"en";"land tenure";"";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93581";"";"";"All rights reserved";"";"";"";"96875"
"handle:10568/93582";"Por qué la tenencia es clave para cumplir los objetivos climáticos y éticos de REDD+";"";"";"Sunderlin, W.D.";"";"";"CGIAR";"2014-12-31";"es";"land tenure";"";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93582";"";"";"All rights reserved";"";"";"";"96876"
"handle:10568/93583";"Why tenure is key to fulfilling climate and ethical goals in REDD+";"";"";"Sunderlin, W.D.";"";"";"CGIAR";"2014-12-31";"en";"land tenure";"";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93583";"";"";"All rights reserved";"";"";"";"96877"
"handle:10568/93584";"La aplicación de salvaguardas en los sistemas nacionales de distribución de beneficios de REDD+: Lecciones sobre efectividad, eficiencia y equidad";"";"";"Brockhaus, M.
Wong, G.
Luttrell, C.
Loft, L.
Pham, T.T.
Duchelle, Amy E.
Assembe-Mvondo, S.
Gregorio, M. di";"";"";"CGIAR";"2014-12-31";"es";"land tenure";"";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93584";"";"";"All rights reserved";"";"";"";"96878"
"handle:10568/93585";"Operationalizing Safeguards in National REDD+ Benefit-sharing Systems: Lessons on effectiveness, efficiency and equity";"";"";"Brockhaus, M.
Wong, G.
Luttrell, C.
Loft, L.
Pham, T.T.
Duchelle, Amy E.
Assembe-Mvondo, S.
Gregorio, M. di";"";"";"CGIAR";"2014-12-31";"en";"climate change;land tenure";"Land, Climate Change & Environment";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93585";"";"";"All rights reserved";"";"";"";"96879"
"handle:10568/93586";"Aplicación de las salvaguardas de REDD+: Desafíos y oportunidades";"";"";"Duchelle, Amy E.
Jagger, P.";"";"";"CGIAR";"2014-12-31";"es";"land tenure";"";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93586";"";"";"All rights reserved";"";"";"";"96880"
"handle:10568/93587";"Operationalizing REDD+ Safeguards: Challenges and opportunities";"";"";"Duchelle, Amy E.
Jagger, P.";"";"";"CGIAR";"2014-12-31";"en";"land tenure";"";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93587";"";"";"All rights reserved";"";"";"";"96881"
"handle:10568/93588";"Climate change impact chains in tropical coastal areas";"";"";"Pramova, E.
Chazarin, F
Locatelli, Bruno
Hoppe, M.";"";"";"CGIAR";"2013-12-31";"en";"deforestation;climate change";"Forest Landscape Restoration;Land, Climate change & Environment;Land, Climate Change & Environment;Forest Tenure";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93588";"";"";"All rights reserved";"";"";"";"96882"
"handle:10568/94790";"Enhancing the Role of the Forestry Sector in Building Climate Resilient Green Economy in Ethiopia: Strategy for scalling up effective forest management practices in Oromia National Regional State with emphasis on participatory forest management";"";"";"Tesfaye, Y.
Bekele, M.
Kebede, M.
Tefera, F.
Kassa, H.";"";"";"CGIAR";"2015-12-31";"en";"forestry;forest land;land management";"Forest Landscape Restoration;Forest Tenure";"ETH;014";"Journal Articles & Books";"https://hdl.handle.net/10568/94790";"";"";"All rights reserved";"";"";"";"98084"
"handle:10568/94791";"Enhancing the Role of the Forestry Sector in Building Climate Resilient Green Economy in Ethiopia: Strategy for scaling up Effective Forest Management Practices";"";"";"Kassa, H.
Seyoum, Y.
Tolera, M.
Tadesse, W.
Tesfaye, Y.
Asfaw, Z.";"";"";"CGIAR";"2015-12-31";"en";"forest land;land management";"Forest Tenure";"ETH;014";"Journal Articles & Books";"https://hdl.handle.net/10568/94791";"";"";"All rights reserved";"";"";"";"98085"
"handle:10568/93744";"Optimal condition for torrefaction of eucalyptus by response surface methodology";"";"";"Kim, Y.-H
Na, B.-I
Lee, S.-M
Lee, H.-W
Lee, J.-W.";"";"";"CGIAR";"2013-12-31";"ko";"forest land;land management";"Forest Tenure";"";"Journal Articles & Books";"https://hdl.handle.net/10568/93744";"";"";"All rights reserved";"";"";"";"97038"
"handle:10568/92343";"Sustainable management of water, land and ecosystems for resilient communities";"";"";"CGIAR Research Program on Water, Land and Ecosystems";"CGIAR";"International Water Management Institute;CGIAR";"CGIAR";"2018-12-31";"en";"land management";"";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/92343";"";"";"All rights reserved";"";"22";"";"95606"
"handle:10568/91541";"Effects of land use on catchment runoff and soil loss in the sub-humid Ethiopian highlands";"";"Land use and management affects runoff and soil loss from a catchment. The present study investigated the effects of land use on runoff and suspended sediment concentration and yield in the northwestern Ethiopia. We selected two small catchments: cultivated land and grassland dominated catchments within the 95 ha Debre Mawi catchment. Hydrometric and sediment concentration data were collected for five years (i.e., 2010–2014). Significant (p < 0.05) differences in daily, monthly and annual runoff, as well as suspended sediment concentrations were observed between cultivated land and grassland dominated catchments. The greater runoff, suspended sediment concentration and yield in the cultivated catchment could be attributed to repeated tillage and low soil organic matter. Repeated tillage in the cultivated land lead to soil disturbance and the low organic matter lead to aggregate instability, both of which consequently increase the detachment of soil particles and transport by generated runoff. Our results support that land management practices that involve lower soil disturbance and increase ground cover on degraded highland areas such as the Ethiopian highlands could help reduce runoff and soil loss.";"Dagnew, D. C.
Guzman, C. D.
Akal, Adugnaw T.
Tebebu, T. Y.
Zegeye, Assefa D.
Mekuria, Wolde M.
Tilahun, Seifu A.
Steenhuis, Tammo S";"";"";"CGIAR";"2017-12-31";"en";"land use;land management";"";"ETH";"Journal Articles & Books";"https://hdl.handle.net/10568/91541";"";"";"All rights reserved";"";"";"";"94683"
"handle:10568/92345";"Operationalizing payments for ecosystem services for pastoralists in rangeland settings";"";"Payments for ecosystem services (PES) schemes are gaining popularity as an environmental and development policy tool. Spurred by environmental motives, different financial and non-financial incentive schemes are designed to create positive social and environmental impact. Although the experience of PES implementation is relatively significant in the agricultural, forestry and to a certain degree marine sector, the application of PES for pastoralists in rangeland settings is limited. Furthermore, there is very little focus in the existing literature on the challenges of operationalizing PES for pastoralists. This study aims to jump from the theory of PES implementation to practice by examining the trade-offs, barriers and opportunities that can be expected when operationalizing PES schemes for pastoralists in rangeland settings. The study follows a framework that encompasses the complexities of pastoral systems—the political, legal, institutional, social, environmental and financial aspects that determine PES scheme design—and allows a critical examination of these factors. While PES schemes may offer an opportunity to bridge pastoral livelihood systems with sustainable rangeland ecosystem service provision, the variability of its impact as an effective tool calls for scrupulous context-specific assessments. An outcome of this study has been a preliminary scoping protocol, designed to guide practitioners to comprehensively unearth and evaluate the risks and opportunities of operationalizing PES schemes in different pastoral contexts. This study is particularly interesting for practitioners as it views PES implementation from a practical angle and offers resources, case-study examples, tools and complementary solutions to help overcome some of the PES implementation challenges.";"Pappagallo, L.";"";"International Livestock Research Institute";"CGIAR";"2018-04-15";"en";"pastoral lands;rangelands;pastoralists";"Rangelands, Drylands & Pastoralism;Land Stakeholders & Institutions";"";"Reports & Research";"https://hdl.handle.net/10568/92345";"";"";"All rights reserved";"";"";"";"95608"
"handle:10568/93749";"CIFOR Proposal Assessment Tool on Gender for Managers or Reviewers";"";"";"Center for International Forestry Research";"Center for International Forestry Research";"";"CGIAR";"2013-12-31";"en";"forestry;research;land tenure";"Forest Tenure";"";"Policy Papers & Briefs";"https://hdl.handle.net/10568/93749";"";"";"All rights reserved";"";"";"";"97043"
"handle:10568/93968";"When is a forest a forest? Forest concepts and definitions in the era of forest and landscape restoration";"";"";"Chazdon, R.L.
Brancalion, Pedro H.S.
Laestadius, L.
Bennett-Curry, A.
Buckingham, K.
Kumar, C.
Moll-Rocek, J.
Guimarães Vieira, I.C.
Wilson, S.J.";"";"";"CGIAR";"2016-12-31";"en";"deforestation;environment;forestry;land improvement";"Land, Climate change & Environment;Land, Climate Change & Environment;Forest Landscape Restoration;Forest Tenure";"";"Journal Articles & Books";"https://hdl.handle.net/10568/93968";"";"";"All rights reserved";"";"";"";"97262"
"handle:10568/93965";"Drivers of Illegal and Destructive Forest Use";"";"";"Pokorny, B.
Pacheco, P.
Cerutti, P.O.
van Solinge, T.B.
Kissinger, G.
Tacconi, L.";"";"";"CGIAR";"2016-12-31";"en";"deforestation";"Forest Landscape Restoration;Land, Climate change & Environment;Land, Climate Change & Environment;Forest Tenure";"";"Journal Articles & Books";"https://hdl.handle.net/10568/93965";"";"";"All rights reserved";"";"";"";"97259"
"handle:10568/93962";"Conserving biodiversity and improving human livelihoods through interaction between public regulation and forest management certification";"";"";"Savilaakso, S.
Cerutti, P.O.
Montoya Zumaeta, J.G.
Ruslandi";"";"";"CGIAR";"2016-12-31";"en";"forest land;land management";"Forest Tenure";"";"Journal Articles & Books";"https://hdl.handle.net/10568/93962";"";"";"All rights reserved";"";"";"";"97256"
"handle:10568/93963";"Conclusions";"";"";"Kleinschmit, D.
Mansourian, S.
Wildburger, C.
van Solinge, T.B.
Cashore, B.
Cerutti, P.O.
Jianbang, G.
Leipold, S.
Pacheco, P.
Pokorny, B.
Purret, A.
Sotirov, M.
Tacconi, L.";"";"";"CGIAR";"2016-12-31";"en";"deforestation";"Forest Landscape Restoration;Land, Climate change & Environment;Land, Climate Change & Environment;Forest Tenure";"";"Journal Articles & Books";"https://hdl.handle.net/10568/93963";"";"";"All rights reserved";"";"";"";"97257"
"handle:10568/93960";"La gestion et la conservation des ressources en PFNL";"";"";"Sunderland, T.C.H.
Ndoye, O.";"";"";"CGIAR";"2016-12-31";"fr";"deforestation";"Forest Landscape Restoration;Land, Climate change & Environment;Land, Climate Change & Environment;Forest Tenure";"017";"Journal Articles & Books";"https://hdl.handle.net/10568/93960";"";"";"All rights reserved";"";"";"";"97254"
"handle:10568/98834";"Long-term spatial-temporal trends and variability of rainfall over Eastern and Southern Africa";"";"";"Muthoni, Francis K.
Odongo, Vincent O.
Ochieng, Justus
Mugalavai, Edward M.
Mourice, Sixbert K.
Hoesche-Zeledon, Irmgard
Mwila, Mulundu
Bekunda, Mateete A.";"International Institute of Tropical Agriculture;Masinde Muliro University of Science and Technology;Zambia Agriculture Research Institute;Wageningen University & Research;Egerton University;Sokoine University of Agriculture";"";"CGIAR";"2018-12-31";"en";"farming systems;water management;climate change";"Land, Climate Change & Environment";"018;002;014";"Journal Articles & Books";"https://hdl.handle.net/10568/98834";"";"";"Creative Commons Attribution";"CC-BY-4.0";"";"";"102215"
"handle:10568/83080";"The role of mobile technologies in promoting sustainable delivery of livestock insurance in the East African Drylands: Toward sustainable Index-Based Livestock Insurance (IBLI) for pastoralists";"";"";"Mude, Andrew G.";"International Livestock Research Institute";"International Livestock Research Institute";"CGIAR";"2017-08-07";"en";"pastoral lands;rangelands;pastoralists";"Rangelands, Drylands & Pastoralism;Land Stakeholders & Institutions";"002;014";"Conference Papers & Reports";"https://hdl.handle.net/10568/83080";"";"";"All rights reserved";"";"";"";"85530"
"handle:10568/94906";"Non-timber forest products income from forest landscapes of Cameroon, Ghana and Nigeria: an incidental or integral contribution to sustaining rural livelihoods?";"";"";"Malleson, R
Asaha, S
Egot, M
Kshatriya, M
Marshall, A. R
Obeng-Okrah, K
Sunderland, T.C.H.";"";"";"CGIAR";"2014-12-31";"en";"land use;food security";"Land & Food Security";"NGA;011;017;CMR;GHA";"Journal Articles & Books";"https://hdl.handle.net/10568/94906";"";"";"All rights reserved";"";"";"";"98200"
"handle:10568/94901";"Entandrophragma cylindricum (Sprague) Sprague (Meliaceae), une espèce ligneuse concurrentielle en Afrique centrale (synthèse bibliographique)";"";"";"Tabi Eckebil, P.P.
Verheggen, F.
Doucet, J.L.
Malaisse, F.
Daïnou, K.
Cerutti, P.O.
Vermeulen, C.";"";"";"CGIAR";"2017-12-31";"fr";"forest land;land management";"Forest Tenure";"017";"Journal Articles & Books";"https://hdl.handle.net/10568/94901";"";"";"All rights reserved";"";"";"";"98195"
"handle:10947/2823";"WLE - Concept Note for Discussion with Donors and Partners - June 2013 (Discussion Document)";"";"";"CGIAR Research Program on Water, Land and Ecosystems";"CGIAR";"";"CGIAR";"2013-06-15";"en";"land";"";"";"Promotional & Institutional Materials";"https://hdl.handle.net/10947/2823";"";"";"All rights reserved";"";"";"";"87666"
"handle:10947/2826";"Dryland Systems - Concept Note for Discussion with Donors and Partners - June 2013 (Discussion Document)";"";"";"CGIAR Research Program on Dryland Systems";"CGIAR";"CGIAR";"CGIAR";"2013-06-15";"en";"land;rangelands";"Rangelands, Drylands & Pastoralism";"";"Promotional & Institutional Materials";"https://hdl.handle.net/10947/2826";"";"";"All rights reserved";"";"";"";"87651"
"handle:10568/21021";"Analysis of China’s overseas investment policies";"";"In recent years, in line with China’s Going Out strategy announced in 2000, China’s overseas investment activities have increased greatly and at increasing rates. By the end of 2009, the total value of China’s outward foreign direct investment had reached US$5.6 billion. Policies have played strong supporting roles in bringing about this trend by facilitating and encouraging Chinese companies to make overseas investments. This working paper summarises these policies based on an analysis of policy changes over time and identifies the main drivers of these changes. It also highlights some key research questions of relevance to deepening understanding of the impacts of Chinese trade and investment in Africa. The project ‘Chinese trade and investment in Africa: Assessing and governing trade-offs to national economies, local livelihoods and forest ecosystems’ project, launched in March 2010, aims to advance understanding of the social, economic and environmental impacts of Chinese investment in commodities or sectors affecting forests and livelihoods in Africa (e.g. timber, mining, agriculture), and to strengthen the capacity of decision-makers in government, civil society and the private sector to enact reforms to maximise social and economic benefits while minimising adverse effects.";"Wenbin, H.
Wikes, A.";"";"Center for International Forestry Research";"CGIAR";"2011-12-31";"en";"forestry";"Forest Tenure";"CHN";"Journal Articles & Books";"https://hdl.handle.net/10568/21021";"";"";"All rights reserved";"";"";"";"21848"
"handle:10568/89567";"Urban Sprawl and Adverse Impacts on Agricultural Land: A Case Study on Hyderabad, India";"";"Many Indian capitals are rapidly becoming megacities due to industrialization and rural–urban emigration. Land use within city boundaries has changed dynamically, accommodating development while replacing traditional land-use patterns. Using Landsat-8 and IRS-P6 data, this study investigated land-use changes in urban and peri-urban Hyderabad and their influence on land-use and land-cover. Advanced methods, such as spectral matching techniques with ground information were deployed in the analysis. From 2005 to 2016, the wastewater-irrigated area adjacent to the Musi river increased from 15,553 to 20,573 hectares, with concurrent expansion of the city boundaries from 38,863 to 80,111 hectares. Opportunistic shifts in land-use, especially related to wastewater-irrigated agriculture, emerged in response to growing demand for fresh vegetables and urban livestock feed, and to easy access to markets due to the city’s expansion. Validation performed on the land-use maps developed revealed 80–85% accuracy.";"Gumma, Murali K.
Irshad, M.
Nedumaran, S.
Whitbread, Anthony M.
Lagerkvist, C. J.";"";"";"CGIAR";"2017-12-31";"en";"land management";"";"IND;034";"Journal Articles & Books";"https://hdl.handle.net/10568/89567";"";"";"All rights reserved";"";"16";"";"92418"
"handle:10568/89495";"Smallholder irrigation schemes in the Limpopo Province, South Africa";"";"A survey of 76 public smallholder irrigation schemes in the Limpopo Province was jointly conducted by the International Water Management Institute (IWMI), Department of Agriculture, Forestry and Fisheries (DAFF), South Africa, and the Limpopo Department of Agriculture and Rural Development (LDARD), as part of the ‘Revitalization of Smallholder Irrigation in South Africa’ project. About one-third of those schemes was fully utilized; one-third partially utilized; and one-third not utilized in the winter of 2015; however, no single socioeconomic, physical, agronomic and marketing variable could explain these differences in utilization. Sale, mostly for informal markets, appeared the most important goal. Dilapidated infrastructure was the most important constraint cited by the farmers. The study recommends ways to overcome the build-neglect-rebuild syndrome, and to learn lessons from informal irrigation, which covers an area three to four times as large as public irrigation schemes in the province.";"Koppen, Barbara C.M. van
Nhamo, Luxon
Xueliang Cai
Gabriel, M. J.
Sekgala, M .
Shikwambana, S.
Tshikolomo, K.
Nevhutanda, S.
Matlala, B.
Manyama, D.";"";"";"CGIAR";"2017-12-31";"en";"farmland;farmers;natural resources management;water management;land tenure;poverty;land ownership";"";"ZAF";"Reports & Research";"https://hdl.handle.net/10568/89495";"";"";"All rights reserved";"";"36";"";"92435"
"handle:10568/89496";"Adapting aquifer storage and recovery technology to the flood-prone areas of northern Ghana for dry-season irrigation";"";"";"Owusu, Seth
Cofie, Olufunke O.
Osei-Owusu, P. K.
Awotwe-Pratt, V.
Mul, Marloes L.";"";"";"CGIAR";"2017-12-31";"en";"land use;farmland";"";"GHA";"Reports & Research";"https://hdl.handle.net/10568/89496";"";"";"All rights reserved";"";"35";"";"92437"
"handle:10568/91068";"Evaluation des Productivites des Races Bovines Maure et Peul a la Station du Sahel, Niono, Mali";"";"";"Centre International pour l'Elevage en Afrique";"International Livestock Research Institute";"International Livestock Research Institute";"CGIAR";"1978-12-31";"fr";"rangelands";"Rangelands, Drylands & Pastoralism";"002;MLI;011";"Journal Articles & Books";"https://hdl.handle.net/10568/91068";"";"";"All rights reserved";"";"";"";"94205"
"handle:10568/91063";"International Livestock Centre for Africa's Rangeland Research Program in the Arid and Semi-Arid Zones: Review and Recommendations";"";"";"International Livestock Centre for Africa";"International Livestock Research Institute";"International Livestock Research Institute";"CGIAR";"1991-12-31";"en";"rangelands;research";"Rangelands, Drylands & Pastoralism";"";"Reports & Research";"https://hdl.handle.net/10568/91063";"";"";"All rights reserved";"";"";"";"94200"
"handle:10568/94839";"Institutions and access to woodfuel commerce in the Democratic Republic of Congo";"";"";"Schure, J.
Ingram, V.
Arts, B.
Levang, P.
Mvula-Mampasi, E.";"";"";"CGIAR";"2015-12-31";"en";"forest land;land management";"Forest Tenure";"COD;017";"Journal Articles & Books";"https://hdl.handle.net/10568/94839";"";"";"All rights reserved";"";"";"";"98133"
"handle:10568/94838";"Agriculture and deforestation in the Democratic Republic of the Congo: A synthesis of the current state of knowledge";"";"";"Ickowitz, A.
Slayback, D.
Asanzi, P.
Nasi, Robert";"";"";"CGIAR";"2015-12-31";"en";"deforestation;forest land;land management;agriculture";"Forest Landscape Restoration;Land, Climate change & Environment;Land, Climate Change & Environment;Forest Tenure";"COD;017";"Reports & Research";"https://hdl.handle.net/10568/94838";"";"";"All rights reserved";"";"";"";"98132"
"handle:10947/4165";"Annual report 2014: CGIAR Research Program on Policies, Institutions and Markets";"";"";"CGIAR Research Program on Policies, Institutions, and Markets";"CGIAR";"";"CGIAR";"2016-02-16";"en";"property rights";"";"";"Reports & Research";"https://hdl.handle.net/10947/4165";"";"";"All rights reserved";"";"";"";"87388"
"handle:10568/99054";"Ancillary vegetation measurements at ICOS ecosystem stations";"";"";"Gielen, B.
Acosta, M.
Altimir, N.
Buchmann, N.
Cescatti, A.
Ceschia, E.
Fleck, S.
Hörtnagl, L.
Klumpp, K.
Kolari, P.
Lohila, A.
Loustau, D.
Marańon-Jimenez, S.
Manise, T.
Matteucci, G.
Merbold, Lutz";"International Livestock Research Institute";"";"CGIAR";"2018-12-14";"en";"climate change;water management";"Land, Climate Change & Environment";"";"Journal Articles & Books";"https://hdl.handle.net/10568/99054";"";"";"Creative Commons Attribution-NonCommercial-NoDerivs";"CC-BY-NC-ND";"";"";"102576"
"handle:10568/99055";"Towards long-term standardised carbon and greenhouse gas observations for monitoring Europe´s terrestrial ecosystems: A review";"";"";"Franz, D.
Acosta, M.
Merbold, Lutz";"International Livestock Research Institute";"";"CGIAR";"2018-12-14";"en";"climate change;water management";"Land, Climate Change & Environment";"150";"Journal Articles & Books";"https://hdl.handle.net/10568/99055";"";"";"Creative Commons Attribution-NonCommercial-NoDerivs";"CC-BY-NC-ND";"";"";"102577"
"handle:10568/99057";"Radiation measurements at ICOS ecosystem stations";"";"";"Carrara, A.
Kolari, P.
de Beeck, M.
Arriga, N.
Berveiller, D.
Dengel, S.
Ibrom, A.
Merbold, Lutz
Rebmann, C.
Sabbatini, S.
Serrano-Ortíz, P.
Biraud, S.C.";"International Livestock Research Institute";"";"CGIAR";"2018-12-14";"en";"climate change;water management";"Land, Climate Change & Environment";"";"Journal Articles & Books";"https://hdl.handle.net/10568/99057";"";"";"Creative Commons Attribution-NonCommercial-NoDerivs";"CC-BY-NC-ND";"";"";"102590"
"handle:10568/99058";"Soil sampling and preparation for monitoring soil carbon";"";"";"Arrouays, D.
Saby, N.A.
Boukir, H.
Jolivet, C.
Ratié, C.
Schrumpf, M.
Merbold, Lutz
Gielen, B.
Gogo, S.
Delpierre, N.
Vincent, G.
Klumpp, K.
Loustau, D.";"International Livestock Research Institute";"";"CGIAR";"2018-12-14";"en";"climate change;water management";"Land, Climate Change & Environment";"";"Journal Articles & Books";"https://hdl.handle.net/10568/99058";"";"";"Creative Commons Attribution-NonCommercial-NoDerivs";"CC-BY-NC-ND";"";"";"102593"
"handle:10568/99507";"Kenya: Bungoma country policy brief on land degradation";"";"This policy brief aims to give an overview of land degradation hotspots in Bungoma County and the policy options for land restoration. In this assessment, land degradation is referred to as the persistent loss of ecosystem function and productivity caused by disturbances from which the land cannot recover without human intervention (unaided). Hotspots are defined as places that experience high land degradation and if left unattended, will negatively affect both human wellbeing and the environment. The spatial location of hotspots was identified through a methodology combining modeling, participatory stakeholder consultations and field validation. Understanding the spatial locations helps identify hotspot areas and target them as priority intervention sites with relevant management options. This county policy brief is complemented by detailed National comprehensive assessment report which can be accessed at this link: https://cgspace.cgiar.org/handle/10568/97165";"Kizito, Fred
Tamene, Lulseged
Koech, Nicholas
Pondi, Brian
Nganga, Kennedy";"International Center for Tropical Agriculture";"International Center for Tropical Agriculture;TMG-ThinkTank for Sustainability";"CGIAR";"2018-12-31";"en";"land degradation";"Land, Climate change & Environment;Land, Climate Change & Environment";"KEN;014;002";"Policy Papers & Briefs";"https://hdl.handle.net/10568/99507";"";"";"Creative Commons Attribution";"CC-BY-4.0";"3";"";"103256"
