"ID";"Title";"Subtitle";"Abstract/Description";"Authors";"Corporate authors";"Publishers";"Data provider";"Publication date";"Languages";"Related concepts";"Themes";"Geographical focus";"Resource types";"Link to the original website";"Link to the publication";"Thumbnail";"License";"Copyright details";"Pages";"Potential List";"Internal ID"
"equatorinitiative:2977";"Equator Initiative Case Studies. Tanzania, United Republic of. Hifadhi Ardhi Shinyanga (HASHI, Shinyanga Soil Conservation Programme) (Swahili)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"sw";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"TZA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1365000781.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Shinyanga-Soil-Conservation-650x415.png";"ARR";;;;"2977"
"equatorinitiative:2827";"Equator Initiative Case Studies. Zimbabwe. Chibememe Earth Healing Association (CHIEHA) (ChiShona)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2012-12-31";"sn";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"ZWE";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1374001884_ChiShona.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Chibememe-Earth-Healing-Associaion-CHIEHA-650x415.png";"ARR";;;;"2827"
"equatorinitiative:3237";"Equator Initiative Case Studies. Namibia. Torra Conservancy (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"NAM";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348261012.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Torra-Conservancy-650x415.png";"ARR";;;;"3237"
"equatorinitiative:3035";"Equator Initiative Case Studies. Viet Nam. Làng tre Phú An (Bamboo Village of Phu An)Association) (Vietnamese)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2010-12-31";"vi";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"VNM";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1361384168.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Bamboo-Village-of-Phu-An-650x415.png";"ARR";;;;"3035"
"equatorinitiative:3108";"Equator Initiative Case Studies. Comoros. Parc Marin de Mohéli (Mohéli Marine Park) (French)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"fr";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"COM";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348163266.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Moheli-Marine-Park-650x415.png";"ARR";;;;"3108"
"equatorinitiative:2666";"Equator Initiative Case Studies. Guatemala. Asociación Bio-Itzá (Bio-Itzá Association) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2006-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"GTM";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348150252_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Bio-Itza-Association-1-650x415.png";"ARR";;;;"2666"
"equatorinitiative:2740";"Equator Initiative Case Studies. Madagascar. Association Adidy Maitso (Adidy Maitso Association) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2010-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"MDG";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348150455_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Adidy-Maitso-Association-650x415.png";"ARR";;;;"2740"
"equatorinitiative:3050";"Equator Initiative Case Studies. Fiji. Matabose E Qarava Na Veika Vakai- Qoliqoli E Viti (Fiji Locally-Managed Marine Area Network)Association) (Fijian)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"fj";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"FJI";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1373476797.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Fiji-Locally-Managed-Marine-Area-Network-650x415.png";"ARR";;;;"3050"
"equatorinitiative:2810";"Equator Initiative Case Studies. Brazil. Centre for Biodiversity Protection and Sustainable Use of Natural Resources (Poloprobio) (Portuguese)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"pt";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"BRA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1363900242_PT.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Poloprobio-Portuguese-650x415.png";"ARR";;;;"2810"
"equatorinitiative:2808";"Equator Initiative Case Studies. Brazil. Centre for Biodiversity Protection and Sustainable Use of Natural Resources (Poloprobio) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"BRA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348164031_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Poloprobio-Portuguese-650x415.png";"ARR";;;;"2808"
"equatorinitiative:3257";"Equator Initiative Case Studies. Philippines. Trowel Development Foundation (Tagalog)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"tl";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"PHL";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348261106.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Trowel-618x415.png";"ARR";;;;"3257"
"equatorinitiative:2658";"Equator Initiative Case Studies. Solomon Islands. Arnavon Community Marine Conservation Area Management Committee (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"SLB";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348068029-EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Arnavon-Community-Marine-Management-650x415.png";"ARR";;;;"2658"
"equatorinitiative:3419";"Equator Initiative Case Studies. Palestinian Territories. Union of Agricultural Work Committees (UAWC) (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2014-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"PSE";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_3_1471988073.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/UAWC-Palestine-650x415.png";"ARR";;;;"3419"
"equatorinitiative:3175";"Equator Initiative Case Studies. Sri Lanka. Rush and Reed Conservation and Diversification Program (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"LKA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348164807.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Rush-and-Reed-Conservation-and-Diversification-Program-650x415.png";"ARR";;;;"3175"
"equatorinitiative:2876";"Equator Initiative Case Studies. Bolivia. Consejo Regional Tsimané Mosetene (CRTM, Tsimané Mosetene Regional Council of Pilón Lajas) (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2010-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"BOL";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1361401648.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Tsimane-Mosetene-Regional-Council-650x415.png";"ARR";;;;"2876"
"equatorinitiative:2769";"Equator Initiative Case Studies. Mexico. Café la Selva (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"MEX";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1361825164_SP.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Cafe-la-Selva-650x415.png";"ARR";;;;"2769"
"equatorinitiative:2735";"Equator Initiative Case Studies. Nigeria. Nguzobe Ndi-Oji-Obere (Smallholders Foundation)Association) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2010-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"NGA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348165708.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/The-Smallholders-Foundation-650x415.png";"ARR";;;;"2735"
"equatorinitiative:2915";"Equator Initiative Case Studies. Viet Nam. Dự án bảo tồn đồng cỏ bàng Phú Mỹ (Phu My Lepironia Wetland Conservation Project) (Vietnamese)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2006-12-31";"vi";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"VNM";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1361384336.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Phu-My-Lepironia-Wetland-Conservation-Project-650x415.png";"ARR";;;;"2915"
"equatorinitiative:3136";"Equator Initiative Case Studies. Colombia. Proyecto Nasa (Nasa Project) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"COL";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348164116.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Nasa-Project-650x415.png";"ARR";;;;"3136"
"equatorinitiative:2736";"Equator Initiative Case Studies. Brazil. Associação Vida Verde da Amazônia (AVIVE, GrEco-enterprise Life Association of Amazonia) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"BRA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348160963_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Green-Life-Association-of-Amazonia-AVIVE-616x415.png";"ARR";;;;"2736"
"equatorinitiative:2604";"Equator Initiative Case Studies. Philippines. Asociación de Mujeres Ixpiyakok (ADEMI, Ixpiyakok Women\'s Association) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"PHL";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348161612_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Kalinga-Mission-for-Indigenous-650x415.png";"ARR";;;;"2604"
"equatorinitiative:2895";"Equator Initiative Case Studies. Costa Rica. Coope Tárcoles (Spanish)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2006-12-31";"es";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"CRI";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1360169319.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Coopetarcoles-650x415.png";"ARR";;;;"2895"
"equatorinitiative:2944";"Equator Initiative Case Studies. Madagascar. Fikambanan’ny Terak’i Manambolo (FITEMA, Association of Manambolo Natives) (French)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"fr";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"MDG";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1370555378.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Association-of-Manambolo-Natives-FITEMA-650x415.png";"ARR";;;;"2944"
"equatorinitiative:2926";"Equator Initiative Case Studies. Philippines. Farmers’ Association for Rural Upliftment (FARU) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2010-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"PHL";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348153415.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Farmers-Association-for-Rural-Upliftment-650x415.png";"ARR";;;;"2926"
"equatorinitiative:3208";"Equator Initiative Case Studies. Tanzania, United Republic of. Timu ya Rasilimali ya Jamii ya Ujamaa (Ujamaa Community Resource Team) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2008-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"TZA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348261312.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Ujamaa-618x415.png";"ARR";;;;"3208"
"equatorinitiative:2958";"Equator Initiative Case Studies. Mexico. Fundación San Crisanto (San Crisanto Foundation) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2010-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"MEX";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348160793.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/San-Crisanto-Foundation-650x415.png";"ARR";;;;"2958"
"equatorinitiative:2981";"Equator Initiative Case Studies. Guatemala. Hifadhi ya Asili ya Amani (Amani Nature Reserve) (Swahili)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2006-12-31";"sw";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"GTM";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1365000751.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Amani-Nature-Reserve-650x415.png";"ARR";;;;"2981"
"equatorinitiative:3178";"Equator Initiative Case Studies. Sri Lanka. Rush and Reed Conservation and Diversification Program (Tamil)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"ta";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"LKA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1_1370965891.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Rush-and-Reed-Conservation-and-Diversification-Program-650x415.png";"ARR";;;;"3178"
"equatorinitiative:2889";"Equator Initiative Case Studies. Colombia. Asociación de Mujeres Ixpiyakok (ADEMI, Ixpiyakok Women\'s Association) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2002-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"COL";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348161473.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/Inter-Institutional-Consortium-for-Sustainable-Agriculture-CIPASLA-617x415.png";"ARR";;;;"2889"
"equatorinitiative:3128";"Equator Initiative Case Studies. Thailand. Pred Nai Mangrove Conservation and Development Group (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2004-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"THA";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348164059.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Pred-Nai-Mangrove-Conservation-and-Development-Group-650x415.png";"ARR";;;;"3128"
"equatorinitiative:2823";"Equator Initiative Case Studies. Zimbabwe. Chibememe Earth Healing Association (CHIEHA) (English)";"Local sustainable development solutions for people, nature, and resilient communities";"Local and indigenous communities across the world are advancing innovative sustainable development solutions that work for people and for nature. Few publications or case studies tell the full story of how such initiatives evolve, the breadth of their impacts, or how they change over time. Fewer still have undertaken to tell these stories with community practitioners themselves guiding the narrative. The Equator Initiative aims to fill that gap.";;"Equator Initiative";"United Nations Development Programme";"Equator Initiative";"2012-12-31";"en";"land rights;land tenure;tenure security";"Indigenous & Community Land Rights";"ZWE";"Reports & Research";"https://www.equatorinitiative.org/knowledge-center/e-library/case-studies/";"https://www.equatorinitiative.org/wp-content/uploads/2017/05/case_1348151517_EN.pdf";"https://www.equatorinitiative.org/wp-content/uploads/2017/06/Chibememe-Earth-Healing-Associaion-CHIEHA-650x415.png";"ARR";;;;"2823"
