ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
10.3390/land7010001;Land Use as a Motivation for Railway Trespassing: Experience from the Czech Republic;;"Railway trespassing is a very risky but common behaviour, resulting in about 200 casualties annually in the Czech Republic. This study describes the formation of 27 selected risk localities with frequent occurrence of trespassing in the regions of southern, central and northern Moravia. To be able to describe the process, an evaluation of the development of land use was conducted within a wide spatial context of each spot. The evaluation was focused on functional use of built-up areas (collective and individual housing, industrial areas, shopping and services, recreational areas, etc.). In the sample of investigated localities were places of two kinds: (1) localities where the railway intersected existing settlement structures, and relationships and links within the area were radically disturbed and severed. A lack of legal possibilities for crossing restricts the movement of inhabitants at these localities; (2) localities where the railway originally passed through open landscape and was later surrounded by built-up areas with various land-use functions. Here, trespassing is the consequence of gaps in the urban-planning process, wherein the needs of pedestrians and cyclists were not sufficiently considered. The analysis of the development of land use since 1836 showed how the motivations of trespassing were gradually intensified with more and more complex structures of functional division of areas. The percentage of built-up areas increased in all monitored localities overall from 6.28% during 1836–1852 to 52.15% during 2014–2015.";"Skládaná, Pavlína
Havlí?ek, Marek
Dostál, Ivo
Skládaný, Pavel
Tu?ka, Pavel
Per?tka, Jan";;Land Journal;Land Journal;31/03/2018;en;land use;;Land Use, Management & Investment;CZE;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/1/;http://www.mdpi.com/2073-445X/7/1/1/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010021;Urban Land Cover Change in Ecologically Fragile Environments: The Case of the Galapagos Islands;;The Galapagos Islands are a unique sanctuary for wildlife and have gone through a fluctuating process of urbanization in the three main inhabited islands. Despite being colonized since the 1800s, it is during the last 25 years that a dramatic increase in population has been observed. Analyzing impervious surface change over this period in an ecologically fragile environment is a challenging task, thus two methods that have been widely employed in studying urban environments were compared in this study: sub-pixel using spectral mixture analyses (SMA) and object-based classification. The SMA linear model, applied over moderate spatial resolution imagery, does not produce accurate results for urban composition mapping showing significant spectral confusion between classes. Instead, the object-based classification using spectral indices proved to be more effective for detecting impervious surfaces over heterogeneous urban environments in inhabited islands. The accuracy assessment showed a correlation between estimated and true impervious surface abundance fraction higher than first expected (R2 = 67.7%) for the object-based classification, considering the limitations of pixel size (Landsat imagery) in small heterogeneous urban landscapes. Hence, this methodology was applied to all three urban centers for further analysis. Through this assessment, the average annual growth rate in urban areas was calculated as 3.3% from 1992 to 2017. The foreseen applications and local implications for land planning and management are especially important for the Galapagos Islands. There is a need for planning systems and processes that involve all stakeholders, in order to support pre-existing conservation initiatives and sustainable development policies.;"Benítez, L. Fátima
Mena, F. Carlos
Zurita-Arthos, Leo";;Land Journal;Land Journal;31/03/2018;en;"urbanization; land cover; urban areas; environment; research";"Urban Tenure; Land, Climate change & Environment";Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/21/;http://www.mdpi.com/2073-445X/7/1/21/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010020;Investigation of Collapsed Building Incidents on Soft Marine Deposit: Both from Social and Technical Perspectives;;A collapsed incident occurred on 10 October 2016 in Wenzhou City, China, which resulted in 22 casualties and 6 injuries. Most of victims were migrant laborers (rural dwellers who move to urban for a temporary work), who rented apartments in these residential buildings, which were originally constructed by local rural residents. This case report investigates the collapsed incident as well as other similar previous incidents. From the perspectives of both social and technical aspects, this report analyzed the Chinese rural land use policy with relevant technical factors. These incidents reveal social problems of the existing dual structure land-use policy in China. Chinese dual structure land-use policy caused deficiencies in the supervision of the construction market in rural area so that the following technical factors were not well supervised by the various quality control departments: (1) poorly quality of residential buildings, (2) unauthorized rooftop additions, and (3) differential settlement caused by the uneven distribution of underlying Wenzhou clay under creep conditions. Mandatory regulation by the government for any construction in China, particularly for the construction of self-constructed house building sites in rural areas, was recommended to minimize the resettlement issue of migrant workers.;"Lyu, Hai-Min
Cheng, Wen-Chieh
Shen, S. Jack
Arulrajah, Arul";;Land Journal;Land Journal;31/03/2018;en;research;;Land Use, Management & Investment;CHN;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/20/;http://www.mdpi.com/2073-445X/7/1/20/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010023;Compensation for Expropriated Community Farmland in Nigeria: An In-Depth Analysis of the Laws and Practices Related to Land Expropriation for the Lekki Free Trade Zone in Lagos;;In Nigeria, the recurring impoverishment and other negative socioeconomic impacts endured by landholders affected by expropriation are well-documented and call into question the Land Use Act’s (LUA) effectiveness in protecting local land rights. The World Bank’s Land Governance Assessment Framework found that, in Nigeria, “a large number of acquisitions occurs without prompt and adequate compensation, thus leaving those losing land worse off, with no mechanism for independent appeal even though the land is often not utilized for a public purpose”. Such negative outcomes may be due to a number of factors, including corruption, limited capacity, and insufficient financing as well as Nigeria’s weak legal framework. According to a recent study of compensation procedures established in national laws of 50 countries, Nigeria’s compensation procedure lags behind many of the countries assessed because the LUA mostly fails to adopt international standards on the valuation of compensation. This article examines Nigerian expropriation and compensation procedures in more detail by combining both an in-depth legal analysis of Nigeria’s expropriation laws as well as survey and qualitative research that indicates, to some extent, how expropriation laws function in practice in Nigeria. Based on our legal assessment, surveys, and interviews with both government and private sector officials involved in the LFTZ, we found that the Nigerian government failed to comply with international standards on expropriation and compensation, both in terms of its laws and its practices in the LFTZ case. This article expands our conference paper written for the UN Economic Commission of Africa Conference on Land Policy in Africa, which took place in Addis Ababa, Ethiopia in November of 2017. Under Nigeria’s LUA, affected landholders are not granted the right to participate in expropriation and compensation decision-making or otherwise be consulted on matters affecting their land and livelihoods. In 2004, the LUA enabled the Lagos State government to set aside 16,500 hectares of expropriated agricultural land from Lagos coastal communities to develop the Lekki Free Trade Zone (LFTZ). Following the expropriation, the Lagos State Government (LSG) and Lekki Worldwide Investment Limited signed a Memorandum of Understand (MOU) with nine affected communities in 2007. The MOU is a legally binding document that promises compensation, alternative land, jobs, healthcare, and educational opportunities to the communities affected by expropriation. However, our research suggests that the MOU has not been fully honored. According to a survey of 140 affected households conducted in August 2017, the government still had not paid sufficient compensation to all affected communities or had not yet provided them with suitable alternative land, jobs, equity shares and other entitlements promised by the MOU. While there are several reasons why the MOU has not been honored, this article mainly focuses on the failure of the LUA to establish binding obligations on government officials to compensation, resettle, and reconstruct the livelihoods of affected landholders. This article argues that the LUA must be reformed so that, whenever land is expropriated for development projects, the government and private sector entities (i.e., acquiring bodies) have a legal obligation to provide sufficient and prompt compensation, alternative land, jobs, equity shares, and other entitlements to affected landholders. Moreover, the LUA should obligate the government and acquiring bodies to follow a transparent and participatory process when expropriating land and compensating communities so that, if properly enforced, the reformed LUA can mitigate the risks commonly associated with expropriation, including landholder impoverishment, displacement, food insecurity, and conflict.;"Tagliarino, K. Nicholas
Bununu, A. Yakubu
Micheal, O. Magbagbeola
De Maria, Marcello
Olusanmi, Akintobi";;Land Journal;Land Journal;31/03/2018;en;"compensation;land valuation;expropriation;land tenure;indigenous land rights";Indigenous & Community Land Rights;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/23/;http://www.mdpi.com/2073-445X/7/1/23/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010022;Moderating Climate Hazard Risk through Cooperation in Asian Drylands;;"Asia drylands face increasing climate hazard risk, changing socio-economic forces, and environmental challenges that affect community viability. As home to &gt;1 billion residents, deserts are at the centre of the continent’s climate-human predicament. Extreme water scarcity, dependence on food imports and now conflict increase hazard exposure across shared drylands, yet management differs from state to state. This paper argues that a more coherent strategy for mitigating risk would be based on natural environments. Linking hazards with livelihoods and social stability identifies how recent drought events disrupted ecosystems and societies. This results in borders rather than geography defining risk and response. Developing a dryland perspective across the continent can be an effective approach to reduce hazard risk and improve cooperation across Asia’s extensive arid lands.";Sternberg, Troy;;Land Journal;Land Journal;31/03/2018;en;"climate change; agricultural landscape; rangelands";"Rangelands, Drylands & Pastoralism; Land, Climate change & Environment";Land Use, Management & Investment;142;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/22/;http://www.mdpi.com/2073-445X/7/1/22/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010025;Spatial Modeling of Soil Erosion Risk and Its Implication for Conservation Planning: the Case of the Gobele Watershed, East Hararghe Zone, Ethiopia;;Soil erosion by water has accelerated over recent decades due to non-sustainable land use practices resulting in substantial land degradation processes. Spatially explicit information on soil erosion is critical for the development and implementation of appropriate Soil and Water Conservation (SWC) measures.The objectives of this study were to estimate the magnitude of soil loss rate, assess the change of erosion risk, and elucidate their implication for SWC planning in the Gobele Watershed, East Hararghe Zone, Ethiopia. Applying remote sensing data, the study first derived the Revised Universal Soil Loss Equation (RUSLE) model parameters in an ArcGIS environment and estimated the soil loss rates. The estimated total soil loss in the watershed was 1,390,130.48 tons in 2000 and 1,022,445.09 tons in 2016 with a mean erosion rate of 51.04 t ha?1 y?1 and 34.26 t ha?1 y?1, respectively. The study area was divided into eight erosion risk classes ranging from very low to extremely high. We established a change detection matrix of the soil erosion risk classes between 2000 and 2016. The change analysis results have revealed that about 70.80% of the soil erosion risk areas remained unchanged, 19.67% increased in total area, and 9.53% decreased, showing an overall worsening of the situation. We identified and mapped areas with a higher and increasing erosion risk as SWC priority areas using a Multi-criteria Decision Rules (MCDR) method. The top three priority levels marked for the emergency SWC measures account for about 0.04%, 0.49%, and 0.83%, respectively. These priority levels are situated along the steep slope areas in the north, northwest, south, and southeast of the Gobele Watershed. It is, thus, very critical to undertake proper intervention measures in upslope areas based on the priority levels to establish sustainable watershed management in the study area.;"Woldemariam,  . Gezahegn
Iguala,  . Anteneh
Tekalign, Solomon
Reddy,  . Ramireddy";;Land Journal;Land Journal;31/03/2018;en;"environment; sustainable land use; water management; farming systems; agricultural land management";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/25/;http://www.mdpi.com/2073-445X/7/1/25/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010024;“Medium-Scale” Forestland Grabbing in the Southwestern Highlands of Ethiopia: Impacts on Local Livelihoods and Forest Conservation;;Tropical forest provides a crucial portion of sustenance in many rural communities, although it is increasingly under pressure from appropriations of various scales. This study investigated the impacts of medium-scale forestland grabbing on local livelihoods and forest conservation in the southwestern highlands of Ethiopia. Data were generated through interviews, discussions and document review. The results indicate that state transfer of part of the forestland since the late 1990s to investors for coffee production created in situ displacement- a situation where farmers remained in place but had fully or partially lost access to forest- that disrupted farmers’ livelihoods and caused conflicts between them and the investors. Court cases about the appropriated land and related imprisonment, inflicted financial and opportunity costs on farmers. Farmers considered the livelihood opportunities created by the companies insufficient to compensate for loss of forest access. Companies’ technology transfers to farmers and contributions to foreign currency earnings from coffee exports have not yet materialized. Forest conservation efforts have been negatively affected by deforestation caused by conversion to coffee plantations and by farmers’ efforts to secure rights to forestland by more intensive use. The medium-scale forestland grabbing has been detrimental to farmers’ livelihoods and forest conservation in a way that recalls criticism of large- and mega-scale land grabbing since 2007–2008. The overall failure to achieve the objectives of transferring forestland to investors highlights a critical need to shift institutional supports to smallholders’ informal forest access and management practices for better development and conservation outcomes.;Ango,  . Tola;;Land Journal;Land Journal;31/03/2018;en;"deforestation;development";"Land, Climate change & Environment;Forest Tenure";Land Use, Management & Investment;ETH;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/24/;http://www.mdpi.com/2073-445X/7/1/24/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010027;A Land Systems Science Framework for Bridging Land System Architecture and Landscape Ecology: A Case Study from the Southern High Plains;;Resource-use decisions affect the ecological and human components of the coupled human and natural system (CHANS), but a critique of some frameworks is that they do not address the complexity and tradeoffs within and between the two systems. Land system architecture (LA) was suggested to account for these tradeoffs at multiple levels/scales. LA and landscape ecology (LE) focus on landscape structure (i.e., composition and configuration of land-use and land-cover change [LULCC]) and the processes (social-ecological) resulting from and shaping LULCC. Drawing on mixed-methods research in the Southern Great Plains, we develop a framework that incorporates LA, LE, and governance theory. Public land and water are commons resources threatened by overuse, degradation, and climate change. Resource use is exacerbated by public land and water policies at the state- and local-levels. Our framework provides a foundation for investigating the mechanisms of land systems science (LSS) couplings across multiple levels/scales to understand how and why governance impacts human LULCC decisions (LA) and how those LULCC patterns influence, and are influenced by, the underlying ecological processes (LE). This framework provides a mechanism for investigating the feedbacks between and among the different system components in a CHANS that subsequently impact future human design decisions.;"Vadjunec, M. Jacqueline
Frazier, E. Amy
Kedron, Peter
Fagin, Todd
Zhao, Yun";;Land Journal;Land Journal;31/03/2018;en;"agricultural landscape; agricultural land management; land use; research";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/27/;http://www.mdpi.com/2073-445X/7/1/27/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010026;Effect of Feeding System on Enteric Methane Emissions from Individual Dairy Cows on Commercial Farms;;"This study investigated the effects of feeding system on diurnal enteric methane (CH4) emissions from individual cows on commercial farms. Data were obtained from 830 cows across 12 farms, and data collated included production records, CH4 measurements (in the breath of cows using CH4 analysers at robotic milking stations for at least seven days) and diet composition. Cows received either a partial mixed ration (PMR) or a PMR with grazing. A linear mixed model was used to describe variation in CH4 emissions per individual cow and assess the effect of feeding system. Methane emissions followed a consistent diurnal pattern across both feeding systems, with emissions lowest between 05:00 and 08:59, and with a peak concentration between 17:00 and 20:59. No overall difference in emissions was found between feeding systems studied; however, differences were found in the diurnal pattern of CH4 emissions between feeding systems. The response in emissions to increasing dry matter intake was higher for cows fed PMR with grazing. This study showed that repeated spot measurements of CH4 emissions whilst cows are milked can be used to assess the effects of feeding system and potentially benchmark farms on level of emissions.";"Eckert, Max
Bell, Matt
Potterton, Sarah
Craigon, Jim
Saunders, Neil
Wilcox, Ruth
Hunter, Morag
Goodman, Jennifer
Garnsworthy, Phil";;Land Journal;Land Journal;31/03/2018;en;farming systems;;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/26/;http://www.mdpi.com/2073-445X/7/1/26/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010029;Estimation of the Spatiotemporal Patterns of Vegetation and Associated Ecosystem Services in a Bornean Montane Zone Using Three Shifting-Cultivation Scenarios;;"Tropical countries are now facing increasing global pressure to conserve tropical forests, while having to maintain cultivated lands (particularly shifting cultivation) for the subsistence of local people. To accomplish the effective conservation of tropical forests in harmony with subsistence shifting cultivation, we evaluated the influence of shifting cultivation on ecosystem services (i.e., biodiversity and carbon stock) at a landscape level based on three land-use scenarios. The study focus was the upland area between the Kinabalu Park and the Crocker Range Park in Sabah, northern Borneo, where local people conduct shifting cultivation for their subsistence. In this area, vegetation patches of various stages of secondary succession admix with shifting-cultivation lands. An earlier study in the same site depicted significant relationships between the stand ages of vegetation patches (which form a sere of secondary succession after the abandonment of cultivated land) and the above-ground biomass (i.e., carbon stock) and species composition of the stands. We incorporated these significant relationships to a stand-age estimation algorithm that had been developed earlier. We first mapped current (as of 2010) spatial patterns of the above-ground biomass and plant-community composition for the whole landscape. Subsequently, we simulated the spatiotemporal patterns of the above-ground biomass and plant-community distribution using three land-use scenarios: (1) reducing the area of shifting cultivation by one half and protecting the rest of the area; (2) shortening the minimum fallow period from 7 to 4 years while maintaining the same area of cultivation; and (3) elongating the minimum fallow period from 7 to 10 years while maintaining the same area of cultivation. Results indicated that land use based on scenario 2 could increase the carbon stock while maintaining the cultivation area. Our methods were effective in mapping the structure and composition of highly dynamic forests at a landscape level, and at predicting the future patterns of important ecosystem services based on land-use scenarios.";"Fujiki, Shogoro
Nishio, Shogo
Okada, Kei-ichi
Nais, Jamili
Repin, Rimi
Kitayama, Kanehiro";;Land Journal;Land Journal;31/03/2018;en;"farming systems; agricultural land management; agricultural landscape; research";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/29/;http://www.mdpi.com/2073-445X/7/1/29/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010028;The Cultural Landscape Past of the Eastern Mediterranean: The Border Lord’s Gardens and the Common Landscape Tradition of the Arabic and Byzantine Culture;;"An evaluation of landscape tradition, in Near and Middle East area, could emphasize a profound past of agricultural experience, as well as of landscape and garden art. In reference to this common past, Byzantine and Arabic landscape and garden art paradigms appear to be geographically and culturally correlated, as proved by a Byzantine 12th century folksong, presenting the construction of a villa, with its surrounding gardens and landscape formations, in the territory of Euphrates River. This song refers to Vasilios Digenes Akritas or ‘Border Lord’, a legendary hero of mixed Byzantine-Greek and Arab blood; ‘Digenes’ meaning a person of dual genes, both of Byzantine and Arabic origin, and ‘Akritas’ an inhabitant of the borderline. At the end of the narration of the song, contemporary reader feels skeptical. Was modern landscape and garden art born in the European continent or was it transferred to Western world through an eastern originated lineage of Byzantine and Arabic provenance?";Moraitis, Konstantinos;;Land Journal;Land Journal;31/03/2018;en;"land governance; land management";;;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/28/;http://www.mdpi.com/2073-445X/7/1/28/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
