ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
OBL:60818;Asian NGO Coalition for agrarian reform and rural development;;"Welcome to ANGOC's Knowledge Portal! This is a simple, searchable, and easy-to-use online library of articles, discussion papers, and publications produced by ANGOC and its partners. Here you will find an array of resources on: access to land and agrarian reform; sustainable agriculture and natural resources management; participatory governance; food security; tools; and sustainable development.";;;Asian NGO Coalition (ANGOC);Online Burma/Myanmar Library;;en;"land governance;land grabbing;land tenure;forestry;land rights;land tenure systems";"Land Stakeholders & Institutions;Forest Tenure";"Land Policy & Legislation;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/60818;http://www.angoc.org;;;;
OBL:60819;Status of Customary Land Rights in Burma (Myanmar);;30 pages for projection;;;World Concern;Online Burma/Myanmar Library;30-06-2010;en;"land policies;property rights;land use planning;land governance;land rights;land law;land tenure systems";;"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Policy Papers & Briefs;http://burmalibrary.org/node/60819;http://burmalibrary.org/docs16/Status_of_Customary_Land_Rights_in_Burma-Myanmar-red.pdf;;;;
OBL:43447;"""MIGRATING WITH HOPE"": Burmese Women Working in Thailand and The Sex Industry";;"...This report, ""Migrating With Hope: Burmese Women Working In Thailand and
The Sex Industry"" attempts to present and highlight the needs, interests, and
realities of undocumented migrant women from Burma working as sex-workers
in Thailand. We look at the lives of women in Burma, the migration processes,
processes of entry into the sex-industry, and factors which govern women's wellbeing
or suffering during the time of migration in Thailand. The authors hope
that the documentation presented will provide useful information to prospective
migrants from Burma. We also hope that it can be used to instigate programmes
to protect the rights of and to provide the necessary services for undocumented
migrant workers, and by doing this, prevent more Burmese women from being
exploited. This report is written in the knowledge that women can become
empowered to make informed choices about their lives. It is also hoped that this
report will provide the general public with information not only about Burmese
migrant women, but also about the situation of undocumented migrant workers
who flee from Burma, a country ruled by a military regime...";;;Images Asia;Online Burma/Myanmar Library;30-06-1997;my;"land rights;displacement";Land Conflicts;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/43447;http://burmalibrary.org/docs3/Migrating-with-hope-ocr.pdf;;;;
OBL:57791;Landmine Monitor Report 2007: Burma (Myanmar);;"Mine Ban Treaty status:
 

Not a State Party...

Stockpile:
 

Unknown...

Contamination:
 

APMs; some AVMs and ERW...

Estimated area of contamination:
 

Extensive...

Demining progress in 2006:
 

None reported...

MRE capacity:
 

Increased but remains inadequate...

Mine/ERW casualties in 2006:
 

Total: 243 (2005: 231)...

Mines: 232 (2005: 231): 

Unknown devices: 11 (2005: 0)...

Casualty analysis:
 

Killed: 20 (2 civilians, 2 children, 6 military,

10 unknown) (2005: 5);

Injured: 223 (4 civilians, 2 children, 16 military,

201 unknown) (2005: 225)...

Estimated mine/ERW survivors:
 

10,605 (2005: 8,864)...

Availability of services in 2006:
 

Decreased-inadequate...

Key developments since May 2006:
 

Both the military junta and non-state armed groups continued to use antipersonnel mines extensively. Prolonged military operations in eastern states bordering Thailand increased mine contamination; Burmese migrants gave first reports of mine contamination in Mandalay division. Mine/ERW casualties increased in 2006. ICRC closed five field offices and was unable to serve conflict casualties in border areas. A survey identified 464 mine/ERW casualties in Karen state.";;;International Campaign to Ban Landmines;Online Burma/Myanmar Library;06-11-2007;en;"mining;land use;extractive industries";;Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/57791;http://burmalibrary.org/docs6/LandmineMonitor07Bur.pdf;;;;
OBL:64131;Massive Land Confiscation for Copper Mine;;"Over 7,800 acres of farmland in Salingyi Township, Sagaing Division, has been confiscated for a copper mine project with landowners forced out of their villages, according to local sources. A number of concerned residents told The Irrawaddy that grabbed lands belong to people in Salingyi’s Hse Te, Zee Daw, Wet Hmay and Kan Taw villages and authorities ordered residents to leave the area earlier this year. Most of the villagers do not want to relocate but some have already left, they claim.

Farmers also said that they were only given a small amount of compensation for their property as, according to company officials and local authorities, their lands are actually owned by the state and the confiscation was carried out by presidential order...";Khin Oo Thar;;The Irrawaddy;Online Burma/Myanmar Library;04-05-2012;en;"land grabbing;security of tenure (land)";;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/64131;http://www.irrawaddy.org/archives/3655;;;;
OBL:57792;Landmine Monitor Report 2008: Burma (Myanmar);;"Mine Ban Treaty status:
 

Not a State Party...

Use:
 

Government and NSAG use continued in 2007 and 2008....

Stockpile:
 

Unknown...

Contamination:
 

Antipersonnel and antivehicle mines, ERW...

Estimated area of contamination:
 

Extensive...

Demining progress in 2007:
 

None reported...

Mine/ERW casualties in 2007:
 

Total: 438 (2006: 243);

Mines: 409 (2006: 232);

Unknown: 29 (2006: 11)...

Casualty analysis:
 

Killed: 47 (2006: 20);

Injured: 338 (2006: 223);

Unknown: 53 (2006: 0)...

Estimated mine/ERW survvors:
 

Unknown, but substantial...

RE capacity:
 

UnchangedÃƒÂ¢Ã¯Â¿Â½Ã¢ï¿½ï¿½inadequate...

Availability of services in 2007:
 

Inadequate...

Funding in 2007:
 

International: $185,000 (2006: none reported)...

Key developments since May 2007:
 

2007 saw a very substantial increase in reported casualties, despite government claims of reduced conflict. ICRC support of government rehabilitation centers was suspended.";;;International Campaign to Ban Landmines;Online Burma/Myanmar Library;21-11-2008;en;"mining;land use;extractive industries";;Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/57792;http://burmalibrary.org/docs09/LandmineMonitor08bu-red.pdf;;;;
OBL:57246;MYANMAR: No end in sight for internal displacement crisis. A profile of the internal displacement situation;;"Displacement as a result of conflict and human rights violations continued in Myanmar in 2008. An estimated 66,000 people from ethnic minority communities in eastern Myanmar were forced to become displaced in order to avoid the effects of armed conflict and human rights abuses. As of October 2008, there were at least 451,000 people reported to be internally displaced in the rural areas of eastern Myanmar. This is however a conservative figure, and there is no information available on figures for internally displaced people (IDPs) in several parts of the country.
In 2008, the displacement crisis continued to be most acute in Kayin (Karen) State in the east of the country where an intense offensive by the Myanmar army against ethnic insurgent groups had been ongoing since late 2005. As of October 2008, there were reportedly over 100,000 IDPs in the state.
New displacement was also reported in 2008 in western Myanmar’s Chin State as a result of human rights violations and severe food insecurity. People also continued to be displaced in some parts of the country due to a combination of coercive measures such as forced labour and land confiscation that left them with no choice but to migrate, often in the context of state-sponsored development initiatives.
IDPs living in the areas of Myanmar still affected by armed conflict between the army and insurgent groups remained the most vulnerable, with their priority needs tending to be related to physical security, food, shelter, health and education. Humanitarian access to this population continued to be very restricted.
An unprecedented level of access for humanitarian workers was permitted in response to Cyclone Nargis which struck the Ayeyarwady (Irrawaddy) Delta in May 2008, but government restrictions on humanitarian access continued elsewhere in Myanmar and frustrated efforts to reach conflict-affected IDPs. Additionally, the awareness of the international community of the nature and extent of conflict-displacement in Myanmar continued to be limited.";;;Internal Displacement Monitoring Centre;Online Burma/Myanmar Library;05-03-2009;en;"local community;displacement;indigenous peoples";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/57246;http://www.internal-displacement.org/8025708F004BE3B1/(httpInfoFiles)/7D254C15EAE79AD7C1257570003C57E0/$file/Myanmar+-+March+2009.pdf;;;;
OBL:60496;Supply and Command - Natural gas in western Burma set to entrench military rule;;"Executive Summary""
""A scramble for natural gas presently unfolding in western Burma is poised to provide the ruling military junta with its single largest source of income. The sale of the gas, mainly to regional neighbours, will further entrench the junta, insulating it from international pressure. The country's already abysmal human rights situation is set to worsen.
A consortium of Indian and Korean corporations, in cooperation with the regime, has been exploring gas fields off the coast of Arakan State after the discovery of a ""world class gas deposit"" in wells labelled ""Shwe"" (the Burmese word for gold) in late 2003. The Shwe wells are expected to lead to one of the largest gas yields in Southeast Asia. Burma's strategic location between two of the world's largest and most energy-hungry countries (China and India) has accelerated the exploration and extraction process.
Outcry over Burma's human rights record and its continued detention of democracy leader and Nobel Peace Prize laureate Aung San Suu Kyi has led to a series of actions by the international community, including moves to highlight Burma as a security threat at the UN Security Council. Yet the regime has continued its military expansion and offensives, particularly into ethnic border areas, in an effort to strengthen its hold. Since 1988, the number of infantry battalions based in the Western Command in Arakan and Chin states, the two western states that will be affected by the Shwe gas project, has increased from 3 to 43 battalions.
The increased militarization has led to human rights abuses including forced labour, confiscation of land and assets, extortion,
and violence. These abuses will surely be exacerbated by a further increase of troop levels to secure any gas pipeline in the area. Indeed, the effects of the project are already being felt by local fishermen. In April 2004, soldiers arrested fishermen inside an exclusion zone around exploratory rigs in the gas fields. The men were not aware of the restrictions as they had frequently gone fishing in that area. Regardless of this, they were beaten and thrown injail.
Gas from the Yadana and Yetagun pipelines in the east of the country is currently Burma's largest source of legal export revenue. The Shwe project, however, would increase the junta's income from gas by at least 150%. The junta stands to profit by approximately US$580-824 million per year or US$124 7 billion over the life of the project. Previous gas earnings have been directly linked with military arms purchases and allow the regime to continue its oppressive grip on the whole of Burma's population in defiance of international pressure.
While the regime purchases more arms with gas revenues, the local population remains in poverty. Arakan and Chin states are both excluded from the national electricity grid; ninety percent of the population uses candles for light and firewood as their primary source of cooking fuel. People are denied their rights to participate in decision-making about any development projects, including the extraction of local resources.
Two proposed pipeline routes to India traverse four areas classified as crucial to the conservation of global biodiversity, including one of the ten most vulnerable ecoregions in the world. Clearance paths either side of a pipeline that would disrupt animal migratory paths and the building of roads and infrastructure are â€¢ foreign governments, institutions, and civil society,
of particular concern in these areas. The fate of at least three particularly in the region, to pressure businesses
critically endangered animal species, the Arakan forest turtle, involved in the Shwe gas project to freeze all current
the dugong, and the Irrawaddy river dolphin, will also be put into business with the military regime and refrain from
question by the Shwe project. Environmental dangers involved further investment.
in the commercial production and transport of natural gas such
as chemical leakage and gas blowouts are a further concern. â€¢ the broader international community to continue to
expose the dangers posed by the Shwe gas project. Several ancient historical sites - including the third Dhanyawaddy City that dates back to 580 BC - that are significant not only to Arakan people but to the understanding of the history of Southeast Asia lie within twenty kilometres of the proposed Shwe gas pipelines. Given the SPDC's record of destruction and disregard for culturally and historically important sites, including those in Arakan State, this proximity makes them vulnerable to ransacking and destruction during the development of the Shwe pipelines and associated infrastructure such as roads and military barracks.
In order to address the potential social, economic, and environmental impacts of the Shwe gas project and to enable its benefits to be distributed equitably, Burma needs a democratic system of governance in which people can voice their concerns without fearing persecution. Without this, the Shwe project must not go forward.
The Shwe Gas Movement urges:
â€¢ all corporations and businesses involved in the Shwe project, either state or privately owned, to freeze all current business with the military regime and refrain from further investment and exploration until a dialogue can be held with a democratically-elected government.";;;Shwe Gas Movement;Online Burma/Myanmar Library;30-06-2006;en;"land investments;extractive industries";Land & Investments;"Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/60496;http://burmacampaign.org.uk/media/shwe_gas.pdf;;;;
OBL:74441;Hpapun Situation Update: Bu Tho Township, October 2014;;"This Situation Update was written in October 2014 and describes events occurring in Bu Tho Township, Hpapun District, including issues of land confiscation...

 The Burma/Myanmar government Land Registration and Management Department and Land Administrative Department in Hpapun District confiscated villagers’ lands and gave it to Tatmadaw Light Infantry Battalions (LIBs) #340, #341, #434 and #642, which are under Tatmadaw Southeast Command Headquarters...

 Tatmadaw Operations Commander (G3) Zaw Myo Tin, who is operating in A--- military camp bought six acres of land from a villager in A--- village. However, when he fenced his land, he incorporated approximately sixty acres, which included other villagers’ land...

 The land owners reported the confiscation of their land to the Karen National Union (KNU), as well as to the Burmese Parliament Representative U Saing Than Naing. With the help of the KNU, some of the villagers were able to continue working on their land.";;;Karen Human Rights Group;Online Burma/Myanmar Library;06-02-2015;en;"land grabbing;expropriation";;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/74441;http://burmalibrary.org/KHRG/KHRG%202015/KHRG-2015-02-06-Hpapun_Situation_Update_Bu%20Tho_Township_October_2014-en.pdf;;;;
OBL:64622;Papun Interview: Maung R---, August 2011;;This report contains the full transcript of an interview submitted to KHRG in August 2011 by a villager trained by KHRG to monitor human rights conditions in Bu Tho Township, Papun District. The villager interviewed Maung R---, a 31-year-old village head, who described extensive demands for forced labour, specifically for villagers to porter military rations, produce thatch shingles and bamboo poles, and tend to plantations owned by Border Guard soldiers. He also detailed demands for money including mandatory payments in lieu of recruitment for portering duties and arbitrary taxation. Threats against villagers were used to ensure compliance with these demands. Past instances of forced recruitment into the Border Guard were mentioned, as well as cases of direct violence, including an attack against villagers with three reported deaths. Other concerns expressed include the absence of basic medical care, and the poor quality of farmland which contributes to food insecurity and can force villagers to seek daily wage work in order to meet their basic food requirements. To mitigate this insecurity villagers employ a range of tactics including the sharing of food, as described by Maung R--- below.;;;Karen Human Rights Group;Online Burma/Myanmar Library;29-02-2012;en;food security;Land & Food Security;;MMR;Reports & Research;http://burmalibrary.org/node/64622;http://www.khrg.org/khrg2012/khrg12b20.pdf;;;;
OBL:64621;Toungoo Situation Update: November 2011 to January 2012;;This report includes a situation update submitted to KHRG in February 2012, by a villager describing events occurring in Toungoo District during the period between November 2011 and January 2012. It discusses augmented troop rotations, resupply operations and the sending of bulldozers to construct a new vehicle road between the 20-mile point on the Toungoo – Kler La road and Kler La. It also contains reports of forced labour, specifically the use of villagers to porter military equipment and supplies, to serve as set tha, and the clearing of vegetation by vehicle roads. Movement restrictions were also highlighted as a major concern for villagers living both within and outside state control, as the imposition of permission documents and taxes limits the transportation of cash crops, and impacts the availability of basic commodities. The villager who wrote this report raised villagers' concerns about rising food prices, the lack of medicine due to government restrictions on its transportation from towns to mountainous areas, and the difficulty in obtaining an education in rural villages beyond grades three and four. The villager who wrote this report flagged the ongoing use of landmines by armed groups and noted that this poses serious physical security risks, particularly where villagers are not notified of landmine-contaminated areas, but also noted that some villagers view the use of landmines by non-state armed groups in positive terms as a deterrent of Tatmadaw activity.;;;Karen Human Rights Group;Online Burma/Myanmar Library;01-03-2012;en;"land conflicts;mining;food security;land use;extractive industries";"Land Conflicts;Land & Food Security";Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/64621;http://www.khrg.org/khrg2012/khrg12b22.pdf;;;;
OBL:75645;Legal Memorandum: War Crimes and Crimes against Humanity in Eastern Myanmar;;"Conclusion:
""...This memorandum describes a Myanmar military counterinsurgency offensive that
involved the widespread targeting of civilians in northern Kayin State and eastern Bago
Division. Myanmar Army soldiers fired mortars at villages, opened fire on fleeing
villagers, destroyed homes, laid landmines in civilian locations, forced villagers to work
and porter, and captured and executed civilians. The impact on the population was
massive. Tens of thousands of individuals were displaced during the campaign and many
were killed. In Thandaung Township—the area which was the focus of the Clinic’s
investigation—nearly every village was affected by the Offensive and almost all of the
villagers residing in black areas were forced to flee.
Evidence collected by the Clinic during the investigation demonstrates that the actions
of Myanmar Army personnel during the Offensive constitute crimes under international
criminal law. These crimes include the war crimes of attacking civilians, displacing
civilians, destroying or seizing the enemy’s property, pillage, murder, execution without
due process, torture, and outrages upon personal dignity, and the crimes against
humanity of forcible transfer of a population, murder, enslavement, torture, and other
inhumane acts. The Clinic has also collected evidence relevant to the war crime of rape,
as well as the crimes against humanity of rape and persecution. More research and
analysis is necessary to determine whether these crimes could be included in a criminal
case associated with the Offensive...";;;International Human Rights Clinic at Harvard Law School;Online Burma/Myanmar Library;05-11-2014;en;"local community;displacement;indigenous peoples";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/75645;http://burmalibrary.org/docs19/2014.11.05-IHRC-War_Crimes%26Crimes_against_Humanity-red.pdf;;;;
OBL:64001;Land Grabs Intensify as Burma ‘Reform’ Races Ahead of Law;;"While foreign governments heap praise on the Burmese government’s liberal tilt, land theft appears to be increasing as state agencies and powerfully placed domestic firms position themselves to welcome foreign investment.

Farmers across the country are being muscled out of their fields with little hope of appeal to the law. This is because despite all the trumpeting in the West about President Thein Sein’s “reforms,” the rule of law in Burma is closer to 12th Century Europe than the 21st Century.

In medieval Europe, land ownership was determined by sharp swords and private armies. In present-day Burma, powerful businesses linked to the army do much the same.

Land confiscation is being reported near the south coast, in the Rangoon region, around Mandalay and in northern areas close to the border with China.

Farmers and their families are being forcibly moved for major projects, such as the oil and gas pipelines being built through the country from the Bay of Bengal to the Chinese border, and for smaller industrial projects by firms with long crony links to the military.

Even where the local authorities have sided with expelled farmers, big businesses feel confident enough to ignore them. Just last week, The Irrawaddy reported how industrial firm Zay Kabar has continued to bulldoze snatched land despite a stop order issued by the administrative office of the Rangoon area’s Mingaladon Township...";William Boot;;The Irrawaddy;Online Burma/Myanmar Library;15-05-2012;en;"land grabbing;security of tenure (land)";;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/64001;http://www.irrawaddy.org/archives/4239;;;;
OBL:63073;Myanmar > Forestry sector;;"Thematic profiles and systems:

 Forestry Country Profiles - The forestry country profiles provide detailed information on forests and the forest sector: forest cover (types, extent and change), forest management, policies, products and trade, and more - in all some 30 pages for each country in the world...

Reports and statistical data:

 Forest area statistics - From Forestry Country Profiles
 Forest health statistics - From Forestry Country Profiles;
 Growing stock statistics - From Forestry Country Profiles...

Publications:

 Global Forest Resources Assessment 2010 - Country Report: Myanmar -
 Myanmar country report on bamboo resources - Global Forest Resources Assessment 2005
 Myanmar -
 Non-wood forest products In 15 countries of Tropical Asia - An overview
 Asia Industrial and Institutional Stove Compendium -
 Country Report - Union of Myanmar - Asia-Pacific Forestry Sector Outlook Study Working Paper No: APFSOS/WP/08
 Woodfuel Trade in Myanmar - National Workshop - Regional Wood Energy Development Programme in Asia - GCP/RAS/154/NET";;;Food and Agriculture Organization of the United Nations (FAO);Online Burma/Myanmar Library;;en;forest land;Forest Tenure;Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/63073;http://www.fao.org/countryprofiles/index/en/?iso3=MMR&subject=5;;;;
OBL:64008;Pa’an Situation Update: September 2011;;"This report includes a situation update submitted to KHRG in October 2011 by a villager describing events occurring in Pa’an District, in the period between September and October 2011. Villagers in T’Nay Hsah Township are reported to be subject to demands for forced labour by Border Guard Battalion #1017, specifically to work on Battalion Commander Saw Dih Dih’s own plantations. Information is also provided on an incident that occurred in T’Nay Hsah Township in which the Karen National Liberation Army (KNLA) Battalion #101’s temporary camp in Kler Law Seh village was attacked with heavy weapons by Border Guard Battalions #1017 and #1019, and by Tatmadaw Light Infantry Division (LID) #22. Since the takeover of the KNLA Battalion #101 camp by Border Guard troops, villagers in T’Nay Hseh Township have experienced an increase in demands for forced labour such as portering, as well as demands for villagers to cook at the Border Guard base and to serve as soldiers in the Border Guard, with payment demanded in lieu of military service. Such abuses are also described in the report, ""Pa'an Situation Update: September 2011"", published by KHRG on October 24th 2011, and ""Pa'an Situation Update: September 2011 to January 2012"", published by KHRG on May 2nd 2012. Border Guard troops have also embarked on the extensive laying of landmines near Th--- village, including near villagers' fields, and one villager was reported to have been seriously injured by a landmine whilst serving as a soldier in the Border Guard. Villagers are said to be concerned about the potential impact of the landmines on the welfare of their livestock, with one villager reportedly confronting a Border Guard soldier over this issue.";;;Karen Human Rights Group;Online Burma/Myanmar Library;12-05-2012;en;"mining;land use;extractive industries";;Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/64008;http://www.khrg.org/khrg2012/khrg12b41.pdf;;;;
OBL:60079;INDUSTRIAL BELT TAKES SHAPE AROUND CAPITAL;;"...Sources say the industrial zones are creating another headache: forced relocations of villagers. The source says that farmers have been forced to give up their prized land in Mingaladon north of Rangoon to make way for Mitsui's industrial park. ""There is no negotiation between the farmers and the government. The govenrment simply puts up a sign saying, 'Everybody must move by this date.' Everybody must obey it or else. Villages are silently angry but they don't dare protest."" Adds another local resident, explaining the public mentality about reallocations, ""We have to obey the king. When the king says move, we have to move.""...";B.J. Lee;;The Nation;Online Burma/Myanmar Library;17-01-1997;en;"urban population;displacement;urban areas";"Land Conflicts;Urban Tenure";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/60079;http://burmalibrary.org/docs4/INDUSTRIAL_BELT_TAKES_SHAPE_AROUND_CAPITAL.htm;;;;
OBL:63679;Incident Report: Killings in Papun District, March 2012;;The following incident report was written by a community member who has been trained by KHRG to monitor human rights abuses. It describes an incident involving four villagers at A---, including two home guard members and their relatives, as they were trying to covertly cross a Tatmadaw-controlled road near See Day army camp. Two home guard villagers, Saw M--- and Saw W---, were shot by Tatmadaw soldiers, resulting in the death of Saw M--- and injuring Saw W---. The community member also described a previous incident that took place while home guard villagers were monitoring Tatmadaw troop movements in their area, during which Tatmadaw soldiers reportedly stepped on landmines and were killed during the confrontation.;;;Karen Human Rights Group;Online Burma/Myanmar Library;28-05-2012;en;"mining;land use;extractive industries";;Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/63679;http://burmalibrary.org/docs21/KHRG-2012-05-28-Incident_Report_%20Killings_in_Papun_District_March_2012-en.pdf;;;;
OBL:75883;Myanmar: Dawei Special Economic Zone should protect rights of area residents;;"As Thai Prime Minister General Prayut Chan-Ocha visits Myanmar to revive the stalled Dawei Special Economic Zone (SEZ), the governments of Thailand and Myanmar should cooperate to establish a legal framework protecting the human rights of the area’s residents, said the ICJ.

The multi-billion dollar Dawei development, strategically located along the Thai-Myanmar peninsula, will be one of Southeast Asia’s largest industrial complexes, with a 250 sq km deep-sea port, petrochemical and heavy industry hub.

After the project failed to attract sufficient investment, it was taken over directly by the Dawei SEZ Development Company, jointly owned by the governments of Thailand and Myanmar...";"Daniel Aguirre
Sam Zarifi";;International Commission of Jurists (ICJ);Online Burma/Myanmar Library;10-10-2014;en;"land grabbing;expropriation";;Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/75883;http://www.icj.org/myanmar-dawei-special-economic-zone-should-protect-rights-of-area-residents/;;;;
OBL:64959;Papun Incident Reports: November 2010 to January 2011;;"This report contains 12 incident reports written by a villager trained by KHRG to monitor human rights conditions, based on information provided by 12 different villagers living in hiding sites in Lu Thaw Township, Papun District between November 2010 and January 2011.[1] The twelve villagers described human rights concerns for civilians prior to and during displacement to their current hiding sites, including: deliberate firing of mortars and small arms into civilian areas; burning and destruction of houses, food and food preparation equipment; theft and looting of villagers' animals and possessions; and use of landmines by the Tatmadaw, non-state armed groups, and local gher der 'home guard' groups in civilian areas, resulting in at least one civilian death and two civilian injuries. The reports register villagers' serious concerns about food security in hiding areas beyond Tatmadaw control, caused by effective limits on access to arable land due to the risk of attack when villagers cultivating land proximate to Tatmadaw camps, depletion of soil fertility in cultivable areas, and a drought during the 2010 rainy season which triggered widespread paddy crop failure.[2] To address the threat of Tatmadaw attacks targeting villagers, their food stores and livelihoods activities, villagers reported that they form gher der groups to monitor and communicate Tatmadaw activity; utilise early-warning systems; and communicate amongst themselves and with non-state armed groups to share information about Tatmadaw troop movements. Two villagers stated that the deployment of landmines by gher der groups and KNLA soldiers prevents access to civilian areas by Tatmadaw troops and facilitates security for villagers to pursue their agricultural activities. Another villager described how his community maintained communal agricultural projects to support families at risk from food shortages. These reports were received by KHRG in May 2011, along with other information concerning the situation in Papun District, including 11 other incident reports, 25 interviews, 137 photographs and a general update on the situation in Lu Thaw Township.[3]";;;Karen Human Rights Group;Online Burma/Myanmar Library;24-08-2011;en;"mining;food security;land use;displacement;extractive industries;indigenous peoples;local community";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights;Land & Food Security";"Land Use, Management & Investment;Access to Land & Tenure Security";MMR;Reports & Research;http://burmalibrary.org/node/64959;http://burmalibrary.org/docs20/KHRG-2011-08-24-Papun_Incident_Reports_November_2010_to_January_2011-en.pdf;;;;
OBL:64893;Dooplaya Interview: U Sa---, July 2011;;"This report contains the full transcript of an interview conducted by a KHRG researcher in July 2011 with a villager from Kawkareik Township, Dooplaya District. The researcher interviewed U Sa---, who described how his family and other residents of Pa--- village faced threats and abuses from Tatmadaw soldiers after local DKBA forces captured a Tatmadaw soldier at his home on June 15th 2011. U Sa--- described the following abuses: threats to burn or shell civilian areas; shelling of civilian areas; indiscriminate use of small arms in civilian areas; the taking of civilians as hostages; threats to kill civilians; and the imposition of movement restrictions, including threats to shoot villagers violating restrictions on sight. U Sa--- explained that he and his family fled Pa--- on June 16th to avoid these threats; as of July 3rd, they did not yet feel safe to return to their home. This interview was conducted by a KHRG researcher in July 2011; other details on the situation in Pa--- village after June 15th, including a general situation update, one incident report, and three photographs were submitted by a different KHRG researcher in June and July 2011.";;;Karen Human Rights Group;Online Burma/Myanmar Library;22-07-2011;en;"local community;displacement;indigenous peoples";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/64893;http://burmalibrary.org/docs20/KHRG-2011-07-22-Dooplaya_Interview_U_Sa_July_2011-en.pdf;;;;
OBL:46676;Expansion of the Guerrilla Retaliation Units and Food Shortages;;"KHRG Information Update #2003-U1
June 16, 2003




 
""The situation faced by the villagers of Toungoo District (see Map 1) is worsening as more and more parts of the District are being brought under the control of the State Peace and Development Council (SPDC) through the increased militarisation of the region. At any one time there are no fewer than a dozen battalions active in the area. Widespread forced labour and extortion continue unabated as in previous years, with all battalions in the District being party to such practices. The imposition of constant forced labour and the extortion of money and food are among the military’s primary occupations in the area. The strategy of the military is not one of open confrontation with the Karen National Liberation Army (KNLA) – the armed wing of the Karen National Union (KNU) - but of targeting the civilian population as a means of cutting all lines of support and supply for the resistance movement. There has not been a major offensive in the District since the SPDC launched Operation Aung Tha Pyay in 1995-96; however since that time the Army has been restricting, harassing, and forcibly relocating hill villages to the point where people can no longer live in them. Many of the battalions launch sweeps through the hills in search of villagers hiding there in an effort to drive them out of the hills and into the areas controlled by the SPDC. Fortunately, the areas into which many of them have fled are both rugged and remote, making it difficult for the Army to find them. For those who are discovered, once relocated, they are then exploited as a ready source for portering and other forced labour...";;;Karen Human Rights Group;Online Burma/Myanmar Library;16-06-2003;en;"local community;displacement;indigenous peoples";"Land Conflicts;Land Stakeholders & Institutions;Indigenous & Community Land Rights";Access to Land & Tenure Security;MMR;Reports & Research;http://burmalibrary.org/node/46676;http://www.khrg.org/khrg2003/khrg03u1.html;;;;
OBL:57331;THE IMPACT OF CHINA ON SOUTHEAST ASIAN FORESTS;;"ABSTRACT:
Some countries have gained control of their forest-exploiting industries through
advanced regulatory regimes. But stricter regulation usually displaces forestexploitation
into countries with weaker regulatory regimes. The most important
current example is the shift of forest-exploitation for the Chinese market from
China into Southeast Asia following the logging ban in China in 1998. In this
paper we describe and document the impact of the logging ban after the 1998
floods: declining production within China, and increasing production for the
Chinese market within Southeast Asia, including both legal and illegal logging.
We also note the differences in the impact of the Chinese demand for forest
products on various Southeast Asian countries. The differences are partly the
result of differences in the levels of corruption, local political economy, and state
regulatory capacity among countries in Southeast Asia.";"Graeme Lang
Cathy Hiu Wan Chan";;The Southeast Asia Research Centre (SEARC) of the City University of Hong Kong: Working Paper Series No. 77 June 2005;Online Burma/Myanmar Library;31-05-2005;en;deforestation;"Land, Climate change & Environment;Forest Tenure";Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/57331;http://www6.cityu.edu.hk/searc/Data/FileUpload/270/WP77_05_Lang_Chan.pdf;;;;
OBL:49333;Mining Watch, Canada / Mines Alerte;;"Carries a copy of ""Grave Diggers"" (no search engine so go to publications and browse). Good links page.";;;;Online Burma/Myanmar Library;;en;"mining;land investments;extractive industries";Land & Investments;Land Use, Management & Investment;MMR;Reports & Research;http://burmalibrary.org/node/49333;http://www.miningwatch.ca/;;;;
