ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;
"NARCIS:wur:oai:library.wur.nl:wurpubs/306275";"Investeren in een optimaal groenbeleid; Bestuurlijke kansen voor regionaal groen";"";"";"Eeden, van den, N.";"";"Wageningen Economic Research";"NARCIS";"1997-12-31";"nl";"forestry;nature reserves;green belts;land use planning;environment";"Urban Tenure;Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F306275";"http://library.wur.nl/WebQuery/wurpubs/306275";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"openbare parken;ruimtelijke ordening;recreatiegebieden;publieke tuinen;bosbouw;bossen;natuurreservaten;natuurbescherming;schermbossen;groene zones;overheidsbeleid;grondbeleid;landgebruiksplanning;milieu;Openbare parken en groenvoorzieningen;public parks;physical planning;amenity and recreation areas;public gardens;forestry;forests;nature reserves;nature conservation;protection forests;green belts;government policy;land policy;land use planning;environment;Public Green and Parks"
"NARCIS:wur:oai:library.wur.nl:wurpubs/306267";"Landinrichting Zuidwolde-Zuid; Cijfers en meningen uit de landbouw";"";"";"Voskuilen, M.J.";"";"Wageningen Economic Research";"NARCIS";"1997-12-31";"nl";"agriculture;land reform";"";"";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F306267";"http://library.wur.nl/WebQuery/wurpubs/306267";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;landinrichting;ontginning;landhervorming;nederland;drenthe;Landinrichting (algemeen);agriculture;land development;reclamation;land reform;netherlands;drenthe;Land Development (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/306266";"Landinrichting Zuidwolde-Noord; Cijfers en meningen uit de landbouw";"";"";"Voskuilen, M.J.";"";"Wageningen Economic Research";"NARCIS";"1997-12-31";"nl";"agriculture;land reform";"";"";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F306266";"http://library.wur.nl/WebQuery/wurpubs/306266";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;landinrichting;ontginning;landhervorming;nederland;drenthe;Landinrichting (algemeen);agriculture;land development;reclamation;land reform;netherlands;drenthe;Land Development (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/306245";"De landbouw in het herinrichtingsgebied Scheerwolde (Noordwest-Overijssel)";"";"";"Helming, J.F.M.";"";"Wageningen Economic Research";"NARCIS";"1997-12-31";"nl";"agriculture;land use;land consolidation";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F306245";"http://library.wur.nl/WebQuery/wurpubs/306245";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;economische sociologie;agrarische bedrijfsvoering;landbouwsituatie;economische situatie;regionaal beleid;regionale planning;economisch beleid;economie;ruimtelijke ordening;landgebruik;ruilverkaveling;nederland;overijssel;noordwest-overijssel;agriculture;economic sociology;farm management;agricultural situation;economic situation;regional policy;regional planning;economic policy;economics;physical planning;land use;land consolidation;netherlands;overijssel;noordwest-overijssel"
"NARCIS:wur:oai:library.wur.nl:wurpubs/306241";"De landbouw in het herinrichtingsgebied Blokzijl-Vollenhove (Noordwest-Overijssel)";"";"";"Geurts, J.A.M.M.
Rijk, P.J.";"";"Wageningen Economic Research";"NARCIS";"1997-12-31";"nl";"agriculture;land use;land consolidation";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F306241";"http://library.wur.nl/WebQuery/wurpubs/306241";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;economische sociologie;agrarische bedrijfsvoering;landbouwsituatie;economische situatie;regionaal beleid;regionale planning;economisch beleid;economie;ruimtelijke ordening;landgebruik;ruilverkaveling;nederland;overijssel;noordwest-overijssel;agriculture;economic sociology;farm management;agricultural situation;economic situation;regional policy;regional planning;economic policy;economics;physical planning;land use;land consolidation;netherlands;overijssel;noordwest-overijssel"
"NARCIS:wur:oai:library.wur.nl:wurpubs/39228";"Analyzing alternative policy instruments for the irrigation sector : an assessment of the potential for water market development in the Chishtian Sub-division, Pakistan";"";"&lt;br/&gt;The increasing scarcity of water and financial resources has made the economic dimension of water an important element of irrigation sector policies. Water pricing is the means traditionally used to incorporate economic issues into irrigation sector policies. More recently, water markets have been proposed as an alternative to water pricing. From a theoretical point of view, water markets are expected to lead to an efficient allocation of water among water users, as well as to improve water use economic efficiency. However, the discrepancy between theoretical requirements and the existing characteristics of the irrigation sector is significant. Therefore, the potential for water markets in managing water resources is questioned.&lt;p&gt;In Pakistan, consideration has recently been given to water markets as a means to improve the performance of irrigated agriculture. The present study investigates issues related to water markets in Pakistan using the example of the Chishtian Sub-division, an irrigation system located in the South-Punjab. Within the framework of an integrated approach that combines hydraulic, soil and economic issues, the study analyses the functioning and impact of existing surface and groundwater markets that have developed spontaneously within the tertiary units of the irrigation system. Although constraints remain on the functioning of these markets, water transactions significantly improve the flexibility in managing water resources without threatening significantly the sustainability of irrigated agriculture.&lt;p&gt;This study also discusses elements related to the technical feasibility of water markets at higher spatial scales in the irrigation system, and their potential impact on agricultural production and the physical environment. The potential for reallocation of surface water in terms of increased farm gross income is the highest within and between tertiary units. Also, the impact of reallocation on farm gross income is higher when volumes of surface water are transacted independently of the time of the year, as opposed to yearly reallocations that would affect proportionally the supply of canal water received each month. Constraints related to the existing conveyance infrastructure are not seen as a major obstacle to water transactions. Changes in the operational rules required to develop water markets at higher spatial scales, however, may represent an important constraint to water market development. Also, the absence of storage facility limit the potential for temporal reallocation of surface water, thus the overall impact of potential water markets.&lt;p&gt;The thesis concludes by emphasizing the importance of a combination of interventions to manage the irrigation sector, as well as to improve its performance in terms of agricultural production and sustainability. The need to analyze, compare and combine interventions, further stresses the relevance of an integrated approach that integrates disciplines, links decisional and bio-physical processes, and investigates the heterogeneity of these processes within the irrigation system.";"Strosser, P.
Agricultural University
R.A. Feddes
M.W. Rosegrant
T. Rieu";"";"Strosser";"NARCIS";"1997-12-31";"en";"water management;water rights";"";"Land Use, Management & Investment;Access to Land & Tenure Security";"PAK";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F39228";"http://library.wur.nl/WebQuery/wurpubs/39228";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"irrigatie;bedrijfsvoering;water;wettelijke rechten;waterbeleid;waterwegen;waterbeheer;watervoorraden;pakistan;hydrologie;waterrechten;irrigation;management;water;legal rights;water policy;waterways;water management;water resources;pakistan;hydrology;water rights"
"NARCIS:wur:oai:library.wur.nl:wurpubs/39113";"Leefbaarheidseffectrapportage. Leefbaarheid niet langer een blinde vlek in de besluitvorming.";"";"";"Boomars, L.
Hidding, M.C.";"";"Wageningen University & Research";"NARCIS";"1997-12-31";"nl";"rural planning;rural development;land use;land use planning;environment";"Land, Climate change & Environment";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F39113";"http://library.wur.nl/WebQuery/wurpubs/39113";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"levensomstandigheden;ruimtelijke ordening;plattelandsplanning;plattelandsontwikkeling;landgebruik;bedrijfsvoering;overheidsbeleid;grondbeleid;landgebruiksplanning;milieu;milieueffect;milieueffectrapportage;sociaal milieu;nederland;sociografie;sociale situatie;Ruimtelijke ordening (algemeen);living conditions;physical planning;rural planning;rural development;land use;management;government policy;land policy;land use planning;environment;environmental impact;environmental impact reporting;social environment;netherlands;sociography;social situation;Physical Planning (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/458301";"De bodemgesteldheid van het herinrichtingsgebied Kust West Zeeuwsch - Vlaanderen : resultaten van een bodemkundig - hydrologisch onderzoek en standaardprofielen";"";"";"Pleijter, G.";"";"Wageningen Environmental Research";"NARCIS";"1996-12-31";"nl";"land consolidation";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F458301";"http://library.wur.nl/WebQuery/wurpubs/458301";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"bodemkarteringen;grondwaterspiegel;nederland;kaarten;ruilverkaveling;zeeland;zeeuws-vlaanderen;soil surveys;water table;maps;land consolidation;netherlands"
"NARCIS:wur:oai:library.wur.nl:wurpubs/458284";"Juridisch - bestuurlijke aspecten van de realisering van het landschapsbeleid";"";"";"Ampt - Riksen, V.W.M.M.
Aarsen, van den, L.F.M.
Brussaard, W.";"";"Wageningen Environmental Research";"NARCIS";"1996-12-31";"nl";"rural planning;rural development;land use;zoning;land use planning;environment";"Land, Climate change & Environment";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F458284";"http://library.wur.nl/WebQuery/wurpubs/458284";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouwgrond;landschap;plattelandsplanning;plattelandsontwikkeling;landgebruik;bedrijfsvoering;ruimtelijke ordening;zonering;overheidsbeleid;grondbeleid;landgebruiksplanning;milieu;nederland;Ruimtelijke-ordeningsrecht;agricultural land;landscape;rural planning;rural development;land use;management;physical planning;zoning;government policy;land policy;land use planning;environment;netherlands;Environmental Planning Law"
"NARCIS:wur:oai:library.wur.nl:wurpubs/458279";"Actualisatie van de grondwatertrappenkaart van het Land van Cuijk met een gestratificeerde tweefasensteekproef en regressieschatters";"";"Om het effect van de ruilverkavelingswerken op de grondwaterstand in het Land van Cuijk te bepalen zijn de bestaande grondwatertrappen geactualiseerd. Hiertoe is het gebied naar grondwatertrap, grondsoort en te verwachten effect van de ingrepen onderverdeeld in 26 homogene gebieden (strata). Met een gestratificeerde tweefasesteekproef en regressieschatters is van elk stratum de gemiddelde waarde geschat van de gemiddeld hoogste (GHG) en de gemiddeld laagste grondwaterstand (GLG). Op de geactualiseerde grondwatertrappenkaart komen vrijwel uitsluitend grondwatertrappen voor met een GHG dieper dan 40 cm beneden maaiveld. Er zijn sterke aanwijzingen dat vooral de GHG flink gedaald is.";"Riele, te, W.J.M.
Brus, D.J.";"";"Wageningen Environmental Research";"NARCIS";"1996-12-31";"nl";"land consolidation;land use";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F458279";"http://library.wur.nl/WebQuery/wurpubs/458279";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"ruilverkaveling;landgebruik;ruimtelijke ordening;grondwaterspiegel;nederland;geostatistiek;limburg;land consolidation;land use;physical planning;water table;netherlands;geostatistics"
"NARCIS:wur:oai:library.wur.nl:wurpubs/458264";"Bodemgeografisch onderzoek in landinrichtingsgebieden : bodemvorming, methoden en begrippen, 2e gew. dr.";"";"";"Brouwer, F.
Cate, ten, J.A.M.
Scholten, A.
Kleijer, H.
Stolp, J.";"";"Wageningen Environmental Research";"NARCIS";"1996-12-31";"nl";"land use;land consolidation";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F458264";"http://library.wur.nl/WebQuery/wurpubs/458264";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"bodemkarteringen;kaarten;ruimtelijke ordening;landgebruik;ruilverkaveling;nederland;terminologie;Landevaluatie;soil surveys;maps;physical planning;land use;land consolidation;netherlands;terminology;Land Evaluation"
"NARCIS:wur:oai:library.wur.nl:wurpubs/304348";"Vier kassengebieden in Europa : visie op ruimtelijke kwaliteit";"";"Het rapport doet verslag van een onderzoek naar ruimtelijke kwaliteit van vier kassengebieden in Europa: Zuid-Holland, Vlaanderen/Brabant/Antwerpen (België), Bretagne/Pays de la Loire (Frankrijk) en Almería (Spanje). Ruimtelijke kwaliteit wordt gebaseerd op gebruiks-, belevings- en toekomstwaarde. De vier gebieden worden op die aspecten met elkaar vergeleken. Nagegaan wordt of de buitenlandse ervaringen gebruikt kunnen worden om de ruimtelijke kwaliteit van Nederlandse kassengebieden te verbeteren. Onder meer wordt aanbevolen een Hoofdstructuur Glastuinbouw te vormen met randvoorwaarden voor de herstructurering van de oude centra in de Randstad, en ligging en omvang van overlooplocaties en verder weg gelegen gebieden.";"Alleblas, J.T.W.
Boekhorst, te, J.K.M.
Haas, de, W.";"";"Wageningen Economic Research";"NARCIS";"1996-12-31";"nl";"environment;land use planning";"Land, Climate change & Environment";"Land Use, Management & Investment";"150";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F304348";"http://library.wur.nl/WebQuery/wurpubs/304348";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"milieu;europa;overheidsbeleid;grondbeleid;landgebruiksplanning;ruimtelijke ordening;planning;glastuinbouw;Tuinbouw;environment;europe;government policy;land policy;land use planning;physical planning;planning;greenhouse horticulture;Horticulture"
"NARCIS:wur:oai:library.wur.nl:wurpubs/37825";"Planning consequences of long term land use scenario's in the European Union.";"";"";"Rabbinge, R.
Latesteijn, van, H.C.
Smeets, P.J.A.M.";"";"European Centre for Nature Conservation";"NARCIS";"1996-12-31";"en";"land use;zoning;land use planning;environment";"Land, Climate change & Environment";"Land Use, Management & Investment";"";"Conference Papers & Reports";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F37825";"http://library.wur.nl/WebQuery/wurpubs/37825";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"ruimtelijke ordening;landgebruik;zonering;overheidsbeleid;grondbeleid;landgebruiksplanning;milieu;landen van de europese unie;Ruimtelijke ordening (algemeen);physical planning;land use;zoning;government policy;land policy;land use planning;environment;european union countries;Physical Planning (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/458571";"De bodemgesteldheid van het ruilverkavelingsgebied Poortvliet : resultaten van een bodemkundig - hydrologisch onderzoek en standaardprofielen";"";"";"Dekkers, J.M.J.";"";"SC-DLO";"NARCIS";"1995-12-31";"nl";"land consolidation;land use";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F458571";"http://library.wur.nl/WebQuery/wurpubs/458571";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"ruilverkaveling;landgebruik;kaarten;ruimtelijke ordening;bodemkarteringen;nederland;zeeland;land consolidation;land use;maps;physical planning;soil surveys;netherlands"
"NARCIS:wur:oai:library.wur.nl:wurpubs/458560";"Description and user guide of GOAL-QUASI : an IMGLP model for the exploration of future land use";"";"";"Ittersum, van, M.K.
Hijmans, R.J.
Scheele, D.";"";"AB-DLO";"NARCIS";"1995-12-31";"en";"land use;land use planning";"";"Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F458560";"http://library.wur.nl/WebQuery/wurpubs/458560";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landgebruik;landgebruiksplanning;optimalisatie;Landgebruikssystemen;land use;land use planning;optimization;Land Use Systems"
"NARCIS:wur:oai:library.wur.nl:wurpubs/458487";"De bodemgesteldheid van het ruilverkavelingsgebied Walcheren : resultaten van een bodemkundig - hydrologisch onderzoek en standaardprofielen";"";"";"Pleijter, G.";"";"Wageningen Environmental Research";"NARCIS";"1995-12-31";"nl";"land use;land consolidation";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F458487";"http://library.wur.nl/WebQuery/wurpubs/458487";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"bodemkarteringen;kaarten;grondwaterspiegel;ruimtelijke ordening;landgebruik;ruilverkaveling;nederland;zeeland;soil surveys;maps;water table;physical planning;land use;land consolidation;netherlands"
"NARCIS:wur:oai:library.wur.nl:wurpubs/301934";"Zicht op inrichting; De landbouw in Nijkerk-Putten in vogelvlucht";"";"";"Voskuilen, M.J.";"";"Wageningen Economic Research";"NARCIS";"1995-12-31";"nl";"agriculture;land consolidation;land reform;land use";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F301934";"http://library.wur.nl/WebQuery/wurpubs/301934";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;economische sectoren;ruilverkaveling;landhervorming;landgebruik;ruimtelijke ordening;nederland;landbouw als bedrijfstak;gelderland;veluwe;Ruimtelijke ordening (algemeen);agriculture;economic sectors;land consolidation;land reform;land use;physical planning;netherlands;agriculture as branch of economy;gelderland;veluwe;Physical Planning (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/301885";"Overheidsbeleid en de landbouwproduktie in Noord-Nederland; Invloeden tot het jaar 2010";"";"";"Prins, H.
Zwaanen, J.C.P.W.
Janssen, S.R.M.
Onna, van, M.J.G.
Verhoog, A.D.
Post, J.H.";"";"Wageningen Economic Research";"NARCIS";"1995-12-31";"nl";"land use planning;environment;agriculture";"Land, Climate change & Environment";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F301885";"http://library.wur.nl/WebQuery/wurpubs/301885";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"overheidsbeleid;landbouwbeleid;agrarisch recht;groene revolutie;economie;milieubeleid;milieuwetgeving;luchtverontreiniging;bodemverontreiniging;waterverontreiniging;ruimtelijke ordening;grondbeleid;landgebruiksplanning;milieu;landbouw;landbouwproductie;nederland;Openbaar bestuur (algemeen);government policy;agricultural policy;agricultural law;green revolution;economics;environmental policy;environmental legislation;air pollution;soil pollution;water pollution;physical planning;land policy;land use planning;environment;agriculture;agricultural production;netherlands;Public Administration (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/40160";"Voet bij stuk : de betekenis van wet- en regelgeving voor vrije wandelaars";"";"";"Moerdijk, L.";"";"Wageningen University & Research";"NARCIS";"1995-12-31";"nl";"land;environment;land;land use planning;property";"Land, Climate change & Environment";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F40160";"http://library.wur.nl/WebQuery/wurpubs/40160";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"bergbeklimmen;milieu;overheidsbeleid;trektochten maken;land;grondbeleid;landgebruiksplanning;recht;nederland;openluchtrecreatie;ruimtelijke ordening;planning;bezit;sport;lopen;Vrije tijd en recreatie;climbing;environment;government policy;hiking;land;land policy;land use planning;law;netherlands;outdoor recreation;physical planning;planning;property;sport;walking;Leisure and Recreation"
"NARCIS:wur:oai:library.wur.nl:wurpubs/31945";"Planting power : the afforestation of the commons and state formation in Portugal = Het planten van macht : de bebossing van de gemeenschapsgronden en staatsvorming in Portugal";"";"";"Brouwer, R.
Agricultural University
F. von Benda-Beckmann
A. van Maaren";"";"Brouwer";"NARCIS";"1995-12-31";"en";"forestry;land use;land ownership;common lands";"Forest Tenure";"Land Use, Management & Investment";"PRT";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F31945";"http://library.wur.nl/WebQuery/wurpubs/31945";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"bosbouw;bosbouweconomie;bosbeleid;landgebruik;pachtstelsel;bebossing;grondeigendom;gezamenlijk eigendom;gemeenschappelijke weidegronden;portugal;staat;staatsvormen;forestry;forest economics;forest policy;land use;tenure systems;afforestation;land ownership;coownership;common lands;portugal;state;forms of state"
