ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"uonbi:11295/78461";"Effects of soil erosion on sediment dynamics, food security and rural poverty in Makueni District";"";"Makueni District has experienced low crop production per unit area despite increased hectarage under crop
production. The district relies heavily on farming for food and income generating activities for the households.
However, poverty level has been on the increase due to poor crop production and limited diversity in sources of
income. Analysis of field survey carried in the district shows high variability of soil nutrients (Nitrogen,
Phosphorous, and potassium), Cation Exchange Capacity (CEC) and soil pH due to various land use systems
which have been in use for a long time. These land use systems have contributed to land degradation and
increased sediment fluxes from farm lands. Subsequently, food production has declined by 50%due to soil fertility
decline leading to increased household poverty levels. This is based on a survey study carried in the district
between the year 2005 and 2008. The district has also experienced increased sediment influxes problem in water
supply systems. These have affected immensely water sources in the district namely, earth dams, water pans,
traditional river wells among others. Continued sedimentation of these water sources has compromised the
quality and quantity of water supply in the district and therefore, changing the socio-economic characteristics of
many households. Increased sediment load is attributed to poor methods of farming and grazing such as lack of
contours, cut off drains, terraces and overgrazing. This paper examines soil erosion incidences, intensity of land";"Wambua, BN
Kithiia, Shadrack M";"";"University of Nairobi";"University of Nairobi";"2014-12-31";"en";"food security;land degradation;poverty";"Land & Food Security;Land, Climate Change & Environment";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/78461";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/78461/Wambua_Effects%20of%20soil%20erosion%20on%20sediment%20dynamics%2c%20food%20security%20and%20rural%20poverty%20in%20Makueni%20District.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/78461/Wambua_Effects%20of%20soil%20erosion%20on%20sediment%20dynamics%2c%20food%20security%20and%20rural%20poverty%20in%20Makueni%20District.pdf.jpg?sequence=4&isAllowed=y";"";"";"";"soil erosion;sediment influx;land degradation;food security;rural poverty";""
"uonbi:11295/85765";"Property rights and the Constitution: the position of aliens in Kenya";"";"This study exemplifies the relationship, commonly found in developing countries, between the domain of public law and the sphere of property law. More particularly, the study examines the place of aliens in Kenya with respect to property rights, notably rights to land. The Kenyan Constitution expressly deals with the question of discriminatory laws. Section 82(4)(a) allows the making of laws that discriminate between citizens and noncitizens. This gives validity to the various statutory provisions that restrict the acquisition of property by aliens. The general principle by which acquisition of landed property by aliens is restricted, takes concrete form under the Land Control Act, which relates to agricultural land. According to this Act, the acquisition of agricultural land by aliens is a privilege. However, by succession, testate or intestate, an alien can acquire landed property (even agricultural land) under the regime of property law.";"Bhalla, RS
Ojwang, JB";"";"";"University of Nairobi";"1990-12-31";"en";"land law;property;property rights";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/85765";"";"";"";"";"";"Foreigners;Legal status;Land law";""
"uonbi:11295/49457";"Major declines in the abundance of vultures and other scavenging raptors in and around the Masai Mara ecosystem, Kenya";"";"Vulture population declines have been noted in West and Southern Africa, but have not been assessed in East Africa. Roadside transects conducted in 1976 and 1988 were compared with surveys done from 2003–2005 in and around Masai Mara National Reserve, Kenya. Staggering declines in abundance were found for seven of eight scavenging raptors surveyed. No Egyptian vultures were seen during recent transects. We compared trends between the ungulate migration and non-migration season among three land use types (reserve, buffer, and grazed) and among the species surveyed to establish the causes of declines in scavenging raptors. Large declines during the ungulate migratory period suggest that most scavenging raptor species are declining well beyond the area of study. For all species, except Hooded vultures, substantial declines outside of the reserve indicate an important role of land use change in causing observed declines. In addition, significant declines of populations of Gyps species in the reserve itself, especially during the migration season, provide evidence that human activities occurring in other parts of the species’ range such as poisoning of carcasses may be causing their decline. Declines found in this study suggest that at a minimum African white-backed, Rüppell’s, and Hooded vultures should be relisted as Vulnerable. Management actions that limit land use change around the reserve combined with a countrywide ban on carbamate pesticides will be important for conserving keystone members of the scavenging guild. Future research should further examine possible causes of these declines and quantify the effect of reduced scavenging raptor abundance on scavenging efficiency.";"Thomsett, Simon
Njoroge, Peter
Kendall, Corinne
Virania, Munir Z";"";"";"University of Nairobi";"2011-02-28";"en";"land use";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/49457";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/49457/Abstract.pdf?sequence=2&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/49457/Abstract.pdf.jpg?sequence=4&isAllowed=y";"";"";"";"Poisoning;Land use;Masai Mara;Scavenger;Vulture";""
"uonbi:11295/98110";"Hand-Out On Githurai Land Buying Company Estate In Nairobi Nachu - Nairobi,";"";"Local Authority
The section of Githurai west of the highway falls under the
jurisdiction of the Nairobi City Commission. The rest, which
is east of the highway falls under the jurisdiction of the
Kiambu County Council.
Ownership and Acquisition
Until 1967 the land belonged to a dairy farmer. His workers
had set up a co~operative with the intention of buying off
the farm from him. They formed a compa~y called Githurai
Thinganga. The land they bought consisted of three plots,
plot no. 5964/2 along the Kamiti road, plot no. 3543 which is
divided in two parts by the Thika road and plot no. 8867
which is on the Kiambu side of the settlement.
Sub-division
At the time of sub-division, the company allocated land in
three categories.
- residential plots which measured 50'x50' on the Nairobi side
and 100' x 100' on the Kiambu side. Each shareholder in
the company received two of each type of plot for every I
share he owned.
- plots for farming which measured 300' x 300' and were situated
in a tract of land along the river. Each shareholder received
one plot.
public utility space: 10 acres of land were given to the
Nairobi City Commission for use in providing public services.
8 Acres were set aside for a primary school which has already
been built. The remaining 2 acres were initially reserved
for a public health dispensary. However, instead the NCC
built a market which has Slnce remained unoccupied. This is
because the NCC has also permitted trading from within the
houses and this, coupled with heavy competition from the
hawkers, has discouraged traders from renting stalls in the
market.";"Kamau, R. G";"";"University of Nairobi";"University of Nairobi";"1989-12-31";"en";"land;research";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/98110";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/98110/Kamau_Hand-Out%20On%20Githurai%20Land%20Buying%20Company%20Estate%20In%20Nairobi%20Nachu%20-%20Nairobi%2c.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/98110/Kamau_Hand-Out%20On%20Githurai%20Land%20Buying%20Company%20Estate%20In%20Nairobi%20Nachu%20-%20Nairobi%2c.pdf.jpg?sequence=6&isAllowed=y";"CC-BY-NC-ND";"";"";"Hand-Out On Githurai Land Buying Company Estate In Nairobi Nachu - Nairobi,";""
"uonbi:11295/22769";"Land suitability evaluation for agriculture around Timau area - Heru District";"";"A study was conducted of about 8000 ha around Timau area
in Meru District to evaluate its land suitability for
agriculture. A semi detailed soil survey was carried out to
classify and map the different soil units. Based on the
relevant land qualities of each Soil Unit and physiography
they were seperated in 15 Soil Mapping Units for the various
Land Utilization Types with land use recommendations given.
The following land qualities were rated and used to assess the
suitability of each Soil Mapping Unit: soil water retention,
nutrient availability, drainage, soil depth, possibility of
mechanization, workability and erosion susceptibility.
The following Soils Units were identified in the area:
the (rudi-) Mollic ANDOSOLSi the Humic ALISOLS; the Gleyic,
Chromic, (rudi-) Dystric, Humic and Eutric CAMBISOLSi Eutric
FLUVISOLSi .the Lithic and rudi-Mollic LEPTOSOLS and the (rudi-
) Chromic 4UVISOLS. The soils are developed from intermediate
igneous rocks (I) and falls into 15 Soil Mapping Units
according to their physiographic positions. The mountain (M)
soils comprise of unit MI with rudi-Dystric CAMBISOLS and
Mountain Valley Unit M-VI with Lithic LEPTOSOLS The minor hill
(H) soils comprised of unit HI with Mollic LEPTOSOLS.
Footslope (F) soils comprised of Unit FI1 with rudi -Humic
CAMBISOLS, FI2 with rudi-Dystric CAMBISOLS and FI3 with rudi-
Mollic ANDOSOLS. The Footridges(R) soils comprised of Units
RI1 with Chromic LUVISOLS, RI2 with Humic ALISOLS, RI3 with
Mollie ANDOSOLS and RI4 with rudi-Chromic LUVISOLS. Valley(V)
soils with Unit VA as Eutric FLUVISOLSi VII as rudi-Mollic
ANDOSOLS; VI2 as Chromic CAMBISOLS; VI3 as rudi-Eutric
CAMBISOLS and VI4 as Gleyic CAMBISOLS.
The following land utilization types were identified: the
annual cultivation of Potatoes, Beans-Mangetout-Flowers,
Potato-Maize-Beans and Wheat-Maize-Potatoes at low level
technology; Wheat-Dairy-Sheep and wheat-dairy at high level
technology; Grazing, Grazing-Forestry and Grazing-Wildlife at
low level technology. The Units RIl, RI2 and RI3 are suitable
for crop growing and grazing. The Unit RI4 is currently
unsuitable for agricultural use since it is highly eroded. The
Units FII, FI2 and FI3 are suitable for agriculture, grazing,
forestry and wildlife. HI, VA, VI2, VI3, VI4 are suitable for
grazing and forestry. Units'MI and M-VI were suitable for
grazing and wildlife. Unit RI3 was recommended for potato
growing. RII for potato-dairy, wheat-diary and beansmengetout-
flowers and potato-dairy associations. RI2 for
wheat-barley-diary-sheep association. Mapping units FII, FI3
HI, VA, VII, VI2, VI3 and VI4 were recommended for forestry
with controlled grazing. MI, M-VI and FI2 were recommended for
wildlife with controlled grazing. Physical land attributes are
the major criterion for land use recommendation however,
socio-economic factors should form an important consideration.";"Kisinyo, P O";"";"University of Nairobi";"University of Nairobi";"1994-10-31";"en";"agriculture;area;land suitability";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/22769";"";"";"";"";"";"Land suitability;Agriculture;Timau;Meru District";""
"uonbi:11295/95858";"Community empowerment through participatory resource assessment at Kathekakai settlement scheme, Machakos County, Kenya";"";"Participatory mapping is a power tool in resource management. Through this exercise communities are able to identify changes in natural resources and make decision on how best to manage the change. The study analyzed changes in natural resources in Kathakakai settlement scheme, Machakos County using participatory resource mapping, with the aim to discuss possible effects. The area, which used to be a ranching enterprise for nearly a hundred years, was sub divided in 1995 into individual farm holdings with average farm size of 2.5 hectares per household. Individual farmers cleared the land for agricultural activities and other land developments. The results show that natural resources have decreased since the ranch became a settlement scheme in 1995. Farmers indicated that the natural forests had decreased and were replaced by exotic trees. Vast land was cleared for cultivation, rivers, and dams had dried-up while soil erosion had increased. Majority of farmers (98%) said they had observed a general change in the climate of the area. They cited declining crop production (29%), increased drought (15%), and increased temperatures (10%) as some of the major pointers to climate change. However, farmers adopted various adapting and coping strategies. Drought tolerant crops (25%), early maturing crops (17%), and water harvesting (14%) were some of the strategies adopted by farmers in response to emerging changes. The results also show that resource based management at the community level is still a challenge and a lot of investment needs to be done in this field for sustainable management.";"Baaru, MW
Gachene, CKK";"";"";"University of Nairobi";"2016-12-31";"en";"assessment;land subdivision";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/95858";"";"";"CC-BY-NC-SA";"";"";"Community empowerment;Land subdivision;Human settlement;Population growth;Agricultural activities";""
"uonbi:11295/106671";"Evaluation of Grass Ecotypes for Potential Use in Reseeding of Pastoral Fields in the Arid and Semi-arid Lands of Kenya";"";"Cenchrus ciliaris L. (African foxtail grass) and Eragrostis superba Peyr. (Maasai lovegrass) grass
species that are native to the rangelands have been promoted for rehabilitation of degraded areas
and improve forage production. A major challenge to successful reseeding of the rangelands has
been lack of certified seeds of these species in the formal seed systems except through collections
from the wild. The main objective of the study was to contribute to improved livestock production
in the ASALs through characterization, evaluation and identification of higher yielding ecotypes
of C. ciliaris and E. superba that can be submitted for certification process.
Germplasm was collected from the wild in four agro-ecological zones (AEZ), represented by
Kilifi, Taita Taveta, Makueni and Kajiado Counties for AEZ III, IV, V and VI, respectively. Seeds
of eleven ecotypes for C. ciliaris and nine for E. superba were processed and planted in five rows
of four metres long in randomized complete block design with three replicates at KALRO Kiboko
Research Centre. Data were collected for stem, leaf and flowering traits while plant samples were
analysed for crude protein, crude fibre, ash, percent dry matter, and in-vitro digestibility of dry
matter. The levels of correlation and relatedness among the ecotypes was determined. Two clusters
of robust and small sized types were formed using plant height, stem thickness, leaf length and
leaf width. The small sized ecotypes were clustered as early flowering while the robust types were
late flowering indicating presence of early and late maturing ecotypes among the C. ciliaris
collection. MGD1 ecotype was found to be different from the rest due to clustering as a robust and
early flowering type. The recorded correlation between stem and leaf traits and nutritive
components, CP and INVDMD, in C. ciliaris ecotypes could be used to select for higher yielding
plants for the target nutritive values within the ecotypes. Clustering patterns for E. superba

ecotypes remained the same using either 16 different morphological traits, selected robustness
traits, namely, plant height, stem thickness, leaf length and leaf width, or seed yield traits. KBK1
and KBK2 ecotypes of E. superba remained clustered together in one group as robust types against
the rest of the seven ecotypes. Effect of the environment of collection including climate and
grazingland management may have influenced the plant size and maturity time among the C.
ciliaris ecotypes. The identified different clusters of C. ciliaris ecotypes allows for selection along
maturity time such as within the early flowering types, late flowering types and MGD1 as an early
maturing and robust type.
Significant genetic differences (<0.01) was recorded among ecotypes of C. ciliaris where Kajiado
population recorded the highest diversity indices while Kilifi and Narok collections were the most
distant populations. High genetic differentiation between populations of E. superba was recorded
with Fst=0.237, Gst= 0.534, mean Shannon diversity index (I=0.357) and Nei’s genetic diversity
index (h=0.223) among populations. There was possible exchange of genetic materials between
ecotypes of E. superba conserved in common gardens.
Evaluation of biomass yield among C. ciliaris ecotypes was done in three sites Kiboko, Buchuma
and Mtwapa KALRO Centres. Plots were established in three replicates of five rows each
measuring four metres long. Dry matter yield data was collected for two seasons and analysed
using AMMI stability value (ASV) and Yield stability index (YSI). Mean dry matter yield (DM)
of the C. ciliaris ecotypes across three sites ranged from 3986 to 11,792 kgha-1 where the small
sized types had the lowest yield. KBK3 ecotype was ranked the most stable across sites with ASV
and the highest yielder with YSI. Ecotype KBK1 was the most suitable for Kiboko and Mtwapa
sites and MGD3 for Buchuma.

Evaluation of farmer knowledge and perceptions on ecotypes of C. ciliaris grass species was
carried out using Focused group Discussions (FGDs) where farmers developed criteria for
preferred grass types. The farmers knew of the existence of various ecotypes of C. ciliaris and had
varied perceived preferences on them. TVT1 and KLF1 ecotypes were selected by over 80 % of
the participants due to their perceived tolerance to droughts and heavy grazing. The criteria for
selection of ecotypes by farmers varied depending on the type of utilization of the grass. Successful
development and promotion of grass varieties should consider the mode of utilization by the target
farmer group";"Kirwa, Everlyne C";"";"University of Nairobi";"University of Nairobi";"2019-12-31";"en";"land;research";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/106671";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/106671/Kirwa_Evaluation%20of%20Grass%20Ecotypes%20for%20Potential%20Use%20in%20Reseeding%20of%20Pastoral%20Fields%20in%20the%20Arid%20and%20Semi-arid%20Lands%20of%20Kenya.pdf?sequence=1&isAllowed=y";"";"";"";"";"Arid and Semi-arid Lands";""
"uonbi:11295/45112";"Baseline Sociological Survey of Magarini Land Settlement Scheme";"";"";"Mburugu, E";"";"University of Nairobi";"University of Nairobi";"1980-12-31";"en";"land;research";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/45112";"";"";"";"";"";"Baseline Sociological;Survey of Magarini Land Settlement Schemes";""
"uonbi:11295/66302";"Chapter 20 – Overview of Landslide Occurrences in Kenya: Causes, Mitigation, and Challenges";"";"Natural disasters disrupt people's lives through displacements, destruction of livelihoods and property, deaths, and injuries. Consequently, they take back years of development, thus posing a major challenge to the achievement of the Millennium Development Goals especially the target of halving extreme poverty by 2015 and Kenya's set development goals as contained in Vision 2030. The nature of natural disasters in Kenya especially landslides has constantly eroded the recovery capacity of communities especially in the affected areas, hence affecting their economic development year in year out. This requires more vigorous attention and planning to mitigate the effects as they have impacted greatly on the country's fight against poverty and efforts to reduce the number of people living below the poverty line. The economic cost of the impact of landslides in the past has been estimated in millions of shillings. This chapter provides a background on landslides in Kenya, the most common locations/areas affected by landslides in Kenya, factors contributing to vulnerability to landslides in Kenya, and economic and social impacts of landslides in Kenya. The impact of such hazards is compounded by poverty and lack of adequate resources to develop the affected areas, rendering the populations more vulnerable. The chapter highlights on the need to take up a proactive strategy in the management of natural disasters in Kenya, which would improve the coping capacity of communities, lessen the impact, and therefore improve the lives of Kenyans in the areas prone to harsh weather conditions. A clear vision for future actions is inevitably necessary to set the pace for development aimed at mitigating the impact of landslides in Kenya, thereby improving the lives of communities in Kenya.";"Maina-Gichaba, Charles
Kipseba, Enoch K
Masibo, Moses";"";"University of Nairobi";"University of Nairobi";"2013-12-31";"en";"natural disasters";"Land, Climate Change & Environment";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/66302";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/66302/Full%20text.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/66302/Full%20text.pdf.jpg?sequence=3&isAllowed=y";"";"";"";"Natural disasters;Causal factors;Mitigating effects;Vulnerability to land slides;Impacts;Kenya Vision 2030";""
"uonbi:11295/27816";"Impact of geothermal power development on land use and environment in Olkaria, Naivasha, Kenya";"";"Geothermal Energy is a natural form of energy stored deep in the earth's hot rocks and
waters within the fractured rocks. It is fairly widespread in the world mostly within
continental plate margins. It has been put into use for several centuries but commercially;
the world's first geothermal power plant was built at Larderello Italy in 1901 and is still
generating. In Africa, Kenya is the first country to utilize this technology for power
generation in the Rift Valley at Olkaria Naivasha. The geothermal energy potential in
Kenya is more than 3000 Mega watts [mw].
Geothermal power development involves the extractions of steam at depths of up to
2800m. The steam is then transported using pipes to the powerhouse for the electricity
generation. At Olkariia alone the geothermal potential is more than 700 mw and currently
only 122 mw are being generated from three of the seven identified fields.
The study sets out to examine the impacts of geothermal power development on land use
and environment in Olkaria, Naivasha Kenya. The study observed that the power
development has direct, indirect, as well as positive and negative impacts.
Various sources of data including secondary and primary data, personal observations,
photography, land use survey, and focused group discussions were utilized in the study.
A data checklist was constructed whereby various environmental components were
identified and matched against impact sources. It was observed that the stages of
geothermal development from reconnaissance, plant development to exploitation have
impacts on land use and environment. The development was also observed to stimulate- the Local and National'economy.
Recommendations were given based on findings of the study. It has been recommended
that planning for' geothermal development should be incorporated in the local area
development plans and the preparation of one such a plan for the area should be prepared as a matter of urgency.";"Amenya, Peter N";"";"University of Nairobi";"University of Nairobi";"2004-12-31";"en";"development;environment;land use";"Land, Climate Change & Environment";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/27816";"";"";"";"";"";"Olkaria;Geothermal power;Land use";""
"uonbi:11295/28331";"Effect of land use changes on adaptive strategies for smallholder agro-pastoralists in Kenya";"";"study to characterize existing adaptive strategies and shifts in smallholder agro-pastoralists in relation to changes in land use and land subdivisions was carried out. A total of 48.9% of respondent indicated that there had been a shift in the adaptive strategies where unreliable rainfall, better access to land and water, acquisition of skills, shortage of pastures and proximity to wildlife habitats were the main factors influencing the shifts. Shortage of rainfall, lack of capital in terms of technology resource requirements, predation, livestock diseases and lack of seeds for both pastures and crops were ranked as the major constraints recording 88.9, 55.6, 45.6, 35.6 and 30% of respondents, respectively (N=90).

Early planting, use of drought resistant crops, predation control and feed conservation were some of the important agro-pastoral adaptive strategies in the study area. The change in land-use led to increased problems of predation and depredation leading to increased livestock/wildlife and crop/wildlife conflicts. Proximity to infrastructures such as water sources, road networks or transport, access to credit facilities for input acquisition also affected land-use practices.";"Kirwa, E C
Nyangito, M M
Nyariki, D M
Kimitei, R K";"";"University of Nairobi";"University of Nairobi";"2012-12-31";"en";"land fragmentation;land use;pastoralists";"Land Stakeholders & Institutions;Rangelands, Drylands & Pastoralism";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/28331";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/28331/Abstract.pdf?sequence=3&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/28331/Abstract.pdf.jpg?sequence=5&isAllowed=y";"";"";"";"Constraints;Land fragmentation;Ranches,;Strategy shifts;Wildlife conflicts";""
"uonbi:11295/100487";"Community perceptions on spatio-temporal land use changes in the Amboseli ecosystem, southern Kenya";"";"Resource changes observed in rangeland ecosystems have triggered a myriad of ecological, social and economic dynamics, often with adverse implications on pastoral livelihoods. This study applied an integrated approach using local knowledge and spatial technologies to assess the long-term changes in pastoral resources and their implications to pastoral livelihoods in the Amboseli ecosystem in southern Kenya. Reduction in grazing land was perceived by the community to be the main change in pastoral resources that has occurred over the 40-year period. The decline was reported to be more pronounced under sedentary (50 %) and semi-nomadic (47 %) land uses than in the nomadic pastoral land use sites (30 %). This trend was attributed to expansion of cultivation and settlements, which increased by 26 and 17 %, respectively, in sedentary and 17 and 12 %, respectively, in semi-nomadic during the period under study, due to land tenure changes. The use of participatory resource mapping provided an entry point for eliciting community perceptions of problems facing them in order to guide sustainable resource planning and action at a local level.";"Kimiti, Kennedy S
Wasonga, Oliver V
Western, David
Mbau, Judith S";"";"University of Nairobi";"University of Nairobi";"2016-12-31";"en";"land use";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/100487";"";"";"CC-BY-NC-ND";"";"";"Community perceptions Land use type Land use and land cover changes Rangeland resource trends";""
"uonbi:11295/43312";"Nitrogen Fixation by Natural Populations of Acacia Senegal in the Drylands of Kenya Using 15N Natural Abundance";"";"Nitrogen (N) fixation was estimated for three Acacia senegal (L.) (A. senegal) Willd. varieties (A. senegal var. senegal, kerensis, and leiorhachis) growing naturally in different sites in the dryland areas of Kenya. The quantities of N2 fixed were estimated by the 15N natural abundance method, using leaves as the sampling material. Balanites aegyptiaca (B. aegyptiaca) was selected as the reference species growing in the same area. Soil samples were also collected under A. senegal trees for nodule assessment. Leaf 15N natural abundance values (δ15N) were significantly different between A. senegal and B. aegyptiaca. These values averaged 6.35, 4.67, and 3.03% for A. senegal var. kerensis, leiorhachis, and senegal, respectively, and were lower than those of the adjacent reference species. There were also significant differences in the amount of N2 fixed (%Ndfa) among the varieties. A. senegal var. senegal showed the highest levels of N2 fixation with a mean of 36% while A. senegal var. kerensis and leiorhachis had equal estimates of 25%. However, no nodules were observed in the collected soil samples. Leaf N values were significantly different among the varieties with a mean of 2.73, 2.46, and 4.03% for A. senegal var. kerensis, leiorhachis, and senegal, respectively. This study shows that the three varieties of A. senegal are able to fix N2 in their natural ecosystems and the differences could probably be due to soil properties and nutrient availability under the different environments. The species can hence be utilized as plantations in agriculture and land rehabilitation programs.";"Eunice, Githae
Gachene, CKK
Jesse, TN
Omondi, SM";"";"University of Nairobi";"University of Nairobi";"2013-12-31";"en";"land;research";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/43312";"";"";"";"";"";"arid lands;legumes;natural ecosystem;semiarid lands";""
"uonbi:11295/98165";"Some Planning Perspectives On The Availability Of Land For Low Coat (Low Income)Housing In Kenya";"";"";"Ligale, A N";"";"University of Nairobi";"University of Nairobi";"1977-12-31";"en";"land;research";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/98165";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/98165/Ligale_Some%20Planning%20Perspectives%20On%20The%20Availability%20Of%20Land%20For%20Low%20Coat%20%28Low%20Income%29Housing%20In%20Kenya.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/98165/Ligale_Some%20Planning%20Perspectives%20On%20The%20Availability%20Of%20Land%20For%20Low%20Coat%20%28Low%20Income%29Housing%20In%20Kenya.pdf.jpg?sequence=11&isAllowed=y";"CC-BY-NC-ND";"";"";"Availability Of Land For Low Coat (Low Income)Housing In Kenya";""
"uonbi:11295/14479";"Influence of land use and soil  management practices on the occurence of nematode destroying  fungi in Taita Taveta,Kenya";"";"Due to the increased concerns about the effect of agrochemicals
on soil health and soil biodiversity, use of
biological methods has become most acceptable
alternative methods for farmers to control soil
pathogens during crop production. A study was
therefore undertaken to determine the occurrence of
nematode destroying fungi in Taita Taveta with the
aim of isolating and characterizing them for biological
control of plant parasitic nematodes. Twenty eight
fungal isolates, distributed in three genera, were
identified as nematode destroying fungi from all the
positive soil samples. Out of the isolates that were
identified, 71, 25 and 4 % were in the genera
Arthrobotrys, Monacrosporium and Nematoctonus
respectively. Arthrobotrys oligospora had an
occurrence frequency of 42.9% which was the highest
followed by A. dactyloides, M.cionopagum,
Monacrosporium sp and Nematoctonus sp with
frequencies of 28.6, 17.9 and 7.1and 3.6%
respectively. The occurrence of nematode destroying
fungi was affected by land use and organic inputs (P ≤
0.05) while it was not affected by crop rotation (P ≥
0.05). Napier land use was more diverse than the other
land uses with a mean shannon diversity index of
0.717 followed by horticulture (index 0.497). Maize
/bean, coffee/beans, fallow and shrub land uses had a
mean shannon index of 0. The same trend was
observed on richness where napier had a mean
richness of 2.2, horticulture 1.8, maize bean 1 while
shrub, fallow and coffee/ beans all had mean richness
of 0.2. A.oligospora was the most frequently isolated
fungi (42.9 %) and showed high potential in biocontrol
of plant-parasitic nematodes and was recommended
for further studies and development as a biological
control agent";"Wachira, Peter M.
Okoth, Sheila
Kimenju, John
Mibey, Richard K";"";"University of Nairobi";"University of Nairobi";"2009-12-31";"en";"land use";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/14479";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/14479/Wachira_Influence%20of%20land%20use%20and%20soil%20management%20practices%20on%20the%20occurence.pdf?sequence=3&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/14479/Wachira_Influence%20of%20land%20use%20and%20soil%20management%20practices%20on%20the%20occurence.pdf.jpg?sequence=5&isAllowed=y";"";"";"";"Plant parasitic nematodes;land use;biological control";""
"uonbi:11295/75048";"Land ownership ceiling law and policy as an instrument of land redistribution in Kenya";"";"";"Njenga, C N";"";"University of Nairobi";"University of Nairobi";"2003-12-31";"en";"land ownership";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/75048";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/75048/Njenga_Land%20ownership%20ceiling%20law%20and%20policy%20as%20an%20instrument%20of%20land%20redistribution%20in%20Kenya.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/75048/Njenga_Land%20ownership%20ceiling%20law%20and%20policy%20as%20an%20instrument%20of%20land%20redistribution%20in%20Kenya.pdf.jpg?sequence=4&isAllowed=y";"";"";"";"Land ownership";""
"uonbi:11295/44412";"Impact of land use on water quality in River Njoro Watershed, Kenya.";"";"Water resources Within the River Njoro watershed have become degraded due to high population growth rate and change in land use upsetting environmental stability. Land cover classiﬁcation using Landsat images (Baldyga et al., 2004) shows loss of about 20% of forested areas between 1986 and 2003 in the Watershed. The forested and large-scale farm areas have been converted mainly into srnall-scale mixed agriculture and human settlements. These changes have impacted negatively on the ecological integrity and hydrologic processes in the watershed (Shivoga. 2001) but little is known about the inﬂuence of speciﬁc land uses on water quality of the river.";"Shivonga, WA
Muchiri, M
Kibichi, S
Odanga, J
Miller, SN
Baldyga, TJ
Gichaba, CM";"";"University of Nairobi";"University of Nairobi";"2005-12-31";"en";"land use";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/44412";"";"";"";"";"";"upland land use, subwatershed, downstream water quality, riparian zone";""
